"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045930","negative regulation of mitotic cell cycle","2/146","15/1372",0.133333333333333,1.25296803652968,0.339837480886297,0.485613907466989,0.999999950389579,0.999999950389579,"BMP4/GPNMB",2
"GO:0050901","leukocyte tethering or rolling","2/146","15/1372",0.133333333333333,1.25296803652968,0.339837480886297,0.485613907466989,0.999999950389579,0.999999950389579,"ITGB7/JAM2",2
"GO:0098739","import across plasma membrane","2/146","15/1372",0.133333333333333,1.25296803652968,0.339837480886297,0.485613907466989,0.999999950389579,0.999999950389579,"LCN2/FGF21",2
"GO:0140353","lipid export from cell","2/146","15/1372",0.133333333333333,1.25296803652968,0.339837480886297,0.485613907466989,0.999999950389579,0.999999950389579,"GHRL/TNFRSF11A",2
"GO:1905330","regulation of morphogenesis of an epithelium","2/146","15/1372",0.133333333333333,1.25296803652968,0.339837480886297,0.485613907466989,0.999999950389579,0.999999950389579,"LCN2/BMP4",2
"GO:0040012","regulation of locomotion","25/146","230/1372",0.108695652173913,1.02144133412746,0.122951148781238,0.489482923043658,0.999999950389579,0.999999950389579,"CCN3/LCN2/ACVRL1/THBS4/EPHA1/ACTA2/CGA/CCL16/MICOS10-NBL1/CCL14/CD99/CLEC7A/JAM2/NBL1/FGF23/TGFBR3/SFRP1/BMP4/CCL24/FGF21/XG/CCN1/GPNMB/ANGPT2/DSG3",25
"GO:0071692","protein localization to extracellular region","5/146","43/1372",0.116279069767442,1.09270468302007,0.213070502839786,0.489786735048676,0.999999950389579,0.999999950389579,"FAM3B/CCN3/SNCG/PTPRN2/GHRL",5
"GO:1902903","regulation of supramolecular fiber organization","5/146","43/1372",0.116279069767442,1.09270468302007,0.213070502839786,0.489786735048676,0.999999950389579,0.999999950389579,"HSPG2/EPHA1/USP8/SFRP1/CCL24",5
"GO:0030029","actin filament-based process","8/146","71/1372",0.112676056338028,1.05884622805325,0.175654417712714,0.4898403061331,0.999999950389579,0.999999950389579,"EPHA1/ACTA2/SFRP1/GHRL/CCL24/TNXB/DSC2/DSG3",8
"GO:0008037","cell recognition","4/146","34/1372",0.117647058823529,1.10556003223207,0.215011077773864,0.497419695234194,0.999999950389579,0.999999950389579,"CRTAC1/CLEC7A/COLEC12/TNFRSF21",4
"GO:0045123","cellular extravasation","4/146","34/1372",0.117647058823529,1.10556003223207,0.215011077773864,0.497419695234194,0.999999950389579,0.999999950389579,"ITGB7/CD99/JAM2/XG",4
"GO:0048660","regulation of smooth muscle cell proliferation","4/146","34/1372",0.117647058823529,1.10556003223207,0.215011077773864,0.497419695234194,0.999999950389579,0.999999950389579,"NPPC/OGN/TAFA5/BMP4",4
"GO:0050868","negative regulation of T cell activation","4/146","34/1372",0.117647058823529,1.10556003223207,0.215011077773864,0.497419695234194,0.999999950389579,0.999999950389579,"BMP4/SFTPD/TNFRSF21/GPNMB",4
"GO:0002695","negative regulation of leukocyte activation","6/146","53/1372",0.113207547169811,1.06384078573275,0.163517289956263,0.502866267687646,0.999999950389579,0.999999950389579,"CD300LF/SFRP1/BMP4/SFTPD/TNFRSF21/GPNMB",6
"GO:0007507","heart development","6/146","53/1372",0.113207547169811,1.06384078573275,0.163517289956263,0.502866267687646,0.999999950389579,0.999999950389579,"ACVRL1/NPPB/TGFBR2/TGFBR3/FLRT2/BMP4",6
