"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000100147",21.9810569253475,0.434107806801437,0.103036488313446,4.21314637083556,2.51837745227131e-05,0.000279968705786613
"ENSG00000110048",162.942231197419,0.307579687343894,0.0730115114415919,4.21275606093914,2.52273470171066e-05,0.00028029764058253
"ENSG00000135900",155.132305503132,0.392749833301461,0.0932415420840841,4.21217650977162,2.52921778958005e-05,0.00028086227908223
"ENSG00000187601",29.2845639242283,0.593707137944609,0.140964325328413,4.21175454542428,2.53394801557396e-05,0.000281231749856946
"ENSG00000198053",1082.27558899738,-0.29122019223502,0.0692029347935396,-4.20820580953463,2.57406371614509e-05,0.000285525916582248
"ENSG00000163600",54.7507969281112,0.758013382269928,0.180294036776788,4.20431754605606,2.61871078366224e-05,0.000290317693294944
"ENSG00000223552",4.85264255214706,1.16405015940304,0.277010120149375,4.20219361940762,2.6434088527601e-05,0.000292893792397587
"ENSG00000146067",366.819036050129,-0.364746482252825,0.0868065183030622,-4.20183287364905,2.64762572931865e-05,0.000293198950930735
"ENSG00000029993",40.6416540241779,0.557911305334606,0.132792224476582,4.20138534114995,2.65286597606066e-05,0.000293617038233903
"ENSG00000142208",425.678850970472,-0.319874039603104,0.0761486185993275,-4.20065452908858,2.66144440925038e-05,0.000294403927919507
"ENSG00000175376",203.091153387833,0.23278892653848,0.0554214817603078,4.20033747104179,2.66517430561807e-05,0.000294653909441856
"ENSG00000026751",275.66808419154,0.491980965278886,0.11713822403236,4.20000362258329,2.66910709827169e-05,0.000294926034607264
"ENSG00000168175",814.753927588326,0.287951633250673,0.068600677627284,4.1975042114766,2.69872640371941e-05,0.000298034556673013
"ENSG00000168961",785.547716517035,0.36527775858356,0.0870379284826901,4.19676530624469,2.70754249665244e-05,0.000298843512130515
"ENSG00000053254",311.383545066919,-0.266033933258098,0.0633997783705219,-4.19613348966835,2.7151025969693e-05,0.000299513023960664
"ENSG00000272273",75.1723682363075,0.797122701365098,0.190021877943435,4.19489960836184,2.72992471228996e-05,0.000300982458378107
"ENSG00000105127",217.046684336246,0.315214996479367,0.0751674828732037,4.19350208934211,2.74680545720123e-05,0.000302638582693043
"ENSG00000162972",28.5533384637944,0.440451562855999,0.105034314957763,4.19340634566062,2.74796557823458e-05,0.000302638582693043
"ENSG00000183160",56.3605820223868,0.490352155982153,0.117047807032929,4.18933227723099,2.79776479877147e-05,0.000307953858465542
"ENSG00000138744",187.734619173299,-0.479723114711496,0.114533864533989,-4.18848273969777,2.80825664490273e-05,0.000308939057027609
"ENSG00000138185",1318.12092182799,-0.263082933212312,0.0628160669684233,-4.18814717171897,2.8124112292316e-05,0.000309226388802623
"ENSG00000177294",20.362979037342,0.918460165081921,0.21933600321203,4.18745737877813,2.82096974411127e-05,0.000309997354994332
"ENSG00000078369",757.981527064513,-0.242720987941041,0.0580134115232804,-4.18387716853435,2.86578995610788e-05,0.000314750103453296
"ENSG00000088930",438.463391630908,-0.305471821474057,0.0730230820349209,-4.18322279697774,2.87405478656888e-05,0.000315484962442424
"ENSG00000153823",17.4426125773439,-0.813549893347634,0.194516219628054,-4.18242702281215,2.88413609026489e-05,0.000316418302097808
"ENSG00000130429",4023.93658089603,-0.195670933169275,0.0467938742148656,-4.18155018049593,2.895283333307e-05,0.000317467500726507
"ENSG00000122678",200.208312749211,-0.204560184687808,0.0489299773732798,-4.18067196572047,2.90648906765753e-05,0.000318521962122075
"ENSG00000272918",59.3486092854084,-0.347473992753991,0.0831172746791093,-4.18052678093072,2.90834554470426e-05,0.000318551246437444
"ENSG00000184898",43.0327130915355,0.518447147979225,0.1240196655656,4.18036240958086,2.9104487206163e-05,0.000318607504948297
"ENSG00000096080",94.6408424494645,0.368538566569783,0.0881675888397604,4.17997782880942,2.91537518544635e-05,0.000318972599438246
"ENSG00000160087",207.479824625899,-0.223833332145354,0.0535516975945579,-4.17976165461655,2.91814784744131e-05,0.000319101775527079
"ENSG00000172775",560.20139966472,0.198602640378624,0.0475225662479226,4.1791228054168,2.92635641857648e-05,0.000319824907600583
"ENSG00000116752",165.419426658102,0.360610100070167,0.0863203629393634,4.17757858969478,2.94628878033555e-05,0.000321652572511143
"ENSG00000169217",545.541001703819,-0.202087544065952,0.0483731330871962,-4.17768151799624,2.9449562028169e-05,0.000321652572511143
"ENSG00000162613",341.172266423506,0.314195574015662,0.075225259601026,4.17672967407582,2.95730127821967e-05,0.000322679079045373
"ENSG00000181381",1832.3765967781,0.517104497686371,0.123812810746647,4.17650237134588,2.96025658040862e-05,0.000322825804666542
"ENSG00000104974",601.643574254062,-0.355014020315504,0.085009184493986,-4.17618428442422,2.96439693647478e-05,0.000323101534500818
"ENSG00000261832",80.1863734247003,0.551162841363746,0.132019580245236,4.17485679275696,2.98173563014111e-05,0.000324814722666024
"ENSG00000176597",509.539684652968,-0.480866606033989,0.115190525519614,-4.17453261772045,2.98598437907188e-05,0.000325100873949575
"ENSG00000130544",83.0020512730844,0.332713167909391,0.0797162554900294,4.17371796836349,2.99668686549302e-05,0.000326088987686982
"ENSG00000132388",371.608154914855,0.268197236863542,0.0642783657702112,4.17243396981063,3.01362949320945e-05,0.000327754691057462
"ENSG00000117360",257.392303675626,0.222270346237901,0.0533075982637286,4.16958095051034,3.05160213297804e-05,0.00033170451818553
"ENSG00000198604",740.738156667789,-0.307435530979577,0.0737462790432707,-4.16882770179074,3.06170321291127e-05,0.000332622109482892
"ENSG00000188342",84.2906739884708,-0.264435187818985,0.0634454109871938,-4.16791669727476,3.07396225576869e-05,0.000333773019797549
"ENSG00000105732",175.514309151869,0.320975630580056,0.0770159299900999,4.16765246646137,3.07752662724685e-05,0.000333979121367276
"ENSG00000196209",376.034372655355,-0.403775813035614,0.0968995140848924,-4.16695395068618,3.08696825987217e-05,0.000334822466454967
"ENSG00000106799",256.647917931165,-0.251504228863177,0.060373508123968,-4.16580445096467,3.10256565643597e-05,0.00033633221210169
"ENSG00000172426",45.5155200393256,0.501084536995843,0.120296130746281,4.1654252209715,3.10772778142182e-05,0.000336709706220643
"ENSG00000081307",51.1922300558955,0.549951231819507,0.132047395252894,4.16480181806126,3.11623135774148e-05,0.000337414368381682
"ENSG00000107937",119.679213906025,0.423024082607099,0.101576014954906,4.16460601250105,3.11890681856385e-05,0.000337414368381682
"ENSG00000108556",23.8586543520099,-0.502360328424072,0.1206269296362,-4.164578589036,3.119281703309e-05,0.000337414368381682
"ENSG00000109906",201.289042933782,-0.576387116731013,0.138441628079201,-4.1633945275569,3.13550897878772e-05,0.000338986742021689
"ENSG00000187626",31.5727882613182,0.533764310147268,0.128213572006812,4.16308743132833,3.13973073969517e-05,0.000339260177608895
"ENSG00000136152",123.721673753909,0.245675634376163,0.0590416991130549,4.16105291796795,3.16783663954853e-05,0.000342112702602967
"ENSG00000259712",8.08846025841321,0.75607544509852,0.181745579865285,4.16007611111612,3.18141557705227e-05,0.000343394150923187
"ENSG00000111196",36.2141150367476,0.545662357838981,0.131199321859399,4.15903337079552,3.1959720999293e-05,0.000344779681221652
"ENSG00000138182",40.7546148677164,0.552752956699705,0.132930032435217,4.15822479370181,3.20730327047836e-05,0.0003458159588675
"ENSG00000267169",42.3377073593887,-0.443879276399319,0.106774303548589,-4.15717323032995,3.22209668782355e-05,0.000347224225864167
"ENSG00000260528",1749.75122590105,-0.425204752202049,0.102298631673083,-4.15650478650467,3.2315340473277e-05,0.0003480541023355
"ENSG00000120053",34.1301370778167,0.536294661102115,0.129048925626328,4.15574681074837,3.24226722646036e-05,0.000349022579415529
"ENSG00000245848",66.4279277704421,-0.469485337959482,0.113079498767316,-4.15181658105457,3.29846579329125e-05,0.000354881633712989
"ENSG00000091483",56.8997065380545,0.479510629766042,0.115515792611858,4.15103960180782,3.30968486636677e-05,0.000355897658055019
"ENSG00000143612",536.251978986115,0.288299797602649,0.0694632588348784,4.15039263113136,3.31905434963972e-05,0.000356713809030448
"ENSG00000158292",14.2536096363513,-0.835316475930583,0.201273840807077,-4.15014923241437,3.32258578843688e-05,0.000356901980404228
"ENSG00000064932",263.260568193046,-0.481157321086689,0.115947689295245,-4.14977930143557,3.32795990210755e-05,0.000357287778670829
"ENSG00000152689",48.673561327615,0.604404763716705,0.145663719881556,4.14931572671745,3.33470606760434e-05,0.000357820387682342
"ENSG00000237350",8.12913499939944,-0.496771722391497,0.119811658327106,-4.14627198494514,3.37932378525346e-05,0.000362413943026326
"ENSG00000166046",288.922121058182,-0.34247333394589,0.0826341220196786,-4.14445419852507,3.40624025257893e-05,0.000365105238624022
"ENSG00000107954",24.6603146642416,-0.778384960821786,0.187828081028095,-4.14413519299789,3.41098480958957e-05,0.000365418383342669
"ENSG00000254859",7.94623722806655,-1.12700237434758,0.271972162301019,-4.14381517877633,3.41575067514367e-05,0.000365733475067199
"ENSG00000108528",340.868724963671,-0.260287582396666,0.0628441152692697,-4.14179722765458,3.44594934673907e-05,0.000368769934362188
"ENSG00000156735",150.950909342163,0.2745957727987,0.0663175406979049,4.14062056446818,3.46367498548324e-05,0.000370469057678901
"ENSG00000196550",12.3111573095863,0.651524271351415,0.157369007405805,4.14010536186036,3.47146339379957e-05,0.000371104065415033
"ENSG00000259642",94.1796498250056,-0.323907009826436,0.0782544749837579,-4.13914999613332,3.48594986240476e-05,0.000372454046066317
"ENSG00000086475",51.9440316276046,0.42515437554896,0.102719801797657,4.13897192273067,3.48865637754544e-05,0.000372544637354932
"ENSG00000119314",845.309747524805,-0.210527450667028,0.0508679917359206,-4.13870183356116,3.49276523785188e-05,0.000372586409938814
"ENSG00000142765",675.438606699323,-0.314658073993384,0.0760273534765976,-4.13874822158896,3.49205921112657e-05,0.000372586409938814
"ENSG00000040633",113.081798198434,-0.352696449720221,0.0852325982719038,-4.13804643846561,3.50275486360944e-05,0.000373355695884758
"ENSG00000125772",861.069097353574,-0.283040288724532,0.0684005213029574,-4.13798437983972,3.50370217501113e-05,0.000373355695884758
"ENSG00000246089",21.9787270774396,0.450190428840863,0.108831963716522,4.13656441974612,3.52544414524844e-05,0.000375472914173006
"ENSG00000160703",120.761074892068,-0.345814958329396,0.0836037343087302,-4.13635779775552,3.52861853243431e-05,0.00037561141722843
"ENSG00000114745",247.209862657107,0.29584596805518,0.071577874969896,4.13320412459305,3.5774073842847e-05,0.0003800172704368
"ENSG00000189376",48.7590058102321,0.292792171027893,0.0708392334751703,4.13319225328037,3.57759224363521e-05,0.0003800172704368
"ENSG00000198742",147.105993158792,0.360467069409704,0.0872116863795784,4.13324273814423,3.57680615917187e-05,0.0003800172704368
"ENSG00000213551",135.319263326693,0.471302912375328,0.11402613203666,4.1332886063679,3.57609210121029e-05,0.0003800172704368
"ENSG00000034677",473.450207580871,0.244118434529946,0.0590803108544063,4.13197613552737,3.59657768907992e-05,0.000381831584745328
"ENSG00000126804",156.098738017207,0.453828927526114,0.109843562704658,4.13159329824677,3.60257413233253e-05,0.000382265727413834
"ENSG00000106780",1662.45654692676,-0.31048739873009,0.0751535110746577,-4.13137582383411,3.60598469651361e-05,0.000382425170671528
"ENSG00000100014",122.949229088297,-0.328600820662004,0.0795513163074888,-4.13067735286575,3.61695928472967e-05,0.000383386207843054
"ENSG00000104714",394.098005628285,-0.317279611202246,0.076836505590418,-4.12928215259458,3.63897611127987e-05,0.000385516052719312
"ENSG00000106080",12.417325242735,0.662556939827319,0.160473655978089,4.12875830483843,3.64727545210244e-05,0.000386191173597155
"ENSG00000005812",191.332482297837,0.229127565853245,0.0554989215622036,4.12850483223242,3.65129767744011e-05,0.00038641293900005
"ENSG00000250893",12.0845005214152,-0.57386469167067,0.139067257384883,-4.12652627557355,3.68283942610965e-05,0.000389339838907921
"ENSG00000277349",21.0627520791831,-0.763666465349412,0.185060046624399,-4.12658744704286,3.68186037950758e-05,0.000389339838907921
"ENSG00000138496",3074.25314837345,0.494356683594009,0.119815952934668,4.12596713113457,3.69179997012882e-05,0.000390081384297639
"ENSG00000177576",334.466902607559,0.33320867056112,0.0807620237019045,4.12580883053408,3.69434056637266e-05,0.000390144163921884
"ENSG00000143545",83.7584279820664,0.736460764593299,0.178572149222277,4.12416363806313,3.72084302701008e-05,0.000392736059154239
"ENSG00000075399",284.401215126735,-0.5569853270709,0.135146613431268,-4.12134135609819,3.76672815752166e-05,0.000397369995733496
"ENSG00000100629",31.7720950583178,0.601381139297603,0.14599379313171,4.11922401903113,3.80150429972096e-05,0.000400827733738069
"ENSG00000167747",127.891420764177,0.494992501864789,0.120170791821752,4.1190749795425,3.80396364174577e-05,0.000400876168428771
"ENSG00000172889",17.2882979361368,0.676673095920349,0.164288136362852,4.1188189902272,3.80819131782261e-05,0.000401110808063249
