"Gene","logFC","t","PValue","FDR","SYMBOL","GENENAME"
"ENSG00000183281",-0.0647901328402896,-0.396588317563875,0.692412472277732,0.823667020793848,"PLGLB1","plasminogen like B1"
"ENSG00000180787",0.0647417959924742,0.396534295879675,0.692452203435193,0.823667020793848,"ZFP3","ZFP3 zinc finger protein"
"ENSG00000278979",0.0708808322769712,0.396106629583582,0.692766768068334,0.823989163838318,NA,NA
"ENSG00000179091",-0.0396881536207736,-0.395572048562596,0.693160047989259,0.824404885663341,"CYC1","cytochrome c1"
"ENSG00000132436",-0.0679508980814877,-0.395406637561498,0.693281754333555,0.824476995310673,"FIGNL1","fidgetin like 1"
"ENSG00000181773",-0.0536631608968849,-0.395370681486958,0.693308211206942,0.824476995310673,"GPR3","G protein-coupled receptor 3"
"ENSG00000162722",0.0777474922315754,0.395098672768462,0.693508370473732,0.824662964460558,"TRIM58","tripartite motif containing 58"
"ENSG00000165533",-0.0705975121257954,-0.394881558670544,0.693668150753696,0.824800897803328,"TTC8","tetratricopeptide repeat domain 8"
"ENSG00000178562",-0.0582828480172375,-0.394311570919901,0.694087686187844,0.825247654153409,"CD28","CD28 molecule"
"ENSG00000116273",0.0418577827677954,0.394009555577709,0.694310020946366,0.825459903729103,"PHF13","PHD finger protein 13"
"ENSG00000211893",0.0705758365522989,0.393776898047334,0.694481314712552,0.825596402927578,"IGHG2","immunoglobulin heavy constant gamma 2 (G2m marker)"
"ENSG00000147324",0.0513678107609118,0.393734563375817,0.694512485252858,0.825596402927578,"MFHAS1","multifunctional ROCO family signaling regulator 1"
"ENSG00000211664",0.115452032614301,0.393426856032679,0.694739062418356,0.825622095851646,"IGLV2-18","immunoglobulin lambda variable 2-18"
"ENSG00000260271",0.0837093620605823,0.393467351323534,0.694709242544256,0.825622095851646,NA,NA
"ENSG00000128656",0.0689316013083704,0.393407608318623,0.694753236194941,0.825622095851646,"CHN1","chimerin 1"
"ENSG00000204371",-0.0443615832158314,-0.393535080393898,0.69465936936177,0.825622095851646,"EHMT2","euchromatic histone lysine methyltransferase 2"
"ENSG00000101654",0.0403329534826675,0.393530082240787,0.694663049771104,0.825622095851646,"RNMT","RNA guanine-7 methyltransferase"
"ENSG00000257599",0.0562318254629781,0.393285227823326,0.694843358194456,0.825625027227651,NA,NA
"ENSG00000106608",-0.050012156672391,-0.393288603531634,0.694840872236587,0.825625027227651,"URGCP","upregulator of cell proliferation"
"ENSG00000125846",0.0603390663380622,0.392883004162127,0.695139589771171,0.825924919086049,"ZNF133","zinc finger protein 133"
"ENSG00000260793",0.0406144835874503,0.392497423851693,0.695423608051194,0.826210262895333,NA,NA
"ENSG00000186185",0.0580202147204698,0.39187511009908,0.695882095409459,0.826650707108298,"KIF18B","kinesin family member 18B"
"ENSG00000197136",0.0282579398004002,0.391927196945131,0.69584371629607,0.826650707108298,"PCNX3","pecanex 3"
"ENSG00000103472",0.0548909938994833,0.391792390234122,0.695943047450027,0.826659752369899,"SNX29P2","sorting nexin 29 pseudogene 2"
"ENSG00000198721",-0.054463859626217,-0.391745668859697,0.695977474922317,0.826659752369899,"ECI2","enoyl-CoA delta isomerase 2"
"ENSG00000169314",-0.0833497196298446,-0.391628506989499,0.696063810513328,0.826710173535721,"C22orf15","chromosome 22 open reading frame 15"
"ENSG00000085982",0.0505025058711867,0.39147635046275,0.696175939327507,0.826791220845516,"USP40","ubiquitin specific peptidase 40"
"ENSG00000261732",0.083078185780566,0.391302142493557,0.696304326788441,0.826891565784571,NA,NA
"ENSG00000137266",0.0706744772693745,0.391024990807779,0.69650859968631,0.827029877144072,"SLC22A23","solute carrier family 22 member 23"
"ENSG00000166170",-0.0358837591495483,-0.391043358762972,0.696495061010828,0.827029877144072,"BAG5","BAG cochaperone 5"
"ENSG00000161547",-0.0265733996694832,-0.390914651825054,0.696589930543871,0.827074316877943,"SRSF2","serine and arginine rich splicing factor 2"
"ENSG00000197808",-0.0684922055605831,-0.390714663435403,0.696737350981235,0.827197215465085,"ZNF461","zinc finger protein 461"
"ENSG00000107562",0.0878401256247901,0.390530757357891,0.696872926665887,0.827201776467044,"CXCL12","C-X-C motif chemokine ligand 12"
"ENSG00000180616",0.0822531790055487,0.390568098112524,0.69684539824251,0.827201776467044,"SSTR2","somatostatin receptor 2"
"ENSG00000122484",-0.0341569058266717,-0.390538061146976,0.696867542120549,0.827201776467044,"RPAP2","RNA polymerase II associated protein 2"
"ENSG00000116151",-0.0492862097174044,-0.390138369535361,0.697162228023279,0.827440905462609,"MORN1","MORN repeat containing 1"
"ENSG00000122884",-0.0307688058400603,-0.390142959219626,0.697158843863426,0.827440905462609,"P4HA1","prolyl 4-hydroxylase subunit alpha 1"
"ENSG00000137760",-0.0667319078614635,-0.390062010233371,0.697218531720833,0.827455597590691,"ALKBH8","alkB homolog 8, tRNA methyltransferase"
"ENSG00000069702",-0.0450412621756113,-0.389867199514323,0.697362183481347,0.827573945597935,"TGFBR3","transforming growth factor beta receptor 3"
"ENSG00000105088",-0.0648648736551998,-0.389726192295959,0.697466167857637,0.827637843549389,"OLFM2","olfactomedin 2"
"ENSG00000123416",-0.0410952399958228,-0.389675032450694,0.697503896602086,0.827637843549389,"TUBA1B","tubulin alpha 1b"
"ENSG00000248283",0.0650932913062061,0.38957264675045,0.697579405046629,0.82767530593112,NA,NA
"ENSG00000188976",-0.0421791016901342,-0.389359643121209,0.697736502844863,0.827809562954499,"NOC2L","NOC2 like nucleolar associated transcriptional repressor"
"ENSG00000197930",-0.033859274824642,-0.389140874869505,0.697897865922338,0.827948863168021,"ERO1A","endoplasmic reticulum oxidoreductase 1 alpha"
"ENSG00000165480",0.0558683075457783,0.388625396942572,0.698278136247097,0.828243516598842,"SKA3","spindle and kinetochore associated complex subunit 3"
"ENSG00000277791",-0.0465953454171384,-0.388634566612647,0.698271371070536,0.828243516598842,"PSMB3","proteasome 20S subunit beta 3"
"ENSG00000110906",-0.0321510752877577,-0.388708319386182,0.698216958814603,0.828243516598842,"KCTD10","potassium channel tetramerization domain containing 10"
"ENSG00000203808",0.0787196346844118,0.388322493554656,0.698501625210582,0.828299988399656,"POPDC1-AS1","POPDC1 antisense RNA 1"
"ENSG00000226622",0.0761178757046633,0.388435410943665,0.698418309112461,0.828299988399656,NA,NA
"ENSG00000171823",0.0537369393532754,0.388497122357343,0.698372776900155,0.828299988399656,"FBXL14","F-box and leucine rich repeat protein 14"
"ENSG00000285366",0.0507009233895452,0.388378350594785,0.698460410632145,0.828299988399656,NA,NA
"ENSG00000249478",0.0850159909080992,0.388193621094477,0.698596718255643,0.828330894407706,NA,NA
"ENSG00000112514",0.0463579085675122,0.38816799130971,0.698615630658756,0.828330894407706,"CUTA","cutA divalent cation tolerance homolog"
"ENSG00000225138",0.0675616211982134,0.387981905809508,0.698752950175714,0.828441568091768,NA,NA
"ENSG00000211689",0.0631486472436634,0.387589961035514,0.699042213693665,0.828720628066825,"TRGC1","T cell receptor gamma constant 1"
"ENSG00000119965",-0.0577142110537716,-0.387543767307101,0.699076308557698,0.828720628066825,"C10orf88","chromosome 10 open reading frame 88"
"ENSG00000226530",-0.0697133207594594,-0.387448750976019,0.699146440549653,0.828751613835538,NA,NA
"ENSG00000283149",-0.0842462042746034,-0.387202017515106,0.699328567800118,0.828811044996453,NA,NA
"ENSG00000197702",0.0816305429215545,0.387226071138662,0.6993108117543,0.828811044996453,"PARVA","parvin alpha"
"ENSG00000168917",-0.0694347269084575,-0.387318632660783,0.699242485697811,0.828811044996453,"SLC35G2","solute carrier family 35 member G2"
"ENSG00000235300",-0.0728351557417318,-0.387032553226863,0.699453668669895,0.828907159688191,"SKAP1-AS2","SKAP1 antisense RNA 2"
"ENSG00000186416",0.0545655765519229,0.386802455146735,0.699623543470978,0.829056319551253,"NKRF","NFKB repressing factor"
"ENSG00000205710",0.0504057118281982,0.386557585616245,0.699804340340052,0.829218402523959,"C17orf107","chromosome 17 open reading frame 107"
"ENSG00000279425",0.0562919050261547,0.385987532268287,0.700225300071048,0.829665023129656,NA,NA
"ENSG00000261845",0.0785784977329605,0.385757861857279,0.700394928112887,0.829805624910287,NA,NA
"ENSG00000183648",0.0505255840216708,0.38570758246378,0.700432065065213,0.829805624910287,"NDUFB1","NADH:ubiquinone oxidoreductase subunit B1"
"ENSG00000125462",0.0717465657595902,0.385276443874542,0.700750538883849,0.830078516726023,"MIR9-1HG","MIR9-1 host gene"
"ENSG00000275131",0.0620307270788226,0.385332409748377,0.700709194953281,0.830078516726023,NA,NA
"ENSG00000172716",-0.0421533147361652,-0.38516530596225,0.700832642973809,0.830123574468097,"SLFN11","schlafen family member 11"
"ENSG00000137571",0.0700404425219607,0.385037440464881,0.700927109091678,0.830183268221882,"SLCO5A1","solute carrier organic anion transporter family member 5A1"
"ENSG00000170191",0.0619164795101315,0.384469249327143,0.701346941307849,0.830628296262873,"NANP","N-acetylneuraminic acid phosphatase"
"ENSG00000005471",0.070140121232633,0.384142036930918,0.701588758058622,0.830705784054577,"ABCB4","ATP binding cassette subfamily B member 4"
"ENSG00000235145",-0.0665403355447997,-0.384163706704243,0.701572742699325,0.830705784054577,"RPSAP16","ribosomal protein SA pseudogene 16"
"ENSG00000187555",0.0366645431612528,0.384197389657638,0.701547849092256,0.830705784054577,"USP7","ubiquitin specific peptidase 7"
"ENSG00000185187",0.0268166906780029,0.384166598026668,0.701570605835838,0.830705784054577,"SIGIRR","single Ig and TIR domain containing"
"ENSG00000118997",0.0608348072770764,0.383984801805506,0.701704968974092,0.830738952082325,"DNAH7","dynein axonemal heavy chain 7"
"ENSG00000287425",0.0603183705043346,0.384009152099871,0.701686971451342,0.830738952082325,NA,NA
"ENSG00000117448",0.0298917647275801,0.383893741173087,0.701772274213313,0.830766423781209,"AKR1A1","aldo-keto reductase family 1 member A1"
"ENSG00000172340",-0.0675848629453084,-0.383495476029533,0.702066670002166,0.831042482381568,"SUCLG2","succinate-CoA ligase GDP-forming subunit beta"
"ENSG00000079393",0.0569156205587892,0.38345891329142,0.702093699283505,0.831042482381568,"DUSP13B","dual specificity phosphatase 13B"
"ENSG00000136950",-0.0414334473070844,-0.383310651979796,0.70220330649477,0.831086435006799,"ARPC5L","actin related protein 2/3 complex subunit 5 like"
"ENSG00000160131",-0.0365514608770949,-0.383289333936497,0.702219067098589,0.831086435006799,"VMA21","vacuolar ATPase assembly factor VMA21"
"ENSG00000287578",0.0800266746327716,0.38277777024106,0.702597309222189,0.831116364905972,"LOC107986626","uncharacterized LOC107986626"
"ENSG00000054690",0.0667475926203838,0.382842033368513,0.702549789979606,0.831116364905972,"PLEKHH1","pleckstrin homology, MyTH4 and FERM domain containing H1"
"ENSG00000256913",-0.0659267228976493,-0.382812001574432,0.702571996783794,0.831116364905972,NA,NA
"ENSG00000215302",0.0617342278469449,0.38292253334856,0.70249026609029,0.831116364905972,NA,NA
"ENSG00000005884",-0.055421766415193,-0.383169594202623,0.702307594074266,0.831116364905972,"ITGA3","integrin subunit alpha 3"
"ENSG00000269352",-0.0544730244734194,-0.382969244397897,0.70245572750897,0.831116364905972,NA,NA
"ENSG00000176788",0.0449711364060032,0.38279519570159,0.702584423883463,0.831116364905972,"BASP1","brain abundant membrane attached signal protein 1"
"ENSG00000164548",-0.0324327201314853,-0.383066931336141,0.702383498896724,0.831116364905972,"TRA2A","transformer 2 alpha homolog"
"ENSG00000124181",-0.0509368278579753,-0.382342779294731,0.702918993373917,0.831431283463612,"PLCG1","phospholipase C gamma 1"
"ENSG00000061938",0.0386061026868337,0.382298418179352,0.70295180229987,0.831431283463612,"TNK2","tyrosine kinase non receptor 2"
"ENSG00000244687",-0.0244688449338341,-0.382210079804051,0.703017137926661,0.831456356370067,"UBE2V1","ubiquitin conjugating enzyme E2 V1"
"ENSG00000144736",-0.0539589153935188,-0.382066162851569,0.703123584583911,0.831530044974054,"SHQ1","SHQ1, H/ACA ribonucleoprotein assembly factor"
"ENSG00000006740",-0.0717706708782519,-0.381891156807275,0.703253033905525,0.831630926096189,"ARHGAP44","Rho GTPase activating protein 44"
"ENSG00000160013",0.0531756242249957,0.381765504211542,0.703345982604514,0.831636431101169,"PTGIR","prostaglandin I2 receptor"
"ENSG00000179029",-0.0362803582129042,-0.38181277331111,0.703311015817549,0.831636431101169,"TMEM107","transmembrane protein 107"
"ENSG00000175147",-0.062933433765569,-0.381701140062484,0.703393596285025,0.831640530146067,"TMEM51-AS1","TMEM51 antisense RNA 1"
"ENSG00000139173",-0.0663309094537131,-0.381269831211918,0.703712689427055,0.83196558575542,"TMEM117","transmembrane protein 117"
"ENSG00000196458",-0.0497717285696547,-0.380957766674473,0.703943595593655,0.832097676735974,"ZNF605","zinc finger protein 605"
"ENSG00000198824",0.0426616874535223,0.380958772275007,0.703942851474405,0.832097676735974,"CHAMP1","chromosome alignment maintaining phosphoprotein 1"
"ENSG00000103126",-0.0222623701667059,-0.38093974474066,0.703956931422721,0.832097676735974,"AXIN1","axin 1"
"ENSG00000173436",0.0452043596633992,0.380866768404229,0.704010933226979,0.832109296030231,"MICOS10","mitochondrial contact site and cristae organizing system subunit 10"
"ENSG00000183918",-0.0581085488105479,-0.380791867894097,0.704066360474258,0.83212259857043,"SH2D1A","SH2 domain containing 1A"
"ENSG00000020577",0.0593496713601871,0.380441553523537,0.704325618317256,0.832324571724513,"SAMD4A","sterile alpha motif domain containing 4A"
"ENSG00000140104",-0.0539542779671947,-0.380479581928754,0.704297472875894,0.832324571724513,"CLBA1","clathrin binding box of aftiphilin containing 1"
"ENSG00000241127",0.0665534934535421,0.380224177029981,0.704486510070341,0.832401986917998,"YAE1","YAE1 maturation factor of ABCE1"
"ENSG00000165832",-0.065135167346224,-0.380173946291837,0.704523690382236,0.832401986917998,"TRUB1","TruB pseudouridine synthase family member 1"
"ENSG00000230487",0.0509731101855396,0.380273152705509,0.704450259432617,0.832401986917998,"PSMG3-AS1","PSMG3 antisense RNA 1"
"ENSG00000196208",0.0710745334744167,0.379780324311626,0.704815070366759,0.832467984285288,"GREB1","growth regulating estrogen receptor binding 1"
"ENSG00000254531",0.0580779321571607,0.379740309124841,0.70484469420057,0.832467984285288,"PPP3CA-DT","PPP3CA divergent transcript"
"ENSG00000155666",-0.0553117652784495,-0.379998981073222,0.704653203548325,0.832467984285288,"KDM8","lysine demethylase 8"
"ENSG00000141232",-0.0523373437079653,-0.379813191163342,0.704790738890244,0.832467984285288,"TOB1","transducer of ERBB2, 1"
"ENSG00000167925",0.0500695653551998,0.379966212695761,0.704677460398518,0.832467984285288,"GHDC","GH3 domain containing"
"ENSG00000102805",-0.0303017529164642,-0.379808281099012,0.704794373813264,0.832467984285288,"CLN5","CLN5 lysosomal BMP synthase"
"ENSG00000102445",0.0323451554056239,0.379507499108236,0.705017055888341,0.832619352944929,"RUBCNL","rubicon like autophagy enhancer"
"ENSG00000230551",-0.0339110085276478,-0.379392736786573,0.705102026210046,0.832667500610886,NA,NA
"ENSG00000269506",-0.0517079166183566,-0.379261851284314,0.705198938726313,0.832729744106205,NA,NA
"ENSG00000120948",0.0198358935755077,0.378967317186314,0.705417040501085,0.832935076404628,"TARDBP","TAR DNA binding protein"
"ENSG00000225399",0.0601482391164395,0.378767970681405,0.70556467001704,0.833047015199991,NA,NA
"ENSG00000100304",0.0333821932327789,0.378719881060381,0.705600285302636,0.833047015199991,"TTLL12","tubulin tyrosine ligase like 12"
"ENSG00000285601",0.0812593768659457,0.37839309621279,0.705842320229013,0.833071714082711,NA,NA
"ENSG00000197978",0.0527642433935352,0.378407980470455,0.70583129546919,0.833071714082711,"GOLGA6L9","golgin A6 family like 9"
"ENSG00000228463",0.0504823903194687,0.3785210201646,0.70574756908429,0.833071714082711,"RPL23AP21","ribosomal protein L23a pseudogene 21"
"ENSG00000168118",0.0485560043033196,0.37849651302518,0.705765720757194,0.833071714082711,"RAB4A","RAB4A, member RAS oncogene family"
"ENSG00000151422",-0.0385650651469754,-0.378507754389038,0.705757394608948,0.833071714082711,"FER","FER tyrosine kinase"
"ENSG00000167723",0.065660692844107,0.377916203787749,0.706195587234328,0.833384230553171,"TRPV3","transient receptor potential cation channel subfamily V member 3"
"ENSG00000237476",-0.0631260519567578,-0.377957200519686,0.706165215615102,0.833384230553171,"LINC01637","long intergenic non-protein coding RNA 1637"
"ENSG00000239835",0.0708926383703491,0.377727304126194,0.706335535942316,0.833444962485521,"PARLP1","PARL pseudogene 1"
"ENSG00000178409",0.0600193851175358,0.377755017636322,0.706315003407296,0.833444962485521,"BEND3","BEN domain containing 3"
"ENSG00000167674",0.0518577472036107,0.377393242702133,0.706583054207866,0.833684803655755,"HDGFL2","HDGF like 2"
"ENSG00000263089",0.0671471055229002,0.377289626168802,0.706659833857738,0.833723175938628,NA,NA
"ENSG00000112893",0.038059897911764,0.377134568779978,0.706774736730298,0.833800956571683,"MAN2A1","mannosidase alpha class 2A member 1"
"ENSG00000170860",-0.0377936634618515,-0.377081203708073,0.706814283655017,0.833800956571683,"LSM3","LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSG00000240875",0.0764240367268761,0.376843194087817,0.706990673737606,0.833895434240558,NA,NA
"ENSG00000145107",-0.0651531404009859,-0.376783917517128,0.707034606371002,0.833895434240558,"TM4SF19","transmembrane 4 L six family member 19"
"ENSG00000073417",0.0468374317560607,0.376740959274441,0.707066445347661,0.833895434240558,"PDE8A","phosphodiesterase 8A"
"ENSG00000125249",0.0457565457456878,0.376684592390059,0.707108223074923,0.833895434240558,"RAP2A","RAP2A, member of RAS oncogene family"
"ENSG00000126903",-0.0405996200170423,-0.376614773270625,0.707159972502013,0.833895434240558,"SLC10A3","solute carrier family 10 member 3"
"ENSG00000105197",0.0361316387372595,0.376619674389305,0.707156339783499,0.833895434240558,"TIMM50","translocase of inner mitochondrial membrane 50"
"ENSG00000110811",0.067370767910286,0.376485078545031,0.707256104934556,0.833956591434474,"P3H3","prolyl 3-hydroxylase 3"
"ENSG00000259905",0.0771322021698067,0.376405027608798,0.7073154427167,0.833974357507492,"PWRN1","Prader-Willi region non-protein coding RNA 1"
"ENSG00000146701",-0.0276895334211389,-0.376305380938044,0.707389308360143,0.83400924964879,"MDH2","malate dehydrogenase 2"
"ENSG00000287454",0.0647830455945119,0.376176637013415,0.707484747219144,0.83402376801353,NA,NA
"ENSG00000182087",0.0476706614727657,0.376169322734288,0.707490169490191,0.83402376801353,"TMEM259","transmembrane protein 259"
"ENSG00000178904",0.0343454352990925,0.375997996686997,0.707617182377403,0.834121299144329,"DPY19L3","dpy-19 like C-mannosyltransferase 3"
"ENSG00000123384",0.0656039382620591,0.375872474179422,0.707710243956982,0.834178799628433,"LRP1","LDL receptor related protein 1"
"ENSG00000251595",0.0695250800393087,0.375622522287981,0.70789556985534,0.834188461462211,NA,NA
"ENSG00000230373",0.0597235290952015,0.375642642478838,0.707880651165869,0.834188461462211,"GOLGA6L3P","golgin A6 family like 3, pseudogene"
"ENSG00000171877",0.0547703105141358,0.375787219687442,0.707773453611634,0.834188461462211,"FRMD5","FERM domain containing 5"
"ENSG00000188167",0.0443008270091924,0.375738200896475,0.707809798202276,0.834188461462211,"TMPPE","transmembrane protein with metallophosphoesterase domain"
"ENSG00000140025",0.0501866023462669,0.375554214154609,0.707946219716898,0.834195964660469,"EFCAB11","EF-hand calcium binding domain 11"
"ENSG00000181097",-0.0670565911072568,-0.375428293604712,0.708039592093792,0.834234939361424,NA,NA
"ENSG00000182463",-0.0537433743968979,-0.37533044736443,0.708112149930416,0.834234939361424,"TSHZ2","teashirt zinc finger homeobox 2"
"ENSG00000213782",-0.0405851196597415,-0.375369140483223,0.708083456744167,0.834234939361424,"DDX47","DEAD-box helicase 47"
"ENSG00000101444",-0.0462679426092765,-0.37498073442787,0.708371501346915,0.834383939371799,"AHCY","adenosylhomocysteinase"
"ENSG00000167434",0.0404340121754614,0.375048210165745,0.70832145784055,0.834383939371799,"CA4","carbonic anhydrase 4"
"ENSG00000182220",-0.0391281468373994,-0.375016433883309,0.708345024620516,0.834383939371799,"ATP6AP2","ATPase H+ transporting accessory protein 2"
"ENSG00000223509",0.0543415726451846,0.374658822666345,0.708610265361043,0.834560811433031,NA,NA
"ENSG00000105723",-0.0413922947037383,-0.3746891700439,0.708587755277785,0.834560811433031,"GSK3A","glycogen synthase kinase 3 alpha"
"ENSG00000165300",0.0861458809441323,0.374159742718496,0.708980493508303,0.834840263577285,"SLITRK5","SLIT and NTRK like family member 5"
"ENSG00000165802",0.0551999954782062,0.374173098945663,0.708970584666645,0.834840263577285,"NSMF","NMDA receptor synaptonuclear signaling and neuronal migration factor"
"ENSG00000198846",-0.0543299688513036,-0.374242933277336,0.708918776137576,0.834840263577285,"TOX","thymocyte selection associated high mobility group box"
"ENSG00000243406",0.0688322195409988,0.374091835977511,0.709030873562619,0.834847402723459,NA,NA
"ENSG00000248590",0.0888428643042583,0.373683866099024,0.709333573812357,0.834854979636692,NA,NA
"ENSG00000169752",0.070145541809925,0.373889004054021,0.709181362372808,0.834854979636692,"NRG4","neuregulin 4"
"ENSG00000008118",0.0673410816576883,0.373744872929424,0.709288305790204,0.834854979636692,"CAMK1G","calcium/calmodulin dependent protein kinase IG"
"ENSG00000286319",-0.0610636685215426,-0.373958565886557,0.709129750476264,0.834854979636692,NA,NA
"ENSG00000263219",-0.056981668784741,-0.373631402766846,0.709372503256792,0.834854979636692,NA,NA
"ENSG00000120896",0.0528873258687481,0.373678093601551,0.709337857149599,0.834854979636692,"SORBS3","sorbin and SH3 domain containing 3"
"ENSG00000117020",-0.042359788685074,-0.373545608441781,0.709436167004149,0.834854979636692,"AKT3","AKT serine/threonine kinase 3"
"ENSG00000174903",-0.0219285876656204,-0.373588897220868,0.709404044274125,0.834854979636692,"RAB1B","RAB1B, member RAS oncogene family"
"ENSG00000087460",-0.0207688719900174,-0.373775618974931,0.709265492137752,0.834854979636692,"GNAS","GNAS complex locus"
"ENSG00000090686",-0.0280206897770885,-0.373484493824924,0.709481518408111,0.83485619612543,"USP48","ubiquitin specific peptidase 48"
"ENSG00000215712",-0.0382114158426816,-0.373361914384218,0.709572484238344,0.834911084202493,"TMEM242","transmembrane protein 242"
"ENSG00000164741",-0.0711885678072269,-0.373194827302005,0.709696485809537,0.835004834156521,"DLC1","DLC1 Rho GTPase activating protein"
"ENSG00000280061",0.0910636269347111,0.373035342761817,0.709814852517209,0.835039792151326,NA,NA
"ENSG00000242607",0.0621906095787123,0.373052068409874,0.70980243869319,0.835039792151326,"RPS3AP34","RPS3A pseudogene 34"
"ENSG00000140326",0.0437383577609737,0.372895165327775,0.709918895678743,0.835110038516059,"CDAN1","codanin 1"
"ENSG00000087191",-0.0274861878111728,-0.372701940452435,0.710062320946528,0.835226600186743,"PSMC5","proteasome 26S subunit, ATPase 5"
"ENSG00000189067",-0.0341122229658878,-0.372636496272359,0.710110900638779,0.835231590049533,"LITAF","lipopolysaccharide induced TNF factor"
"ENSG00000188981",0.0676903412048768,0.372411073865486,0.710278242471534,0.835324106110548,"MSANTD1","Myb/SANT DNA binding domain containing 1"
"ENSG00000165704",-0.0545045972339994,-0.372440193603742,0.710256624700956,0.835324106110548,"HPRT1","hypoxanthine phosphoribosyltransferase 1"
"ENSG00000279946",0.0696284508073783,0.372011131379336,0.710575173735241,0.835474077602576,NA,NA
"ENSG00000110171",0.0424487711007669,0.372000367969284,0.710583165481923,0.835474077602576,"TRIM3","tripartite motif containing 3"
"ENSG00000100242",-0.0365799401837919,-0.372058367697032,0.710540101524854,0.835474077602576,"SUN2","Sad1 and UNC84 domain containing 2"
"ENSG00000178952",-0.0300344502574036,-0.372094399908399,0.710513348601757,0.835474077602576,"TUFM","Tu translation elongation factor, mitochondrial"
"ENSG00000136153",0.0526292387950299,0.371719825595777,0.710791477340649,0.835614693593556,"LMO7","LIM domain 7"
"ENSG00000146828",0.0439212557901839,0.371750127423705,0.710768976190814,0.835614693593556,"SLC12A9","solute carrier family 12 member 9"
"ENSG00000162191",-0.0197975796580001,-0.371633621304771,0.710855491234145,0.835637799929411,"UBXN1","UBX domain protein 1"
"ENSG00000146463",-0.0356847154301575,-0.371552013230413,0.71091609395648,0.83565595480184,"ZMYM4","zinc finger MYM-type containing 4"
"ENSG00000160783",0.0250147962335965,0.37149335466668,0.710959655356678,0.83565595480184,"PMF1","polyamine modulated factor 1"
"ENSG00000175161",0.0827314797749849,0.370666855782597,0.711573536896081,0.836301117457927,"CADM2","cell adhesion molecule 2"
"ENSG00000184060",0.0499123028476359,0.370628647800051,0.711601920437547,0.836301117457927,"ADAP2","ArfGAP with dual PH domains 2"
"ENSG00000175938",-0.0394415674599355,-0.370575059585613,0.711641730165122,0.836301117457927,"ORAI3","ORAI calcium release-activated calcium modulator 3"
"ENSG00000251669",0.0675115988261379,0.370492166147485,0.711703311789077,0.836321314171458,NA,NA
"ENSG00000154330",-0.0550317238577158,-0.370229322872452,0.711898590938665,0.836446432738887,"PGM5","phosphoglucomutase 5"
"ENSG00000160953",0.0397414127882384,0.370264513554961,0.711872444945685,0.836446432738887,"PWWP3A","PWWP domain containing 3A, DNA repair factor"
"ENSG00000266127",-0.0698819902652925,-0.369935464903831,0.712116935093461,0.836527197591435,"ZNF415P1","zinc finger protein 415 pseudogene 1"
"ENSG00000168273",-0.0601944069197046,-0.369916946019209,0.712130695910262,0.836527197591435,"UQCC5","ubiquinol-cytochrome c reductase complex assembly factor 5"
"ENSG00000233382",-0.0565554194173501,-0.36977823878844,0.712233768031056,0.836527197591435,NA,NA
"ENSG00000166452",-0.048457664998167,-0.369954311125036,0.712102931140374,0.836527197591435,"AKIP1","A-kinase interacting protein 1"
"ENSG00000160007",0.0398944635763418,0.369782408760746,0.712230669283712,0.836527197591435,"ARHGAP35","Rho GTPase activating protein 35"
"ENSG00000110108",0.0258035961580592,0.369787474076598,0.71222690520427,0.836527197591435,"TMEM109","transmembrane protein 109"
"ENSG00000235370",0.078210194343552,0.369526597162675,0.712420774302237,0.836592563790793,NA,NA
"ENSG00000189238",-0.0634415325176629,-0.369404561075726,0.712511471146591,0.836592563790793,"LINC00943","long intergenic non-protein coding RNA 943"
"ENSG00000011478",-0.0623066539204308,-0.369417146740964,0.712502117328363,0.836592563790793,"QPCTL","glutaminyl-peptide cyclotransferase like"
"ENSG00000144647",-0.0506260329121307,-0.369447800147124,0.712479335530457,0.836592563790793,"POMGNT2","protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)"
"ENSG00000099817",0.0252031126065181,0.369473461313483,0.71246026419543,0.836592563790793,"POLR2E","RNA polymerase II, I and III subunit E"
"ENSG00000154134",0.0532744685761858,0.369076952309054,0.712754969345172,0.836774156333314,"ROBO3","roundabout guidance receptor 3"
"ENSG00000182796",0.0399221929711847,0.369127067896027,0.712717718556308,0.836774156333314,NA,NA
"ENSG00000205937",0.0368780347913833,0.3682843322342,0.713344214103564,0.837413741215363,"RNPS1","RNA binding protein with serine rich domain 1"
"ENSG00000167306",0.0710558015775822,0.368206801969891,0.713401860489265,0.837429227810118,"MYO5B","myosin VB"
"ENSG00000067208",-0.041122451578526,-0.368085021383961,0.7134924118402,0.837483335674851,"EVI5","ecotropic viral integration site 5"
"ENSG00000162745",0.0697106946517342,0.367971895099214,0.713576531850506,0.837525885483792,"OLFML2B","olfactomedin like 2B"
"ENSG00000158473",-0.0519064872894231,-0.367916693311133,0.713617580841933,0.837525885483792,"CD1D","CD1d molecule"
"ENSG00000138764",-0.0496301303256983,-0.367756169007507,0.713736954225492,0.837613801625955,"CCNG2","cyclin G2"
"ENSG00000118200",0.0631684705495601,0.367481071617726,0.713941546027025,0.837697343136536,"CAMSAP2","calmodulin regulated spectrin associated protein family member 2"
"ENSG00000279555",0.0533915768119507,0.367546449489122,0.713892922170606,0.837697343136536,NA,NA
