"Gene","logFC","t","PValue","FDR","SYMBOL","GENENAME"
"ENSG00000182919",-1.20258278627893,-12.6435037072549,1.95618496129789e-23,1.85178956286079e-21,"BKGD","beta-keto-L-gulonate decarboxylase"
"ENSG00000225964",-2.79985391470952,-12.6361963530524,2.03336405579952e-23,1.91522560415757e-21,NA,NA
"ENSG00000234515",-2.00756136419217,-12.6303086594974,2.09776454822298e-23,1.9660541571853e-21,NA,NA
"ENSG00000150681",-2.18829228343651,-12.6196562676811,2.21952443346085e-23,2.06987135037304e-21,"RGS18","regulator of G protein signaling 18"
"ENSG00000114439",-1.08502254892051,-12.6118877299196,2.31276679931962e-23,2.14620201800902e-21,"BBX","BBX high mobility group box domain containing"
"ENSG00000204131",-1.26426918002296,-12.6026803014907,2.42837929997458e-23,2.24244163004515e-21,"NHSL2","NHS like 2"
"ENSG00000186812",-1.26603361719355,-12.5606020024968,3.03505046611312e-23,2.78898930149458e-21,"ZNF397","zinc finger protein 397"
"ENSG00000204261",-1.0973217452146,-12.5522264072541,3.17285563982591e-23,2.90146866713789e-21,"PSMB8-AS1","PSMB8 antisense RNA 1"
"ENSG00000152558",-1.84583848018996,-12.5410397085331,3.36674789866668e-23,3.0639032326127e-21,"TMEM123","transmembrane protein 123"
"ENSG00000273272",-2.13322520479579,-12.5371680459338,3.43658450878861e-23,3.10997304658785e-21,NA,NA
"ENSG00000203747",-1.78585807498568,-12.5364120593158,3.45038946139113e-23,3.10997304658785e-21,"FCGR3A","Fc gamma receptor IIIa"
"ENSG00000260943",-2.33777080851402,-12.533087711097,3.51175767968926e-23,3.15021386523744e-21,NA,NA
"ENSG00000163666",-2.31913821943225,-12.5102208742208,3.96459967720211e-23,3.5395795601485e-21,"HESX1","HESX homeobox 1"
"ENSG00000068784",-1.72577020319721,-12.4956858190129,4.28242718704308e-23,3.80530015799611e-21,"SRBD1","S1 RNA binding domain 1"
"ENSG00000229474",-1.33312292638819,-12.4913596612783,4.38186790594068e-23,3.87538157803335e-21,"PATL2","PAT1 homolog 2"
"ENSG00000112763",-1.41695733093439,-12.4864328808108,4.49793701289905e-23,3.95944567518656e-21,"BTN2A1","butyrophilin subfamily 2 member A1"
"ENSG00000010704",-1.83995753681797,-12.4805974060885,4.6394080718047e-23,4.04616524336375e-21,"HFE","homeostatic iron regulator"
"ENSG00000163154",-2.03935579508417,-12.4352054484143,5.90356788290651e-23,5.10144090725655e-21,"TNFAIP8L2","TNF alpha induced protein 8 like 2"
"ENSG00000111224",-1.81892926605502,-12.4061911956498,6.88716150296114e-23,5.92421682158822e-21,"PARP11","poly(ADP-ribose) polymerase family member 11"
"ENSG00000119979",-1.07369778943041,-12.4007469689843,7.08926175672746e-23,6.07034149878326e-21,"DENND10","DENN domain containing 10"
"ENSG00000183621",-1.64137332928134,-12.3876837958538,7.59877459055321e-23,6.47718170754938e-21,"ZNF438","zinc finger protein 438"
"ENSG00000172232",2.86369005855744,12.3839203995086,7.75226009656625e-23,6.57824665311329e-21,"AZU1","azurocidin 1"
"ENSG00000124357",-1.0373404871374,-12.3603251339771,8.78797081272626e-23,7.39052652545256e-21,"NAGK","N-acetylglucosamine kinase"
"ENSG00000164967",-1.44035701473294,-12.3398275455877,9.79969251129533e-23,8.20473811234584e-21,"RPP25L","ribonuclease P/MRP subunit p25 like"
"ENSG00000163219",-1.28125112246696,-12.335401360232,1.0033051193327e-22,8.36294771592449e-21,"ARHGAP25","Rho GTPase activating protein 25"
"ENSG00000288587",-2.25403463949955,-12.3042361288846,1.18416799313227e-22,9.8270293632712e-21,NA,NA
"ENSG00000008130",-1.32874567574145,-12.2962838816434,1.23533457967793e-22,1.02066810578828e-20,"NADK","NAD kinase"
"ENSG00000163563",-1.80147975881576,-12.2912897540782,1.26859489644093e-22,1.04357164450455e-20,"MNDA","myeloid cell nuclear differentiation antigen"
"ENSG00000169245",-2.54547794929711,-12.2814276935957,1.33693478412792e-22,1.09500771580007e-20,"CXCL10","C-X-C motif chemokine ligand 10"
"ENSG00000102760",1.9949664003754,12.2640355926745,1.46657117438107e-22,1.19598561831128e-20,"RGCC","regulator of cell cycle"
"ENSG00000255328",-2.43322698287243,-12.2623691892158,1.47963512543035e-22,1.201438210899e-20,NA,NA
"ENSG00000282851",-1.862891121382,-12.2332923794731,1.72731379732339e-22,1.39652949845399e-20,"BISPR","BST2 interferon stimulated positive regulator"
"ENSG00000133104",-1.36243807670475,-12.2057105259533,2.00057035612396e-22,1.61054463113945e-20,"SPART","spartin"
"ENSG00000170956",-1.63034170329688,-12.1952878122404,2.11476284060499e-22,1.6952298889922e-20,"CEACAM3","CEA cell adhesion molecule 3"
"ENSG00000101347",-1.06928346634747,-12.179315611669,2.30256194425358e-22,1.83795177567156e-20,"SAMHD1","SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1"
"ENSG00000270820",-1.64412149646452,-12.1760841828819,2.34254353222716e-22,1.86197616287322e-20,"USP34-DT","USP34 divergent transcript"
"ENSG00000170876",-1.29331095110659,-12.1622319568449,2.52196984789554e-22,1.99617092414522e-20,"TMEM43","transmembrane protein 43"
"ENSG00000115421",-1.52133449027046,-12.1419635420365,2.8096206114011e-22,2.2145453170533e-20,"PAPOLG","poly(A) polymerase gamma"
"ENSG00000117475",-1.80482417770781,-12.1396768272502,2.84407199353123e-22,2.23235950892256e-20,"BLZF1","basic leucine zipper nuclear factor 1"
"ENSG00000102699",-1.29835692410187,-12.109681278077,3.33719970817098e-22,2.60855469305083e-20,"PARP4","poly(ADP-ribose) polymerase family member 4"
"ENSG00000224940",2.19101656696093,12.080084470433,3.9077251080955e-22,3.04188948703732e-20,"PRRT4","proline rich transmembrane protein 4"
"ENSG00000100342",-1.25644187905594,-12.0767853284912,3.97709300979456e-22,3.0831472476753e-20,"APOL1","apolipoprotein L1"
"ENSG00000274750",-2.01494614881789,-12.0720321760609,4.0792083285439e-22,3.14934944643893e-20,"H3C6","H3 clustered histone 6"
"ENSG00000165118",-1.8227834456689,-12.0675291337735,4.17837306010612e-22,3.21274251862364e-20,"QNG1","Q-nucleotide N-glycosylase 1"
"ENSG00000267745",-2.0709764575399,-12.0499192645273,4.58992533834282e-22,3.51483794811797e-20,NA,NA
"ENSG00000115155",-3.18151312954708,-12.0405753981695,4.82454825743188e-22,3.67954818111344e-20,"OTOF","otoferlin"
"ENSG00000152684",-1.34779562002024,-12.0396163952057,4.84929856589325e-22,3.68351154775391e-20,"PELO","pelota mRNA surveillance and ribosome rescue factor"
"ENSG00000168961",-1.0600491978104,-12.0350301460184,4.9694328662318e-22,3.75960547526404e-20,"LGALS9","galectin 9"
"ENSG00000214872",-2.27405653421154,-12.0283841614624,5.14883283407643e-22,3.86657998793248e-20,"SMTNL1","smoothelin like 1"
"ENSG00000174718",-1.61111195873594,-12.0282732108327,5.15188224318427e-22,3.86657998793248e-20,"RESF1","retroelement silencing factor 1"
"ENSG00000255221",-2.27743849791591,-12.0230368283173,5.2978781581704e-22,3.96037415649262e-20,NA,NA
"ENSG00000233785",-2.28255530337608,-12.0203239052019,5.37514039827173e-22,4.00224880721909e-20,"SAT1-DT","SAT1 divergent transcript"
"ENSG00000140464",-1.35901986103599,-12.0003990720822,5.97827723028513e-22,4.43381049071305e-20,"PML","PML nuclear body scaffold"
"ENSG00000035720",-2.25685432743926,-11.9535644518512,7.6767739014999e-22,5.67117908848843e-20,"STAP1","signal transducing adaptor family member 1"
"ENSG00000140259",-1.39374420687098,-11.9187068124771,9.24790555237887e-22,6.75240483704314e-20,"MFAP1","microfibril associated protein 1"
"ENSG00000062194",-1.07233853461288,-11.883923356158,1.11369153656939e-21,8.10027844243016e-20,"GPBP1","GC-rich promoter binding protein 1"
"ENSG00000204397",-1.53252780028512,-11.8799753808578,1.13744063966753e-21,8.24119491156037e-20,"CARD16","caspase recruitment domain family member 16"
"ENSG00000114127",-1.23481961137957,-11.8777449415724,1.15108150184944e-21,8.30807407350181e-20,"XRN1","5'-3' exoribonuclease 1"
"ENSG00000283633",1.53025783653781,11.8762663418008,1.16021450267664e-21,8.34203084023758e-20,NA,NA
"ENSG00000148572",-2.10321756995181,-11.8692658646209,1.20445037963255e-21,8.62716207282051e-20,"NRBF2","nuclear receptor binding factor 2"
"ENSG00000125449",-1.33170609745258,-11.8683979475418,1.21005118079778e-21,8.63444853934418e-20,"ARMC7","armadillo repeat containing 7"
"ENSG00000239839",2.51240374650506,11.8620544869804,1.25178661596334e-21,8.89854953642162e-20,"DEFA3","defensin alpha 3"
"ENSG00000127084",-1.08591031709498,-11.8512973295273,1.32588405367697e-21,9.3898510538221e-20,"FGD3","FYVE, RhoGEF and PH domain containing 3"
"ENSG00000102710",-1.53626068925941,-11.8468826837094,1.35755035172792e-21,9.57810244413878e-20,"SUPT20H","SPT20 homolog, SAGA complex component"
"ENSG00000166523",-1.69062096092024,-11.8458457919896,1.36509720730669e-21,9.59541089225498e-20,"CLEC4E","C-type lectin domain family 4 member E"
"ENSG00000003400",-1.16144420563218,-11.8335939372206,1.45751785077856e-21,1.02069595810284e-19,"CASP10","caspase 10"
"ENSG00000142089",-1.78194656915281,-11.8180782166545,1.58360981576116e-21,1.1048904336781e-19,"IFITM3","interferon induced transmembrane protein 3"
"ENSG00000246082",-2.00847929720978,-11.8158802363221,1.60233492544539e-21,1.11382971680961e-19,NA,NA
"ENSG00000109220",-1.85761126577134,-11.8053428933745,1.69523241254938e-21,1.17407309513254e-19,"CHIC2","cysteine rich hydrophobic domain 2"
"ENSG00000123405",-1.74347406144024,-11.7891225580143,1.84888712813379e-21,1.27579984321554e-19,"NFE2","nuclear factor, erythroid 2"
"ENSG00000108679",-1.86095298119017,-11.781643071309,1.92436663805322e-21,1.31344995390024e-19,"LGALS3BP","galectin 3 binding protein"
"ENSG00000118564",-1.47222451856403,-11.7823061189079,1.91755258117802e-21,1.31344995390024e-19,"FBXL5","F-box and leucine rich repeat protein 5"
"ENSG00000164117",-1.85131419632314,-11.7699975268399,2.04807981749052e-21,1.39284215169265e-19,"FBXO8","F-box protein 8"
"ENSG00000128335",-1.64418228875126,-11.7664006124953,2.08787794123712e-21,1.41480016751888e-19,"APOL2","apolipoprotein L2"
"ENSG00000239713",-1.31921507475282,-11.7618070766764,2.13983169329481e-21,1.44480822359454e-19,"APOBEC3G","apolipoprotein B mRNA editing enzyme catalytic subunit 3G"
"ENSG00000163644",-1.22610477223734,-11.7578102421874,2.18608919613647e-21,1.47076958131496e-19,"PPM1K","protein phosphatase, Mg2+/Mn2+ dependent 1K"
"ENSG00000272419",-1.17544304065702,-11.7473495829254,2.3119534871425e-21,1.54441772307767e-19,NA,NA
"ENSG00000104918",1.84308845381205,11.7451144401702,2.33977452478511e-21,1.55747959356544e-19,"RETN","resistin"
"ENSG00000013374",-1.51436802069332,-11.7393772011386,2.41273143723624e-21,1.60038854981184e-19,"NUB1","negative regulator of ubiquitin like proteins 1"
"ENSG00000002549",-1.66504030746813,-11.7337732399267,2.48619314162712e-21,1.64333004919199e-19,"LAP3","leucine aminopeptidase 3"
"ENSG00000124508",-1.52716426995552,-11.7310593596534,2.52257022398958e-21,1.66154468110195e-19,"BTN2A2","butyrophilin subfamily 2 member A2"
"ENSG00000241878",-1.10610481511287,-11.7259067193837,2.59311026014079e-21,1.70205613521018e-19,"PISD","phosphatidylserine decarboxylase"
"ENSG00000124226",-1.01411101980914,-11.7229319177465,2.63473172951568e-21,1.72337070557696e-19,"RNF114","ring finger protein 114"
"ENSG00000106785",-1.54686116585989,-11.7157097245895,2.73858587449791e-21,1.7851031385395e-19,"TRIM14","tripartite motif containing 14"
"ENSG00000263069",-1.51950696441929,-11.7029618822845,2.93200625275743e-21,1.90459082032567e-19,"RNF213-AS1","RNF213 antisense RNA 1"
"ENSG00000167562",-1.48281004628362,-11.7006496721031,2.96852772169668e-21,1.92168815193547e-19,"ZNF701","zinc finger protein 701"
"ENSG00000143363",-1.06646103422497,-11.6967305942714,3.03147350026823e-21,1.95571567801551e-19,"PRUNE1","prune exopolyphosphatase 1"
"ENSG00000161905",2.89447281002661,11.694324554389,3.07077838961187e-21,1.97431137554636e-19,"ALOX15","arachidonate 15-lipoxygenase"
"ENSG00000197561",2.37585926967928,11.6714709615477,3.47052593421346e-21,2.22373359009228e-19,"ELANE","elastase, neutrophil expressed"
"ENSG00000225101",-1.66497214748533,-11.6672289147497,3.55027097750688e-21,2.25945961737414e-19,"OR52K3P","olfactory receptor family 52 subfamily K member 3 pseudogene"
"ENSG00000111859",-1.32696270501646,-11.6674346705889,3.54636101474697e-21,2.25945961737414e-19,"NEDD9","neural precursor cell expressed, developmentally down-regulated 9"
"ENSG00000179044",-2.61593068824204,-11.6633701332701,3.62440420782016e-21,2.29887294501401e-19,"EXOC3L1","exocyst complex component 3 like 1"
"ENSG00000171428",-1.63644906744891,-11.6565202971149,3.75984011627387e-21,2.37677409766333e-19,"NAT1","N-acetyltransferase 1"
"ENSG00000184432",-1.2356410922812,-11.6216725980014,4.53147835552992e-21,2.8549829184439e-19,"COPB2","coat protein complex I subunit beta 2"
"ENSG00000164002",-1.60217633829217,-11.6200577356748,4.57085401583561e-21,2.8701915983437e-19,"EXO5","exonuclease 5"
"ENSG00000100448",2.7023347151407,11.611191812779,4.7932202112525e-21,2.99982333354068e-19,"CTSG","cathepsin G"
"ENSG00000105939",-1.29055517684114,-11.6033119379443,4.9999340962164e-21,3.11883306306373e-19,"ZC3HAV1","zinc finger CCCH-type containing, antiviral 1"
"ENSG00000124786",-1.94945060429262,-11.5946886819447,5.23639563246332e-21,3.24484279356395e-19,"SLC35B3","solute carrier family 35 member B3"
"ENSG00000272666",-1.69156858246311,-11.5839059466517,5.54789483220953e-21,3.41540009310991e-19,"KLHDC7B-DT","KLHDC7B divergent transcript"
"ENSG00000110852",-1.47461149357531,-11.5744641098543,5.83586194195239e-21,3.58097613232896e-19,"CLEC2B","C-type lectin domain family 2 member B"
"ENSG00000182952",-1.57294218010636,-11.5690785632465,6.00677205618811e-21,3.67388220761271e-19,"HMGN4","high mobility group nucleosomal binding domain 4"
"ENSG00000009844",-1.62718703504144,-11.5624188843319,6.22506514867907e-21,3.78283152486504e-19,"VTA1","vesicle trafficking 1"
"ENSG00000160179",-1.58108029397751,-11.5611579880462,6.26728112189624e-21,3.79623928534667e-19,"ABCG1","ATP binding cassette subfamily G member 1"
"ENSG00000169228",-1.24147398565573,-11.5530209443052,6.54669849154872e-21,3.9527790443524e-19,"RAB24","RAB24, member RAS oncogene family"
"ENSG00000281162",-1.93427846951671,-11.5501806494533,6.64714087132951e-21,4.00060190843787e-19,NA,NA
"ENSG00000221909",-1.64937462446201,-11.5358856215173,7.1765824984928e-21,4.30549239193017e-19,"FAM200A","family with sequence similarity 200 member A"
"ENSG00000198840",1.13453635592767,11.5331392127079,7.28303703255852e-21,4.35548735299484e-19,"MT-ND3","NADH dehydrogenase subunit 3"
"ENSG00000171860",-2.20505612485729,-11.5260941468409,7.5634011704619e-21,4.50884022940384e-19,"C3AR1","complement C3a receptor 1"
"ENSG00000255587",1.7812072142673,11.5249010514921,7.61194041369467e-21,4.52346162502146e-19,"RAB44","RAB44, member RAS oncogene family"
"ENSG00000147168",-1.00729005557989,-11.519447091592,7.83782946819923e-21,4.64305130572129e-19,"IL2RG","interleukin 2 receptor subunit gamma"
"ENSG00000272189",-1.98774326574727,-11.4883696548923,9.25923114188356e-21,5.46788076021324e-19,"MAP7-AS1","MAP7 antisense RNA 1"
"ENSG00000249662",-2.0626867022587,-11.4847347550608,9.44151544298467e-21,5.55810212234204e-19,"LINC02218","long intergenic non-protein coding RNA 2218"
"ENSG00000172183",-1.16322128751282,-11.4827756951164,9.54124501414687e-21,5.59931381858251e-19,"ISG20","interferon stimulated exonuclease gene 20"
"ENSG00000253214",-1.81785333237931,-11.4817024400972,9.59632761349946e-21,5.61414967649388e-19,"LOC105375924","uncharacterized LOC105375924"
"ENSG00000180573",-1.59101992932537,-11.4790777584762,9.73237937904479e-21,5.67611649357417e-19,"H2AC6","H2A clustered histone 6"
"ENSG00000103194",-1.21772821903686,-11.4766213156202,9.86145974153625e-21,5.73364748799568e-19,"USP10","ubiquitin specific peptidase 10"
"ENSG00000187257",-1.00809442409996,-11.4733181078435,1.00377425156551e-20,5.81818441568956e-19,"RSBN1L","round spermatid basic protein 1 like"
"ENSG00000213689",-1.65670448853296,-11.471797685437,1.01199402817322e-20,5.84783543028441e-19,"TREX1","three prime repair exonuclease 1"
"ENSG00000223935",-1.76706744374407,-11.4565397314514,1.09830846442042e-20,6.3271972026764e-19,NA,NA
"ENSG00000010539",-1.33395236514377,-11.4427110489063,1.1828901475067e-20,6.79368432888148e-19,"ZNF200","zinc finger protein 200"
"ENSG00000124102",2.38951592711151,11.4419067899613,1.18800534617413e-20,6.80232362043413e-19,"PI3","peptidase inhibitor 3"
"ENSG00000279320",-2.09504441180636,-11.4215503794237,1.32511607458713e-20,7.54155184684965e-19,NA,NA
"ENSG00000148346",2.09979842661128,11.4202105550714,1.33467735576595e-20,7.57308796021657e-19,"LCN2","lipocalin 2"
"ENSG00000172936",-1.20668251256924,-11.4174360994431,1.35469668609753e-20,7.66359644825984e-19,"MYD88","MYD88 innate immune signal transduction adaptor"
"ENSG00000164144",-1.77404377198951,-11.4151137570573,1.37168474346194e-20,7.73646622674734e-19,"ARFIP1","ARF interacting protein 1"
"ENSG00000168016",-1.47575380536288,-11.4085537556066,1.4208326666146e-20,7.9897450070704e-19,"TRANK1","tetratricopeptide repeat and ankyrin repeat containing 1"
"ENSG00000152904",-1.38283494657337,-11.4078144710031,1.42648083728398e-20,7.99763274189155e-19,"GGPS1","geranylgeranyl diphosphate synthase 1"
"ENSG00000087502",-1.53810795948024,-11.4007891780503,1.48128914319281e-20,8.28027444494543e-19,"ERGIC2","ERGIC and golgi 2"
"ENSG00000107796",-1.91375518101729,-11.3992102532195,1.49389461566726e-20,8.32603158873958e-19,"ACTA2","actin alpha 2, smooth muscle"
"ENSG00000110400",1.43650607031187,11.3871472327473,1.5938135585683e-20,8.85671381012086e-19,"NECTIN1","nectin cell adhesion molecule 1"
"ENSG00000115604",-2.37420555462021,-11.3721639721846,1.72728935400665e-20,9.570199073758e-19,"IL18R1","interleukin 18 receptor 1"
"ENSG00000138035",-1.93124975567853,-11.3581370970466,1.86237219305954e-20,1.02883775286967e-18,"PNPT1","polyribonucleotide nucleotidyltransferase 1"
"ENSG00000166750",-1.77671956018657,-11.3510941730323,1.93413631726095e-20,1.06535847791116e-18,"SLFN5","schlafen family member 5"
"ENSG00000082898",-1.08678373634422,-11.3491057803551,1.95489377704461e-20,1.07365273970748e-18,"XPO1","exportin 1"
"ENSG00000033800",-1.13250051552223,-11.3470572239742,1.97651260763468e-20,1.08237047972739e-18,"PIAS1","protein inhibitor of activated STAT 1"
"ENSG00000163512",-1.40324380554093,-11.3252213416358,2.22236948380014e-20,1.21347815466165e-18,"AZI2","5-azacytidine induced 2"
"ENSG00000175538",-1.5342997200024,-11.3228530638703,2.25081099126985e-20,1.22545599576709e-18,"KCNE3","potassium voltage-gated channel subfamily E regulatory subunit 3"
