"Gene","logFC","t","PValue","FDR"
"ENSG00000131781",-0.0950582252304516,-0.63589597528662,0.526118772743192,0.581871980328553
"ENSG00000239779",-0.0738244706619339,-0.635539277292315,0.52635046838961,0.582094054451301
"ENSG00000234353",-0.10516509708131,-0.635355845358272,0.526469638430031,0.582191667082179
"ENSG00000255833",0.139549481476262,0.634981761214315,0.526712712567934,0.582426278431248
"ENSG00000087884",0.0710517219904191,0.634419260744775,0.527078326002609,0.582796355299475
"ENSG00000180787",0.117653692085116,0.634110440367141,0.527279108514266,0.582915718673224
"ENSG00000139517",0.093876447215143,0.634130854871737,0.527265834609297,0.582915718673224
"ENSG00000135829",0.0508559796287133,0.634124165723,0.527270184003906,0.582915718673224
"ENSG00000231752",0.0868389705084132,0.633261646588707,0.527831163467781,0.58349178202019
"ENSG00000173218",0.10317726625081,0.633207964071023,0.527866088578867,0.583496149316318
"ENSG00000186638",0.0824026566996348,0.633050934749572,0.527968256556634,0.5835748411086
"ENSG00000157764",-0.0405225784939606,-0.632792495054588,0.528136427388379,0.58372647378211
"ENSG00000178105",-0.076086423926087,-0.632513248307573,0.528318168778045,0.583893086737508
"ENSG00000112699",-0.06969964918329,-0.632291266674757,0.528462663495225,0.584018517829581
"ENSG00000198369",-0.082539664461769,-0.632233351228557,0.528500365805998,0.584025921924878
"ENSG00000164024",-0.0785797247219741,-0.63216163175196,0.52854705631025,0.584043257084261
"ENSG00000104131",-0.0586609722785087,-0.631485423961123,0.528987382788715,0.58449553152524
"ENSG00000174197",-0.0763614190400836,-0.631339320374299,0.529082545956514,0.584566393004622
"ENSG00000196074",-0.0872497285809211,-0.631276664654307,0.529123358861542,0.584577199826035
"ENSG00000279500",0.0898909883302222,0.63122611902778,0.529156284633584,0.584579292160888
"ENSG00000239900",0.0623426396263607,0.631178180531774,0.529187513078465,0.584579509257733
"ENSG00000278090",-0.114694681967667,-0.630543117189165,0.529601300300729,0.584977121040857
"ENSG00000100314",0.0954509420102491,0.630530450638593,0.529609555120067,0.584977121040857
"ENSG00000164236",0.0830213856178145,0.630459969686662,0.529655488924455,0.584993556540741
"ENSG00000173482",0.123622247513962,0.629983484370889,0.52996607747198,0.585302278678381
"ENSG00000091972",0.102259708562734,0.629930667031788,0.530000511294686,0.585305993186147
"ENSG00000257524",-0.146523689525965,-0.628864812853488,0.53069563206704,0.586004942372737
"ENSG00000266709",0.121972523633929,0.628886305465326,0.530681610546529,0.586004942372737
"ENSG00000268575",0.0912981105614591,0.628650217792794,0.530835641741115,0.586090834551584
"ENSG00000185730",-0.0902075273646615,-0.628692966668668,0.530807749294692,0.586090834551584
"ENSG00000250733",0.114780011042748,0.627575583751668,0.531537057900618,0.586830867768378
"ENSG00000023909",-0.0716815344550077,-0.627427353018192,0.53163384579354,0.586903327886704
"ENSG00000124313",0.0911055529172318,0.626974340870567,0.531929698102941,0.587195526098049
"ENSG00000103426",-0.135838641377139,-0.626844187129093,0.532014714285854,0.587254962364755
"ENSG00000214922",-0.066195759197719,-0.626420827839398,0.532291300016596,0.587525839908165
"ENSG00000224376",-0.113571454861088,-0.626325715457319,0.53235344822976,0.587560010414356
"ENSG00000239306",0.0690388836502483,0.625700131187115,0.532762309451773,0.587976822628888
"ENSG00000253720",0.10421900794871,0.625544898345349,0.532863789435101,0.588054368211976
"ENSG00000139174",-0.112319921150532,-0.625354801306652,0.532988074598497,0.588157070428592
"ENSG00000100442",-0.0640934540141331,-0.625127430684152,0.533136748684493,0.588286672429621
"ENSG00000231889",0.083935511160699,0.624948249477268,0.533253927435979,0.58838150793879
"ENSG00000100336",0.115929110327083,0.624483386172069,0.533557994603725,0.588682529128791
"ENSG00000154655",0.100673190349176,0.62396047128262,0.533900139392249,0.589025524209147
"ENSG00000196912",-0.0929743041433723,-0.623684002601977,0.534081079048864,0.589190639911133
"ENSG00000198589",0.100374074657246,0.623130705163469,0.53444328822046,0.589555698512445
"ENSG00000089639",-0.0618168737587196,-0.622977657776129,0.534543500931081,0.589631717445819
"ENSG00000259305",0.106470649770161,0.622766093160398,0.534682045501086,0.589750007210577
"ENSG00000181513",-0.0781876497728516,-0.622511047962717,0.534849088032573,0.589899714306651
"ENSG00000160201",-0.0498500199733109,-0.621167757793922,0.535729319418071,0.590835953351539
"ENSG00000198951",-0.0757642976516086,-0.620884140155083,0.535915262911669,0.591006423295282
"ENSG00000271643",-0.0936404246239839,-0.620609952330892,0.536095055392121,0.591170090351623
"ENSG00000147536",-0.0730342354055929,-0.620475334519586,0.536183339244546,0.591232834505312
"ENSG00000205622",0.10753351160198,0.619660682914386,0.536717754950741,0.591787478358915
"ENSG00000158850",-0.0648183116746816,-0.61943927732221,0.53686304507057,0.591913030729217
"ENSG00000121413",0.0706509409206418,0.618950109535375,0.537184116326739,0.592232362811676
"ENSG00000181690",0.0889399334243008,0.618757465507458,0.537310587420017,0.592337128149478
"ENSG00000185164",0.064868260665268,0.618444222170542,0.537516264500474,0.592529193671948
"ENSG00000111669",0.0428318899493893,0.617992772930878,0.537812758715281,0.592786656642588
"ENSG00000175376",-0.0396439961454668,-0.618003391607069,0.537805783828445,0.592786656642588
"ENSG00000182199",-0.0723201804917526,-0.617815203848845,0.537929401942307,0.592845847644602
"ENSG00000139112",-0.0550047944350757,-0.617822163693389,0.537924829852735,0.592845847644602
"ENSG00000135447",0.107022013589269,0.617514026337862,0.538127271638511,0.59302922330211
"ENSG00000243302",-0.0691446967352476,-0.617347505028665,0.538236689852491,0.593115107542628
"ENSG00000122121",0.118219374395662,0.616021322067975,0.539108504824536,0.593971576434941
"ENSG00000134597",-0.058888678346857,-0.616028905845756,0.539103517312743,0.593971576434941
"ENSG00000151923",0.0548156635679057,0.616106868356004,0.539052246211583,0.593971576434941
"ENSG00000254999",-0.0397409141415883,-0.615714211776399,0.539310497222549,0.594159374622982
"ENSG00000164167",-0.0668227291406632,-0.6155413040982,0.539424238857123,0.594249930502368
"ENSG00000108384",-0.0833392099441961,-0.615044802073129,0.53975091405085,0.594575037652179
"ENSG00000146006",-0.103442364395831,-0.614110663875318,0.540365805327034,0.595195551329475
"ENSG00000158987",-0.0606485174528219,-0.614093050224609,0.540377402823442,0.595195551329475
"ENSG00000117399",-0.107046614553562,-0.613471189441966,0.540786940392643,0.595611809115798
"ENSG00000118507",0.0941971846406508,0.612769057834661,0.541249530596275,0.596086445914798
"ENSG00000169291",0.101372194766903,0.612349914050808,0.541525773398504,0.59635581195376
"ENSG00000280441",0.0759985577557195,0.612286107086365,0.541567832559525,0.596367266601762
"ENSG00000126353",-0.107111079070143,-0.612220463830085,0.541611103859535,0.596380054623914
"ENSG00000150967",0.0852688506833667,0.611995422569574,0.54175946181196,0.596501523202107
"ENSG00000134262",-0.054673655455004,-0.611957071234296,0.541784746893941,0.596501523202107
"ENSG00000241852",0.0748192016287278,0.611683193911229,0.541965331889803,0.596665473796979
"ENSG00000224424",-0.102565961928317,-0.61092321440092,0.542466594733536,0.597182113860782
"ENSG00000108854",-0.0470718289432163,-0.610875596427069,0.542498010112515,0.597182113860782
"ENSG00000183154",-0.107409972452798,-0.610378446692513,0.542826053468549,0.59750830870869
"ENSG00000244055",0.0919876984301341,0.609872324252195,0.543160120280356,0.597841095287254
"ENSG00000102572",-0.0591365980178424,-0.609591439169599,0.543345563612816,0.598010266846122
"ENSG00000107679",0.0899774346719834,0.608402525583788,0.544130850558924,0.598839572520244
"ENSG00000272668",0.0921643065034259,0.608118045617585,0.54431883659474,0.599011464176405
"ENSG00000269896",-0.119650931563304,-0.607419889650053,0.544780320759237,0.599414268002015
"ENSG00000162949",0.10578898809203,0.607455416025973,0.544756832914349,0.599414268002015
"ENSG00000227627",-0.100533989973306,-0.60750667180425,0.544722946658534,0.599414268002015
"ENSG00000182544",-0.0717981588699532,-0.607317234965262,0.544848192558599,0.599453933618671
"ENSG00000261269",-0.122125888034918,-0.606759304821093,0.545217151460215,0.599824837890996
"ENSG00000181019",0.100719277453776,0.606425038703412,0.545438261640404,0.600033051435525
"ENSG00000100852",0.0726066981619258,0.606259422096138,0.545547830328228,0.600118541764856
"ENSG00000002330",-0.0583257909350162,-0.605315990302446,0.546172197181833,0.600770282057186
"ENSG00000279809",-0.12572551202145,-0.605257914677567,0.546210643579257,0.600777491898525
"ENSG00000268218",-0.0804634457260188,-0.605151307121787,0.546281221930635,0.600820040794565
"ENSG00000138430",0.0804169752779762,0.604880021880076,0.546460843968933,0.600982507950655
"ENSG00000269028",-0.0862689970851418,-0.604581238837559,0.546658707014238,0.601165015921437
"ENSG00000176160",0.101425239120157,0.603465760968504,0.547397727240617,0.601942582789022
"ENSG00000158615",-0.0682539394570866,-0.603396996087343,0.547443301350139,0.601957559586383
"ENSG00000059145",-0.0598806673846696,-0.602985734543658,0.547715905731159,0.602222157950364
"ENSG00000130811",-0.0435552517483145,-0.602937002148277,0.547748212465843,0.602222529848929
"ENSG00000196678",0.103817748599041,0.602436969149395,0.548079760306039,0.602551883550928
"ENSG00000128596",0.110356380226615,0.601825140226399,0.548485571286404,0.602962837995639
"ENSG00000257704",-0.0864736432124426,-0.600754089260102,0.549196334643727,0.603708966097831
"ENSG00000180479",0.110222622019627,0.599772290251711,0.549848273384093,0.604390347415658
"ENSG00000259687",-0.0883846740448147,-0.599595802037755,0.549965506867075,0.604483938290563
"ENSG00000075407",0.0781166085137368,0.599491971775497,0.550034482646105,0.604524479818397
"ENSG00000089327",0.0457260448156407,0.598957974054523,0.550389292395698,0.604879148833216
"ENSG00000184588",-0.0761445041534927,-0.598665872084805,0.550583425092184,0.605057202303498
"ENSG00000141568",0.0607732504835721,0.598568972752005,0.550647832503832,0.605092683235559
"ENSG00000118985",-0.0756477914128234,-0.597893006262705,0.551097240934974,0.605551203029225
"ENSG00000165156",-0.0660707375612104,-0.597823713220419,0.551143319931157,0.605566512736258
"ENSG00000011275",-0.0347742661680816,-0.597041334423465,0.551663725091316,0.606102954232487
"ENSG00000233382",0.0927554046596056,0.596550237850964,0.551990506604458,0.606426614767293
"ENSG00000074660",0.0933342677797542,0.596119445326391,0.552277240365921,0.606706242944554
"ENSG00000180139",0.0980405103576884,0.595789418170566,0.552496955208,0.60691221891704
"ENSG00000283597",0.09911546128514,0.59561426020489,0.552613583883271,0.607004938378604
"ENSG00000085377",-0.0926109427081729,-0.594232711994493,0.55353391444764,0.607959888723671
"ENSG00000148834",-0.0397180185192021,-0.59421231023887,0.553547510955962,0.607959888723671
"ENSG00000048991",0.0675113029487128,0.593998183695662,0.553690223052869,0.608081176579604
"ENSG00000005801",-0.0651357454448033,-0.593786361846531,0.553831417067987,0.608200783183324
"ENSG00000113615",0.0770993430494689,0.593367271498846,0.554110822595182,0.608472146665581
"ENSG00000185697",0.112935193002716,0.59325166522109,0.554187909045632,0.60848206240457
"ENSG00000219712",0.10854192465638,0.593232439012647,0.554200729627773,0.60848206240457
"ENSG00000262461",0.105846043514143,0.593208407409874,0.55421675479019,0.60848206240457
"ENSG00000236745",-0.102247584684329,-0.592860560603381,0.554448737645834,0.608701283278293
"ENSG00000095209",-0.0839249976397873,-0.592758065794643,0.554517101738024,0.608740860287931
"ENSG00000278275",-0.106599817858659,-0.592708260917857,0.554550323125524,0.608741855779886
"ENSG00000164258",-0.0722492523528515,-0.592457414350452,0.554717660507568,0.608875828819717
"ENSG00000185627",0.0302755421543664,0.592428406545886,0.554737012954284,0.608875828819717
"ENSG00000198342",-0.109773959970119,-0.591867409188748,0.555111345980929,0.609180212955187
"ENSG00000204228",0.0940564876581412,0.591872476161707,0.555107964415513,0.609180212955187
"ENSG00000107438",-0.0781034334402571,-0.591925815125566,0.555072368002896,0.609180212955187
"ENSG00000100526",-0.107543307574123,-0.590654492931012,0.555921107909654,0.610028662782791
"ENSG00000078061",-0.0570921879484412,-0.590612346686873,0.555949255900571,0.610028662782791
"ENSG00000167397",0.0551884860026549,0.59042922131958,0.556071567060811,0.610127333000848
"ENSG00000038532",0.0630661965844255,0.590368036388762,0.556112436017763,0.610136637722924
"ENSG00000212643",-0.113115841760202,-0.59017301808841,0.556242709936417,0.610172955790032
"ENSG00000227908",-0.104495616876265,-0.590185131321159,0.556234617752438,0.610172955790032
"ENSG00000140025",0.081961592629564,0.590196494574936,0.556227026641013,0.610172955790032
"ENSG00000012061",0.0643839840102407,0.58980320277162,0.556489791190163,0.610408448028431
"ENSG00000122565",-0.0712915905388681,-0.589551056387435,0.556658286479171,0.610557717653253
"ENSG00000099810",0.0717419761006226,0.589316129656468,0.556815297509953,0.610687033314214
"ENSG00000204371",0.0638744778308259,0.58927764276989,0.556841021936419,0.610687033314214
"ENSG00000101464",-0.0731967816690926,-0.588902663798065,0.557091686553427,0.610926370432731
"ENSG00000281571",0.0916130600625337,0.588763973153861,0.557184412090353,0.610992228143606
"ENSG00000239569",-0.0800678969487717,-0.588715818598823,0.557216608955682,0.610992228143606
"ENSG00000261366",-0.0871086170460748,-0.588457896279595,0.557389075352351,0.611145765757964
"ENSG00000196357",-0.0830846223332881,-0.588371278532731,0.557447000443863,0.611173704711994
"ENSG00000090020",-0.0887374830776054,-0.588111498961659,0.557620744256479,0.611328614345781
"ENSG00000114867",0.0331823184506332,0.587987772470549,0.557703503461162,0.611383763861812
"ENSG00000177842",-0.103380791934508,-0.587310727496629,0.558156478142949,0.611844732921553
"ENSG00000115232",-0.0572428127668117,-0.586067241781146,0.558988899996075,0.612721569773424
"ENSG00000117385",-0.073152102810843,-0.58600895021182,0.559027936879785,0.612728706286228
"ENSG00000279529",0.0673186165659509,0.585381800000626,0.559448013647822,0.613153460617738
"ENSG00000105509",0.0993202686555945,0.584554095951357,0.560002662536532,0.61367417266042
"ENSG00000169994",0.0751085700418336,0.584526967123554,0.560020846279079,0.61367417266042
"ENSG00000004059",0.0344441819265929,0.584567091523934,0.559993952047436,0.61367417266042
"ENSG00000163832",-0.079433372150659,-0.584167456301156,0.560261844348217,0.613902549082813
"ENSG00000135446",0.0712129948256089,0.583448916874657,0.560743669770648,0.6143947682859
"ENSG00000100445",-0.0587372727152576,-0.582843929002018,0.561149509385814,0.614803679063043
"ENSG00000086062",0.0544500109515379,0.582313289426802,0.56150559298338,0.615158032022152
"ENSG00000106610",0.0778784574596362,0.58115285411855,0.562284684122511,0.615975743167007
"ENSG00000279541",0.105750118521909,0.580193395072819,0.562929243411479,0.616645989846219
"ENSG00000272588",0.0888545035975111,0.580001353703431,0.563058299113839,0.616751496610448
"ENSG00000131378",0.0758325101185699,0.579727511548739,0.563242351614302,0.616917228891809
"ENSG00000122679",-0.0966583849130769,-0.579417205774276,0.563450947259651,0.617109822353331
"ENSG00000240132",0.0893209417940639,0.578964663013792,0.563755225946459,0.617407182511447
"ENSG00000175166",-0.0471771239396002,-0.578633822412396,0.56397772582568,0.617614951697719
"ENSG00000213614",-0.0353800559800111,-0.577575428361048,0.56468981416213,0.618358816438191
"ENSG00000215529",0.0993142779642078,0.577059765494515,0.565036911245523,0.618702937342663
"ENSG00000288621",-0.084774891376102,-0.577000736680903,0.565076650673451,0.618710487962016
"ENSG00000279207",-0.0806285901256904,-0.576888931591912,0.565151923921558,0.618756941929229
"ENSG00000273192",-0.0962122846384865,-0.576236731041017,0.565591118008421,0.61920180630224
"ENSG00000197937",-0.097604966355834,-0.574979175357077,0.566438428982539,0.62009339407096
"ENSG00000089597",-0.0674761677433925,-0.574445320972335,0.566798313765043,0.620451312377586
"ENSG00000164078",0.107880295237877,0.574330414129405,0.566875789905869,0.620476036625028
"ENSG00000198498",0.0768872570992404,0.574314122559554,0.566886774941786,0.620476036625028
"ENSG00000113318",-0.0691706360288109,-0.57420355591486,0.566961330253346,0.620521586062778
"ENSG00000177096",0.0939840660392741,0.5737089200368,0.567294922509855,0.620850621637173
"ENSG00000270019",0.101073821976989,0.57334490536418,0.567540482066896,0.621083281118635
"ENSG00000277972",0.0635765936802177,0.573176591207822,0.567654042036494,0.621158919263097
"ENSG00000168924",0.0630951393067106,0.573144719257124,0.567675546981287,0.621158919263097
"ENSG00000166747",-0.0686771273065191,-0.570678501314782,0.56934077406823,0.622944851129541
"ENSG00000182247",0.0784460910646682,0.5701887018977,0.569671774941431,0.623270815213537
"ENSG00000287125",0.0999525951357793,0.570023551667847,0.569783402555797,0.623356741816953
"ENSG00000270177",0.0965064337610916,0.569778423246881,0.569949108165165,0.623501817631555
"ENSG00000181894",0.0989586453594461,0.569623095243513,0.570054121184163,0.623580485155755
"ENSG00000174684",-0.0910051070460683,-0.568539425085363,0.570787020948047,0.624345947080438
"ENSG00000187922",-0.0994772680401712,-0.56839077742984,0.570887588677907,0.624419694333996
"ENSG00000072134",0.0828909975789124,0.567941346476005,0.571191703653028,0.624716053960505
"ENSG00000143079",-0.0938325291742259,-0.567405481290971,0.571554407862134,0.625076454879935
"ENSG00000236936",0.10197033664695,0.567035283984744,0.571805043380504,0.625169089216595
"ENSG00000224186",-0.0980966598140342,-0.567119265833693,0.571748180317025,0.625169089216595
"ENSG00000104921",0.0851203718991455,0.567045236499717,0.571798304514343,0.625169089216595
"ENSG00000060558",0.0788208120368074,0.567062559495542,0.57178657517331,0.625169089216595
"ENSG00000255529",0.0661519891137208,0.567040670530493,0.571801396135738,0.625169089216595
"ENSG00000256128",-0.0996375020531983,-0.566865192469554,0.571920218571148,0.625258724243705
"ENSG00000164180",0.0824557378841837,0.566784897904707,0.571974592841723,0.625281881380709
"ENSG00000171476",0.0819930111462784,0.565286944126591,0.572989440739466,0.626354963421927
"ENSG00000128245",-0.0684856449760762,-0.565228246226005,0.573029225566866,0.626362106953036
"ENSG00000076242",-0.0644274959198729,-0.565067989091363,0.57313785294962,0.626444495147372
"ENSG00000021300",0.103958055940763,0.564631127391666,0.573434021955181,0.62669548677796
"ENSG00000172748",-0.0914928758212746,-0.564663451816829,0.57341210519507,0.62669548677796
"ENSG00000120458",0.095642773590541,0.562998047856209,0.574541813666853,0.627833324778477
"ENSG00000198105",-0.0890297640830045,-0.563025798273335,0.574522980736615,0.627833324778477
"ENSG00000272079",0.0841725558224699,0.562937953991501,0.574582597620101,0.627841471807858
"ENSG00000285747",-0.086405890937602,-0.562153916908075,0.57511482786768,0.628386585892429
"ENSG00000125084",0.106278560106848,0.561780234093127,0.575368579166759,0.62862738048622
"ENSG00000185236",0.0793658555847695,0.561425671443954,0.575609396366946,0.628854016630547
"ENSG00000275464",-0.0673286193854448,-0.56126935972305,0.575715577834925,0.628933545305863
"ENSG00000111796",0.086024198823375,0.560734870239073,0.576078723635504,0.629293766068172
"ENSG00000141736",-0.0786804674355577,-0.559823046125338,0.57669849293637,0.629934257795161
"ENSG00000240857",-0.110507814717273,-0.559672771165434,0.57680066579643,0.629974475607638
"ENSG00000173068",0.0950807921806775,0.559670521664288,0.576802195311633,0.629974475607638
"ENSG00000139351",-0.0876121091952898,-0.558859612672525,0.577353687123776,0.63054024917605
"ENSG00000164039",-0.0845778449359816,-0.558769275704198,0.577415140045572,0.630547838297743
"ENSG00000104427",0.0804547664917354,0.558750988789913,0.577427580341563,0.630547838297743
"ENSG00000251039",-0.120323646316319,-0.558473289585208,0.577616510393378,0.63063988167507
"ENSG00000215302",0.0895211719351598,0.558430275010362,0.57764577759334,0.63063988167507
"ENSG00000235740",0.0796673129963554,0.558572037629237,0.577549324708846,0.63063988167507
"ENSG00000231043",-0.0620989893954951,-0.558472937841603,0.577616749717539,0.63063988167507
"ENSG00000260007",-0.0467964656882485,-0.558140545758016,0.577842928360915,0.630818560759325
"ENSG00000277299",-0.101503968042477,-0.557724208510232,0.578126287665026,0.631076724141443
"ENSG00000100292",-0.0739404350618262,-0.557649935336266,0.57817684497753,0.631076724141443
"ENSG00000137841",-0.0388460883831051,-0.55764542973124,0.578179911984137,0.631076724141443
"ENSG00000178338",0.0985817474689717,0.557145421327346,0.578520320441525,0.631411691568798
"ENSG00000235145",-0.0866630841673051,-0.557041387947977,0.578591158928922,0.63145242175442
"ENSG00000188529",0.0519218204584871,0.556902201513396,0.578685940320325,0.631519276083552
"ENSG00000196169",0.10549238591593,0.556495031493523,0.578963252166933,0.631785306396378
"ENSG00000260306",0.105423577956762,0.556335406736282,0.579071985273095,0.631867357424384
"ENSG00000139133",-0.0871181898007445,-0.556160512055888,0.579191131090458,0.631960760352276
"ENSG00000225093",0.0868683336512234,0.555856445810795,0.57939830191795,0.632113581486671
"ENSG00000145725",0.0380184679583433,0.555874301783961,0.579386135053333,0.632113581486671
"ENSG00000215559",-0.0906183242867031,-0.555571676264537,0.57959235718614,0.632288674118167
"ENSG00000136522",0.056235987544876,0.555292390345186,0.579782705658023,0.632459702888751
"ENSG00000106537",-0.0983348472271242,-0.554581149481441,0.580267588913452,0.632915340162794
"ENSG00000133818",0.0948133931515198,0.554601118492347,0.580253972559719,0.632915340162794
"ENSG00000158158",-0.0454185786444448,-0.554413970399607,0.580381589970677,0.633003033341108
"ENSG00000163781",-0.0624985423460307,-0.554311011974251,0.580451803621475,0.633030989515039
"ENSG00000177646",-0.0594002684339585,-0.554277834795548,0.580474430028813,0.633030989515039
"ENSG00000279348",-0.0941331169667813,-0.553764279584749,0.580824721429079,0.633376330088624
"ENSG00000106328",0.0874673556263007,0.553411549640622,0.581065373429107,0.633602078296916
"ENSG00000157895",-0.0707425648379706,-0.553225558818218,0.581192285753578,0.633703784165417
"ENSG00000134222",-0.073648709737761,-0.552401393539751,0.581754819580298,0.634280431256723
"ENSG00000181908",-0.0926795954724575,-0.551987891439935,0.582037152452208,0.634551529480565
"ENSG00000206530",-0.0692218269829199,-0.551619823204271,0.58228851832777,0.63478883728348
"ENSG00000130305",-0.0645714855727389,-0.551304356264263,0.582504001921311,0.634987002383754
"ENSG00000141480",-0.070635873589754,-0.551050541905705,0.582677400331655,0.635139270191397
"ENSG00000241489",0.110367786142742,0.550745102837711,0.582886099556546,0.635306604879662
"ENSG00000160781",0.0774104013441217,0.550722401616223,0.582901612169786,0.635306604879662
"ENSG00000261801",-0.0664969652844682,-0.550677804645927,0.582932087554144,0.635306604879662
"ENSG00000162613",0.05715359111327,0.55035963962838,0.583149527784264,0.635506815017932
"ENSG00000270195",-0.0623210690286141,-0.550307017952288,0.583185494165074,0.635509246201288
"ENSG00000170631",0.0796919884740567,0.550228441836989,0.583239202091898,0.635531009313233
"ENSG00000161048",-0.0718425024114292,-0.550155759120702,0.583288883874098,0.635548383042412
"ENSG00000102575",-0.0699730606379061,-0.549918665239556,0.583450961696468,0.635688213790519
"ENSG00000263874",0.0529510737655505,0.549632574361358,0.583646562264965,0.635864550341068
"ENSG00000122971",-0.0857568604374301,-0.54891275187994,0.584138842352345,0.63636407079768
"ENSG00000168811",-0.0958989705840892,-0.548609350949753,0.584346394154001,0.636553366857866
"ENSG00000160714",0.0409279111751834,0.548128607102137,0.584675334625852,0.636874867218793
"ENSG00000220412",0.0963353515242266,0.547892855956363,0.584836675053008,0.636976947539811
"ENSG00000286672",0.0868954182167715,0.547898223827229,0.584833001223223,0.636976947539811
"ENSG00000182362",0.0779966330343022,0.547467460822751,0.585127854716455,0.637257242709636
"ENSG00000245648",0.102600940636716,0.547238919464041,0.585284317680355,0.637390795263183
"ENSG00000225062",-0.0782620731175716,-0.54702006067246,0.585434170264365,0.637480283204631
"ENSG00000237054",-0.0776154473892674,-0.54702059497878,0.585433804402919,0.637480283204631
"ENSG00000159917",0.0984237503889068,0.546285739218421,0.585937091923658,0.637991037376907
"ENSG00000141540",-0.0872998393075779,-0.546159033025257,0.586023890932653,0.638012446930437
"ENSG00000119866",-0.055430599717593,-0.546158156495588,0.58602449141296,0.638012446930437
"ENSG00000288046",-0.0898076625508906,-0.545842396398025,0.586240826604394,0.638211089434442
"ENSG00000225648",0.0776450396029256,0.544808401718981,0.586949504897101,0.638908746865341
"ENSG00000285879",0.0745945043812683,0.544808950370318,0.58694912875638,0.638908746865341
"ENSG00000254887",0.0808238464798036,0.544609742677561,0.587085707671945,0.639020082112677
"ENSG00000182606",-0.0469955258630086,-0.543841000598762,0.587612905176842,0.639556962544566
"ENSG00000136937",0.0608257472430635,0.543695716836847,0.587712564610075,0.639628476060118
"ENSG00000187912",0.0793649932159397,0.54349516160714,0.587850151295487,0.639741256505164
"ENSG00000184349",-0.0971836826512578,-0.543337584132157,0.587958264585091,0.6397849923899
"ENSG00000261535",0.082985257916813,0.543354070413373,0.587946952975712,0.6397849923899
"ENSG00000111537",0.105292650751218,0.542653443638931,0.588427758679114,0.640221908166637
"ENSG00000260285",0.0898711393764725,0.542663696703581,0.588420721178231,0.640221908166637
"ENSG00000260799",-0.0872086992493425,-0.542513443582938,0.58852385589137,0.640289482950138
"ENSG00000133805",-0.0756235886581458,-0.54223281226647,0.588716505693785,0.640462089065577
"ENSG00000204947",0.106457268660818,0.541809630847749,0.589007070091306,0.640741189950916
"ENSG00000167523",0.0678462511417481,0.541290895217422,0.589363335278255,0.641091725948248
"ENSG00000286140",0.169955117742686,0.541064636240995,0.589518760411437,0.641223766304674
"ENSG00000078808",-0.0890514991708801,-0.540940392515413,0.589604115876671,0.64127958053607
"ENSG00000255733",-0.0875487021485878,-0.540663681306488,0.589794237277229,0.641449329820936
"ENSG00000160221",-0.0664622012391276,-0.540498490543756,0.589907749392587,0.641535745471514
"ENSG00000166664",-0.103791903645265,-0.540343166573194,0.590014490767815,0.641614788263239
"ENSG00000122224",-0.0948914073600098,-0.53967363523963,0.590474707676691,0.642078188825531
"ENSG00000198380",0.0535872098736555,0.539583509020435,0.590536670674664,0.642108502289716
"ENSG00000269940",-0.0991942276159311,-0.539490434301012,0.590600663989003,0.642141019752097
"ENSG00000116990",0.0891768066162191,0.539317921350122,0.590719283431043,0.642232923256997
"ENSG00000175906",-0.096292419692458,-0.539213658714243,0.5907909795239,0.642273803801433
"ENSG00000119185",0.0444626741333637,0.53903034305857,0.590917046177561,0.6423737847477
"ENSG00000273855",0.0885951386765108,0.538872853325943,0.591025362287224,0.642454459017122
"ENSG00000227392",0.104714392171585,0.538519366225618,0.591268512432737,0.642681682373083
"ENSG00000257599",0.0799105565230826,0.538404025150031,0.591347861190639,0.642730845205935
"ENSG00000158717",0.0389416361253348,0.538165183943545,0.591512187482424,0.642872358379617
"ENSG00000143127",-0.0919787105354329,-0.536936748844535,0.592357704690982,0.643754150280877
"ENSG00000277075",0.0785303804221391,0.536306973685451,0.592791389131817,0.644188300459484
"ENSG00000238142",0.079563713800474,0.535856534815897,0.593101666980232,0.644488301948178
"ENSG00000205730",-0.0780525852737343,-0.535743890197953,0.593179272265459,0.644535451977662
"ENSG00000149577",0.0575451044663695,0.534703498702503,0.593896261360307,0.645277296776183
"ENSG00000143365",0.111268596068747,0.53451675537143,0.594024998631928,0.645379948337751
"ENSG00000272677",0.0668955487651015,0.534071116810753,0.594332265553824,0.645676540859454
"ENSG00000173812",-0.0500038783268895,-0.532677563197259,0.59529359277563,0.646683622669241
"ENSG00000175449",-0.0810869023025866,-0.531953435654763,0.595793407684587,0.647189263865889
"ENSG00000168813",0.0594826533721018,0.531000826560353,0.596451222630217,0.64786646669596
"ENSG00000116922",-0.0797443999450861,-0.530602648815379,0.596726279678294,0.648127863040804
"ENSG00000165646",0.107116703871751,0.530224088175307,0.596987839667622,0.64829981689391
"ENSG00000255185",-0.0888398850389529,-0.530251375177684,0.596968984413459,0.64829981689391
"ENSG00000233750",0.0846016409155253,0.530251731787524,0.596968737998719,0.64829981689391
"ENSG00000168172",0.0445905146568056,0.529952997209812,0.597175177793814,0.648465874987311
"ENSG00000120948",-0.0269943025661863,-0.529455729669555,0.597518886239982,0.648801704939119
"ENSG00000139579",0.0686289010606555,0.528962531067656,0.597859872218773,0.64913454022232
"ENSG00000147852",0.0903302157705254,0.528692075789358,0.598046896685836,0.649300180956012
