"Protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","Significant","Assay","UniProt","Panel","ENTREZID"
"OID20651",-0.566942660781838,3.94224516971279,-6.33177213123595,6.75342413234403e-10,7.14862450749602e-09,11.8000159191872,"Down",TRUE,"ADAM23","O75077","INFLAMMATION","8745"
"OID20692",0.451113518284992,4.52108798955614,6.30807521535688,7.75530881744143e-10,8.13813184160266e-09,11.665307513662,"Up",FALSE,"CD48","P09326","INFLAMMATION","962"
"OID21372",-0.789992131147536,2.18479399477807,-6.30719437178064,7.80212779775762e-10,8.13813184160266e-09,11.6595101347097,"Down",TRUE,"FAM3B","P58499","ONCOLOGY","54097"
"OID20969",0.576378894493482,6.02230522193211,6.29833990292236,8.21388811795402e-10,8.50554066706978e-09,11.6094211824071,"Up",TRUE,"PSME1","Q06323","NEUROLOGY","5720"
"OID20257",-0.234789003783101,1.07893472584856,-6.27449769776181,9.43521118177395e-10,9.6999401286007e-09,11.4744580521727,"Down",FALSE,"PEAR1","Q5VY43","CARDIOMETABOLIC","375033"
"OID20599",0.561790323665403,3.24314281984334,6.2626044524273,1.01198483481734e-09,1.03294737782427e-08,11.4063418461275,"Up",TRUE,"CD70","P32970","INFLAMMATION","970"
"OID20647",-0.867403795712481,4.73298224543081,-6.25532913077991,1.05594659069149e-09,1.07017565822563e-08,11.3649749639225,"Down",TRUE,"CD160","O95971","INFLAMMATION","11126"
"OID20316",-0.518829306431271,6.01245613577024,-6.23773029116734,1.1688396296276e-09,1.1746072804711e-08,11.2660916131996,"Down",TRUE,"FAS","P25445","CARDIOMETABOLIC","355"
"OID21515",0.457295329970574,2.64393263707572,6.23675246710672,1.17542925897388e-09,1.1746072804711e-08,11.2606178314834,"Up",FALSE,"CREG1","O75629","ONCOLOGY","8804"
"OID21378",-1.23029272123225,2.45634973544974,-6.23148662083148,1.22729717093948e-09,1.21792198421702e-08,11.2246311136431,"Down",TRUE,"MUC16","Q8WXI7","ONCOLOGY","94025"
"OID20951",-0.643593724253886,2.66172245430809,-6.21553243912832,1.33021411334273e-09,1.31094894342535e-08,11.1403189139129,"Down",TRUE,"MDGA1","Q8NFP4","NEUROLOGY","266727"
"OID21328",-0.782886116015129,3.64637206266319,-6.21335888928708,1.34705161380998e-09,1.31844983296881e-08,11.1280827222603,"Down",TRUE,"CD302","Q8IX05","ONCOLOGY","9936"
"OID21499",-1.00446188734762,3.71093420365535,-6.20897247691285,1.38166869668989e-09,1.34313235889105e-08,11.1033996704619,"Down",TRUE,"KLK1","P06870","ONCOLOGY","3816"
"OID20393",-0.598457990752416,3.08158015665796,-6.20384513546524,1.42323746726987e-09,1.3741934734653e-08,11.0745653448982,"Down",TRUE,"CR2","P20023","CARDIOMETABOLIC","1380"
"OID20129",-0.67971461958806,1.66976161879896,-6.1985372111826,1.46755897592424e-09,1.40747770241324e-08,11.0447359961224,"Down",TRUE,"TSHB","P01222","CARDIOMETABOLIC","7252"
"OID20543",0.753855573770488,2.45647885117493,6.19699479548595,1.48068954843761e-09,1.41060357647823e-08,11.0360718783613,"Up",TRUE,"PROK1","P58294","INFLAMMATION","84432"
"OID21123",-1.05577490121899,2.65273289817232,-6.18877382062777,1.55263737691523e-09,1.46935020636547e-08,10.989922442904,"Down",TRUE,"OGN","P20774","NEUROLOGY","4969"
"OID21057",-0.35879215636822,2.92116240208877,-6.1562016767798,1.87119476435613e-09,1.75916928833217e-08,10.8083650145388,"Down",FALSE,"NTRK3","Q16288","NEUROLOGY","4916"
"OID20912",-0.7950062211013,2.462972845953,-6.15173786294771,1.92149361245823e-09,1.79464991647243e-08,10.782638712834,"Down",TRUE,"PTPRN2","Q92932","NEUROLOGY","5799"
"OID20200",-1.13740756620428,3.13081618798956,-6.12399143339667,2.25272039800145e-09,2.07858359465122e-08,10.628015500206,"Down",TRUE,"FABP2","P12104","CARDIOMETABOLIC","2169"
"OID20307",-0.302471076082386,1.63358903394256,-6.12369443398093,2.25458682414932e-09,2.07858359465122e-08,10.6271444877945,"Down",FALSE,"CNTN1","Q12860","CARDIOMETABOLIC","1272"
"OID21008",-0.635489264396802,1.3641135770235,-6.10987101569559,2.44210232302137e-09,2.23702834589586e-08,10.5495467639845,"Down",TRUE,"CDH3","P22223","NEUROLOGY","1001"
"OID20745",-0.829343900798652,4.64194360313316,-6.10447894154482,2.51845454645234e-09,2.29227487062445e-08,10.5196217008244,"Down",TRUE,"CCL17","Q92583","INFLAMMATION","6361"
"OID20410",0.430565443463638,4.84201566579634,6.0795393597615,2.90084879041155e-09,2.62361577310007e-08,10.3821750642426,"Up",FALSE,"C2","P06681","CARDIOMETABOLIC","717"
"OID20295",-0.811482934005879,4.16732349869452,-6.06231082608928,3.20168340021587e-09,2.87748778547703e-08,10.286346531117,"Down",TRUE,"DLK1","P80370","CARDIOMETABOLIC","8788"
"OID20414",-0.574405838587639,4.4772634464752,-6.06028533376678,3.23820810694077e-09,2.89212461551148e-08,10.2753124429067,"Down",TRUE,"EFEMP1","Q12805","CARDIOMETABOLIC","2202"
"OID21412",-0.571479083648588,2.75873133159269,-6.05019987648683,3.42936823929365e-09,3.0438305676712e-08,10.2195948668502,"Down",TRUE,"ANGPTL7","O43827","ONCOLOGY","10218"
"OID20380",-0.469242879361075,3.98568120104439,-6.04082602348119,3.61404576790367e-09,3.18794531008293e-08,10.1685840401358,"Down",FALSE,"CD46","P15529","CARDIOMETABOLIC","4179"
"OID21072",-0.19471713745271,-0.150665796344648,-6.02403833560993,3.9732796661867e-09,3.48332309385325e-08,10.0765099715105,"Down",FALSE,"APOH","P02749","NEUROLOGY","350"
"OID20602",0.543093589743588,1.47319608355091,6.00961727787512,4.31371954479887e-09,3.75872270092536e-08,9.99672065143536,"Up",TRUE,"SLAMF7","Q9NQ25","INFLAMMATION","57823"
"OID21384",-0.708368827238332,2.53150966057441,-6.00725028367607,4.37166808821347e-09,3.78612951397397e-08,9.98375972384498,"Down",TRUE,"MOG","Q16653","ONCOLOGY","4340"
"OID21032",-0.531133089533415,0.727250391644909,-5.97914868770205,5.12052047112419e-09,4.40796611640751e-08,9.8302072628912,"Down",TRUE,"SUMF2","Q8NBJ7","NEUROLOGY","25870"
"OID21126",-0.430099983186211,2.84283577023499,-5.97112288341666,5.35315136358303e-09,4.58063071770069e-08,9.78701595753801,"Down",FALSE,"IL1RAP","Q9NPH3","NEUROLOGY","3556"
"OID20361",-0.426051778058006,3.45953133159269,-5.94770072888706,6.1033197954048e-09,5.19145475454373e-08,9.65967989921725,"Down",FALSE,"SPARCL1","Q14515","CARDIOMETABOLIC","8404"
"OID21094",-0.828694716267335,1.80764647519582,-5.93836950864672,6.43445034534457e-09,5.440727540531e-08,9.60844461760389,"Down",TRUE,"PIK3IP1","Q96FE7","NEUROLOGY","113791"
"OID21528",0.447959630096678,5.96187127937337,5.91618772455958,7.27715267178211e-09,6.1170889223392e-08,9.48893106402011,"Up",FALSE,"CEACAM1","P13688","ONCOLOGY","634"
"OID21351",-0.376531786464899,3.02839451697128,-5.88538329805782,8.63538286957011e-09,7.21635211731911e-08,9.32285416640461,"Down",FALSE,"ICOSLG","O75144","ONCOLOGY","23308"
"OID21520",-0.337366481715005,4.5307861618799,-5.86849340251866,9.48261365453844e-09,7.8782877397299e-08,9.23204808483554,"Down",FALSE,"ERBB2","P04626","ONCOLOGY","2064"
"OID21337",0.681648297604032,3.46018851174935,5.85085327157841,1.04616969104952e-08,8.64148259254201e-08,9.1367870759501,"Up",TRUE,"ELOA","Q14241","ONCOLOGY","6924"
"OID21446",-0.880708692728033,4.48751644908616,-5.84129220489116,1.10284502136807e-08,9.05727319272969e-08,9.08561317745644,"Down",TRUE,"TNFRSF19","Q9NS68","ONCOLOGY","55504"
"OID20600",-0.599551975620006,2.88092819843342,-5.8292780057473,1.17832153689204e-08,9.62183700696418e-08,9.02140858107504,"Down",TRUE,"TGFA","P01135","INFLAMMATION","7039"
"OID21135",0.589674413619165,2.13862637075718,5.81321697812103,1.28713546292018e-08,1.04506623665508e-07,8.93575034785809,"Up",TRUE,"TXNRD1","Q16881","NEUROLOGY","7296"
"OID20784",-0.860354821353506,6.08858668407311,-5.79948258089225,1.38791110848012e-08,1.12052258419101e-07,8.86265779375606,"Down",TRUE,"REG4","Q9BYZ8","INFLAMMATION","83998"
"OID20235",0.433216372425388,2.69386005221932,5.78433553413356,1.50714679078726e-08,1.20995099103089e-07,8.78270452685916,"Up",FALSE,"PCSK9","Q8NBP7","CARDIOMETABOLIC","255738"
"OID20276",-0.568258474148798,2.88465117493473,-5.77421816928443,1.59375927249026e-08,1.27233631306625e-07,8.72858289481399,"Down",TRUE,"CTSB","P07858","CARDIOMETABOLIC","1508"
"OID21495",0.339108432114333,3.06705744125326,5.75619341617775,1.75729680266211e-08,1.39509840611342e-07,8.63384209037987,"Up",FALSE,"TXNDC15","Q96J42","ONCOLOGY","79770"
"OID21330",-0.334454703656997,0.81918955613577,-5.73586991237783,1.96361991284289e-08,1.55028334555386e-07,8.52628886828102,"Down",FALSE,"GFRA2","O00451","ONCOLOGY","2675"
"OID20437",0.167229693148381,1.45915195822454,5.72945726554405,2.03248999891421e-08,1.59583967497165e-07,8.49285329567651,"Up",FALSE,"AMBN","Q9NP70","INFLAMMATION","258"
"OID20676",0.509366364018491,3.16357989556136,5.68323688523939,2.61179393916376e-08,2.03948280823225e-07,8.24995499006941,"Up",TRUE,"SMPDL3A","Q92484","INFLAMMATION","10924"
"OID21110",-0.616847356031943,3.79365639686684,-5.65364703963001,3.06337821308594e-08,2.37911275353251e-07,8.09551967476187,"Down",TRUE,"CD99","P14209","NEUROLOGY","4267"
"OID21017",0.388913068516182,0.620263968668407,5.64261481978391,3.25034468043044e-08,2.5106716477487e-07,8.03815797650624,"Up",FALSE,"EZR","P15311","NEUROLOGY","7430"
"OID21463",-0.664091828499366,5.36873864229765,-5.63325841568532,3.41758035137262e-08,2.62565716242552e-07,7.98958395961996,"Down",TRUE,"ANGPT2","O15123","ONCOLOGY","285"
"OID21411",-1.39830217738545,3.13947467362924,-5.62560851847717,3.56051322198176e-08,2.72084138727911e-07,7.9499200483854,"Down",TRUE,"FGF23","Q9GZV9","ONCOLOGY","8074"
"OID20932",0.510989991593104,2.13320234986945,5.61547443309413,3.75885191225164e-08,2.85712733117425e-07,7.89744621569417,"Up",TRUE,"SERPINB9","P50453","NEUROLOGY","5272"
"OID20679",0.368868499369481,2.64283107049608,5.61085487928516,3.85061889448303e-08,2.91139386254828e-07,7.8740491100043,"Up",FALSE,"CTSC","P53634","INFLAMMATION","1075"
"OID21011",0.548477393862966,4.51082062663185,5.60092975602089,4.06228598650904e-08,3.05526667090601e-07,7.82230455448941,"Up",TRUE,"PVR","P15151","NEUROLOGY","5817"
"OID20300",-0.374148461538459,3.28763733681462,-5.58698715389221,4.37313189631792e-08,3.25767735879093e-07,7.75089814291651,"Down",FALSE,"HYOU1","Q9Y4L1","CARDIOMETABOLIC","10525"
"OID20928",-0.443604379991591,2.23233289817232,-5.58688898320298,4.37700526863442e-08,3.25767735879093e-07,7.75007408797658,"Down",FALSE,"CLEC10A","Q8IUN9","NEUROLOGY","10462"
"OID20970",-0.813580071458592,2.76204960835509,-5.58108704309355,4.51533160501443e-08,3.34321702775421e-07,7.71998823651572,"Down",TRUE,"LAYN","Q6UX15","NEUROLOGY","143903"
"OID21150",0.667131530054638,4.28928328981723,5.56065532572468,5.03293498975658e-08,3.70724953626915e-07,7.6149878283318,"Up",TRUE,"CTRB1","P17538","NEUROLOGY","1504"
"OID20807",-0.533581269440939,0.715144386422977,-5.52672195208912,6.02274447402963e-08,4.4135906940453e-07,7.44132539510418,"Down",TRUE,"MMP13","P45452","NEUROLOGY","4322"
"OID21065",-0.427189104665825,3.76425639686684,-5.51382550933122,6.44358215650674e-08,4.69789739880006e-07,7.37596739420928,"Down",FALSE,"RGMA","Q96B86","NEUROLOGY","56963"
"OID20719",0.438951424968472,4.62042584856397,5.49592482101211,7.0799949529101e-08,5.13569177041042e-07,7.28489795593245,"Up",FALSE,"CSF1","P09603","INFLAMMATION","1435"
"OID20268",-0.321280849096257,2.64179843342037,-5.49149870497418,7.2456205343458e-08,5.22928875938391e-07,7.26253040379542,"Down",FALSE,"PDGFRB","P09619","CARDIOMETABOLIC","5159"
"OID20512",-0.748380731399745,0.371884856396867,-5.48824538534575,7.37474129197213e-08,5.2957313096624e-07,7.24550862762292,"Down",TRUE,"ALDH3A1","P30838","INFLAMMATION","218"
"OID20148",0.544972559899115,2.94804751958225,5.4787498037154,7.75134432017195e-08,5.53833551676286e-07,7.1973629688036,"Up",TRUE,"DCTPP1","Q9H773","CARDIOMETABOLIC","79077"
"OID20205",-0.740879352669185,2.38983289817232,-5.46205605893314,8.45924620976221e-08,6.01406111131851e-07,7.11289309291992,"Down",TRUE,"NPDC1","Q9NQX5","CARDIOMETABOLIC","56654"
"OID21451",-0.999776460697765,4.7355590078329,-5.45166158676271,8.93136103638646e-08,6.31827471336448e-07,7.0604087536475,"Down",TRUE,"EDA2R","Q9HAV5","ONCOLOGY","60401"
"OID21423",0.397121803278687,4.49359582245431,5.45044439091567,8.9838187146879e-08,6.32407731196503e-07,7.05470260198612,"Up",FALSE,"GALNT2","Q10471","ONCOLOGY","2590"
"OID20233",-0.819583593947033,5.34278668407311,-5.42890511125724,1.00560807500969e-07,7.0441859764159e-07,6.94580438480011,"Down",TRUE,"FAM3C","Q92520","CARDIOMETABOLIC","10447"
"OID20298",0.636091013030682,3.18839895561358,5.42379511748191,1.03269470055998e-07,7.16647873798069e-07,6.92012631172134,"Up",TRUE,"CELA3A","P09093","CARDIOMETABOLIC","10136"
"OID21321",-0.624139894913826,0.775616971279373,-5.42372033725124,1.03309630512528e-07,7.16647873798069e-07,6.9197506897655,"Down",TRUE,"TAFA5","Q7Z5A7","ONCOLOGY","25817"
"OID20596",1.13781348886086,2.9021365535248,5.41779519089793,1.06540408558223e-07,7.35489100626572e-07,6.89000272637238,"Up",TRUE,"KRT19","P08727","INFLAMMATION","3880"
"OID20136",-0.288014678436317,0.991987206266319,-5.40548089987011,1.13523120804258e-07,7.79925671294639e-07,6.82864110359716,"Down",FALSE,"NTRK2","Q16620","CARDIOMETABOLIC","4915"
"OID21531",-0.468750676754937,3.90753342036554,-5.40436229901904,1.14208509183365e-07,7.8088018958387e-07,6.8228482325218,"Down",FALSE,"MIA","Q16674","ONCOLOGY","8190"
"OID20649",-0.46152428751576,3.69355221932115,-5.38767064795264,1.24517604413912e-07,8.47312650988e-07,6.73938280697118,"Down",FALSE,"CD6","P30203","INFLAMMATION","923"
"OID20999",-0.687155073560316,4.64355953002611,-5.37010232052286,1.36375024832422e-07,9.23601471495408e-07,6.65157130485578,"Down",TRUE,"ACVRL1","P37023","NEUROLOGY","94"
"OID20161",-0.271305792349725,2.39388041775457,-5.36907092015606,1.37028813130659e-07,9.2365176397977e-07,6.64690154337254,"Down",FALSE,"TYRO3","Q06418","CARDIOMETABOLIC","7301"
"OID20274",1.0952796595208,3.45766240208877,5.35868935182619,1.44637269595041e-07,9.70359897893492e-07,6.59478305008214,"Up",TRUE,"PLA2G2A","P14555","CARDIOMETABOLIC","5320"
"OID20941",0.438959693148381,2.20979268929504,5.35075946416104,1.50641860434519e-07,1.00592158206041e-06,6.55550320717904,"Up",FALSE,"IFNGR2","P38484","NEUROLOGY","3460"
"OID20847",0.849350575872213,3.03329373368146,5.34145931745638,1.58038619015834e-07,1.0504055189471e-06,6.50924744271385,"Up",TRUE,"PTS","Q03393","NEUROLOGY","5805"
"OID21453",0.865915788146275,8.89979817232376,5.33989437962113,1.5931386218099e-07,1.05397920859553e-06,6.50149032276445,"Up",TRUE,"SORD","Q00796","ONCOLOGY","6652"
"OID21503",0.291298667507355,1.06114464751958,5.32267229067608,1.73953739956809e-07,1.14552946727318e-06,6.41660527951949,"Up",FALSE,"SIAE","Q9HAT2","ONCOLOGY","54414"
"OID21101",-0.806111084489278,6.00934621409922,-5.31452790153629,1.81432420840729e-07,1.18929784119909e-06,6.37602643484003,"Down",TRUE,"GUCA2A","Q02747","NEUROLOGY","2980"
"OID21093",0.428751193778897,3.45517859007833,5.29368930281904,2.01741746861881e-07,1.31638792815355e-06,6.27362342062297,"Up",FALSE,"INHBC","P55103","NEUROLOGY","3626"
"OID20366",-0.333618192517862,2.18406083550914,-5.28481246825281,2.11050327383459e-07,1.37086780832256e-06,6.23009737267099,"Down",FALSE,"CHL1","O00533","CARDIOMETABOLIC","10752"
"OID21484",-0.231159041614122,0.799102349869452,-5.27690758239557,2.19702263723759e-07,1.41760138194773e-06,6.19133945111494,"Down",FALSE,"L1CAM","P32004","ONCOLOGY","3897"
"OID20657",0.44689154686843,5.01103994778068,5.27647497622488,2.20229185998878e-07,1.41760138194773e-06,6.18904857047106,"Up",FALSE,"MERTK","Q12866","INFLAMMATION","10461"
"OID21486",-0.663103236654054,2.48390026109661,-5.26703621422589,2.31122454873707e-07,1.48104927360774e-06,6.14251698022157,"Down",TRUE,"NBL1","P41271","ONCOLOGY","4681"
"OID21309",0.866616792770068,4.76698590078329,5.24623750807241,2.56828378368395e-07,1.63842746735909e-06,6.04082361252646,"Up",TRUE,"GRPEL1","Q9HAV7","ONCOLOGY","80273"
"OID20489",0.577759197141654,2.13458903394256,5.24214645421466,2.6220125352308e-07,1.66526929459769e-06,6.02086177538759,"Up",TRUE,"GBP2","P32456","INFLAMMATION","2634"
"OID20726",0.405014232870953,3.80167963446475,5.23489266886719,2.71892904633069e-07,1.7191812421268e-06,5.98583078983261,"Up",FALSE,"ANGPTL2","Q9UKU9","INFLAMMATION","23452"
"OID20565",-0.479635052543083,2.67404647519582,-5.23244050251592,2.7538360390528e-07,1.73358224661077e-06,5.97357027714113,"Down",FALSE,"CD83","Q01151","INFLAMMATION","9308"
"OID21038",-0.781876654056322,2.60583107049608,-5.22225406467165,2.89918465159101e-07,1.81707669610682e-06,5.92399140943547,"Down",TRUE,"CHGB","P05060","NEUROLOGY","1114"
"OID21296",0.918449924337954,5.68130652741514,5.21754250805007,2.9688810544401e-07,1.85263363615498e-06,5.901094212042,"Up",TRUE,"KRT18","P05783","ONCOLOGY","3875"
"OID20937",0.854003488860862,4.21807597911227,5.19418642185639,3.33906549564467e-07,2.0745759101201e-06,5.78785322236856,"Up",TRUE,"FKBP5","Q13451","NEUROLOGY","2289"
"OID20714",0.896143215636815,6.54355039164491,5.18275569062277,3.53617185943258e-07,2.18752795979617e-06,5.73259259339542,"Up",TRUE,"SHMT1","P34896","INFLAMMATION","6470"
"OID20738",-0.719941357713322,5.09653368146214,-5.17120854370976,3.74671387384331e-07,2.30778195074228e-06,5.67687658339673,"Down",TRUE,"COLEC12","Q5KU26","INFLAMMATION","81035"
"OID20389",-0.313757742749052,1.62556762402089,-5.17004060374388,3.76729661216689e-07,2.31050079776244e-06,5.67156108974135,"Down",FALSE,"AOC3","Q16853","CARDIOMETABOLIC","8639"
"OID20287",-0.232175758722151,4.28707859007833,-5.16300733039203,3.90175762926524e-07,2.38274002231625e-06,5.63776993037547,"Down",FALSE,"ENG","P17813","CARDIOMETABOLIC","2022"
"OID21518",-0.504423854560738,0.94673681462141,-5.14047753123492,4.36793121627145e-07,2.65607391831996e-06,5.52912346680023,"Down",TRUE,"KLK11","Q9UBX7","ONCOLOGY","11012"
"OID20974",-0.470242942412776,4.66189634464752,-5.13222005662944,4.55064010292972e-07,2.75545114707058e-06,5.4896532453305,"Down",FALSE,"ADGRB3","O60242","NEUROLOGY","577"
"OID21396",-0.427804169819249,1.37581018276762,-5.13039997705631,4.5925536930557e-07,2.76909672041206e-06,5.48083807077667,"Down",FALSE,"PDCD1","Q15116","ONCOLOGY","5133"
"OID21165",0.428388175704076,0.467415143603133,5.11717763484602,4.90429375472415e-07,2.94463688046252e-06,5.41761005353938,"Up",FALSE,"SFTPA1","Q8IWL2","ONCOLOGY","653509"
"OID21114",0.49964452711223,2.07570078328982,5.1073563606442,5.14900934086293e-07,3.07863361844901e-06,5.37073772221968,"Up",FALSE,"SOD2","P04179","NEUROLOGY","6648"
"OID21098",-0.360353085329968,2.92913603133159,-5.1054551912842,5.19578453907457e-07,3.09365671097398e-06,5.36199337568339,"Down",FALSE,"SUSD2","Q9UGT4","NEUROLOGY","56241"
"OID20757",-0.344544485077762,6.03507127937337,-5.07662594790445,5.99087849087779e-07,3.55226778566986e-06,5.22495698120759,"Down",FALSE,"IL1R2","P27930","INFLAMMATION","7850"
"OID20919",-0.481819920134508,1.15923733681462,-5.06876387280459,6.23021243506953e-07,3.67891469822907e-06,5.18731541717285,"Down",FALSE,"ULBP2","Q9BZM5","NEUROLOGY","80328"
"OID21258",-0.274672475830179,0.648522454308094,-5.06715187552943,6.27813554582579e-07,3.69195707612553e-06,5.17991390821284,"Down",FALSE,"PLXDC1","Q8IUK5","ONCOLOGY","57125"
"OID20979",0.58978465741908,6.51764621409922,5.05226659893111,6.75668567083966e-07,3.95709173099585e-06,5.10927825252914,"Up",TRUE,"MATN3","O15232","NEUROLOGY","4148"
"OID20155",-0.466014922236231,1.40725561357702,-5.04621134820943,6.96052045270875e-07,4.05983009262074e-06,5.08069090220702,"Down",FALSE,"IGFBPL1","Q8WX77","CARDIOMETABOLIC","347252"
"OID20949",0.238956174863387,1.49892480417755,5.04026253387245,7.16350952103354e-07,4.16124191282802e-06,5.052997968781,"Up",FALSE,"GLB1","P16278","NEUROLOGY","2720"
"OID20237",0.514552597730136,3.33809582245431,5.0379327773401,7.24884617410696e-07,4.19376566105217e-06,5.04165563226749,"Up",TRUE,"UMOD","P07911","CARDIOMETABOLIC","7369"
"OID21227",0.57226595628415,3.02513759791123,5.02511441207671,7.71820235928297e-07,4.44580029571753e-06,4.98132498977866,"Up",TRUE,"NAMPT","P43490","ONCOLOGY","10135"
"OID20175",-0.901902723833538,2.92711305483029,-5.02436044788424,7.74670590366455e-07,4.44580029571753e-06,4.97778059126511,"Down",TRUE,"GHRL","Q9UBU3","CARDIOMETABOLIC","51738"
"OID21095",-0.24969799915931,2.86424151436031,-5.01836649067545,7.97361775186104e-07,4.55771990696377e-06,4.9499759066976,"Down",FALSE,"NCAM2","O15394","NEUROLOGY","4685"
"OID21469",-0.895761853720046,6.33568407310705,-5.01096821451985,8.27028795033321e-07,4.70846274144468e-06,4.9149011578453,"Down",TRUE,"CD300LF","Q8TDQ1","ONCOLOGY","146722"
"OID21410",0.63448883144178,1.14294229765013,4.99015337680492,9.15260561400785e-07,5.19010850095921e-06,4.81746321592022,"Up",TRUE,"DPY30","Q9C005","ONCOLOGY","84661"
"OID21146",-0.245633837746952,1.14061644908616,-4.98876592780659,9.21077287797739e-07,5.20244839629632e-06,4.81132904924301,"Down",FALSE,"IGF2R","P11717","NEUROLOGY","3482"
"OID20208",-0.432372021857922,3.87791618798956,-4.98379016084157,9.43855421571449e-07,5.31011573789607e-06,4.78788000222061,"Down",FALSE,"COL4A1","P02462","CARDIOMETABOLIC","1282"
"OID21020",0.251367788986968,1.70844334203655,4.98043241250785,9.59129409714242e-07,5.37488598620255e-06,4.77242537238772,"Up",FALSE,"SEMA4D","Q92854","NEUROLOGY","10507"
"OID20909",-0.410739831862124,2.2521454308094,-4.97589577195771,9.80775939920925e-07,5.47472194588673e-06,4.75101330622365,"Down",FALSE,"GGT5","P36269","NEUROLOGY","2687"
"OID21368",-0.524896355611599,5.07247467362924,-4.96101855035174,1.05418339835591e-06,5.86158784533307e-06,4.68167617846925,"Down",TRUE,"CCN1","O00622","ONCOLOGY","3491"
"OID20336",0.437234981084487,2.60562819843342,4.94858541477943,1.11940089070328e-06,6.20009253029067e-06,4.62400430789401,"Up",FALSE,"BLMH","Q13867","CARDIOMETABOLIC","642"
"OID20570",0.63309715006305,5.66872506527415,4.93809528138953,1.17760067512951e-06,6.4972639566026e-06,4.57533047773997,"Up",TRUE,"PTX3","P26022","INFLAMMATION","5806"
"OID21507",-0.470762934005884,3.34095404699739,-4.93667426953613,1.18568387847975e-06,6.51670100902907e-06,4.56875973263561,"Down",FALSE,"FGFBP1","Q14512","ONCOLOGY","9982"
"OID20506",0.341287208911306,2.32909634464752,4.93138842561326,1.21590120789763e-06,6.65717557887247e-06,4.54455777512855,"Up",FALSE,"IFNLR1","Q8IU57","INFLAMMATION","163702"
"OID20677",-0.543353266078181,3.26901122715405,-4.9271278476225,1.24147622812979e-06,6.77125774808196e-06,4.5246036540589,"Down",TRUE,"EPHA1","P21709","INFLAMMATION","2041"
