"ID","Description","NES","p.adjust","EntrezID","UniProt","Protein","t"
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"6369","O00175","OID20772",-8.2607624901256
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"6369","O00175","OID20772",-8.2607624901256
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"4162","P43121","OID20343",-8.25769875245774
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"4162","P43121","OID20343",-8.25769875245774
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"4162","P43121","OID20343",-8.25769875245774
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"10457","Q14956","OID20173",-8.2127605660059
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"10457","Q14956","OID20173",-8.2127605660059
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"10457","Q14956","OID20173",-8.2127605660059
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"7049","Q03167","OID20255",-8.19065443371906
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"7049","Q03167","OID20255",-8.19065443371906
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"7049","Q03167","OID20255",-8.19065443371906
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"7060","P35443","OID20368",-7.64953913682972
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"7060","P35443","OID20368",-7.64953913682972
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"7060","P35443","OID20368",-7.64953913682972
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"3685","P06756","OID21416",-7.59881747905576
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"3685","P06756","OID21416",-7.59881747905576
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"3685","P06756","OID21416",-7.59881747905576
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"3688","P05556","OID20376",-7.58571385299735
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"3688","P05556","OID20376",-7.58571385299735
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"3688","P05556","OID20376",-7.58571385299735
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"4856","P48745","OID20299",-7.51617467769149
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"4856","P48745","OID20299",-7.51617467769149
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"4856","P48745","OID20299",-7.51617467769149
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"8829","O14786","OID20390",-7.3640005146002
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"8829","O14786","OID20390",-7.3640005146002
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"8829","O14786","OID20390",-7.3640005146002
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"3339","P98160","OID20383",-7.27498579969711
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"3339","P98160","OID20383",-7.27498579969711
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"3339","P98160","OID20383",-7.27498579969711
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"8751","Q13444","OID20109",-7.06830909308609
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"8751","Q13444","OID20109",-7.06830909308609
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"8751","Q13444","OID20109",-7.06830909308609
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"6092","Q9HCK4","OID21007",-6.97622877331884
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"1003","P33151","OID20243",-6.95999694935435
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"1003","P33151","OID20243",-6.95999694935435
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"1003","P33151","OID20243",-6.95999694935435
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"4879","P16860","OID20049",-6.91149481655409
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"4879","P16860","OID20049",-6.91149481655409
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"4879","P16860","OID20049",-6.91149481655409
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"2191","Q12884","OID20330",-6.67803683875475
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"2191","Q12884","OID20330",-6.67803683875475
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"2191","Q12884","OID20330",-6.67803683875475
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"11126","O95971","OID20647",-6.25532913077991
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"11126","O95971","OID20647",-6.25532913077991
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"11126","O95971","OID20647",-6.25532913077991
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"350","P02749","OID21072",-6.02403833560993
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"350","P02749","OID21072",-6.02403833560993
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"350","P02749","OID21072",-6.02403833560993
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"2064","P04626","OID21520",-5.86849340251866
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"2064","P04626","OID21520",-5.86849340251866
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"2064","P04626","OID21520",-5.86849340251866
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"285","O15123","OID21463",-5.63325841568532
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"285","O15123","OID21463",-5.63325841568532
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"285","O15123","OID21463",-5.63325841568532
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"5159","P09619","OID20268",-5.49149870497418
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"5159","P09619","OID20268",-5.49149870497418
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"5159","P09619","OID20268",-5.49149870497418
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"94","P37023","OID20999",-5.37010232052286
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"94","P37023","OID20999",-5.37010232052286
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"94","P37023","OID20999",-5.37010232052286
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"2022","P17813","OID20287",-5.16300733039203
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"2022","P17813","OID20287",-5.16300733039203
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"2022","P17813","OID20287",-5.16300733039203
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"577","O60242","OID20974",-5.13222005662944
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"577","O60242","OID20974",-5.13222005662944
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"577","O60242","OID20974",-5.13222005662944
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"57125","Q8IUK5","OID21258",-5.06715187552943
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"57125","Q8IUK5","OID21258",-5.06715187552943
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"57125","Q8IUK5","OID21258",-5.06715187552943
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"51738","Q9UBU3","OID20175",-5.02436044788424
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"51738","Q9UBU3","OID20175",-5.02436044788424
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"51738","Q9UBU3","OID20175",-5.02436044788424
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"1282","P02462","OID20208",-4.98379016084157
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"1282","P02462","OID20208",-4.98379016084157
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"1282","P02462","OID20208",-4.98379016084157
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"9982","Q14512","OID21507",-4.93667426953613
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"9982","Q14512","OID21507",-4.93667426953613
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"9982","Q14512","OID21507",-4.93667426953613
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"2041","P21709","OID20677",-4.9271278476225
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"2041","P21709","OID20677",-4.9271278476225
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"2041","P21709","OID20677",-4.9271278476225
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"1829","Q14126","OID21113",-4.89344350051089
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"1829","Q14126","OID21113",-4.89344350051089
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"1829","Q14126","OID21113",-4.89344350051089
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"161198","Q86T13","OID21090",-4.86768472061645
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"161198","Q86T13","OID21090",-4.86768472061645
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"161198","Q86T13","OID21090",-4.86768472061645
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"80781","P39060","OID20332",-4.8383142897742
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"80781","P39060","OID20332",-4.8383142897742
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"80781","P39060","OID20332",-4.8383142897742
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"7048","P37173","OID21493",-4.75556822418844
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"7048","P37173","OID21493",-4.75556822418844
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"7048","P37173","OID21493",-4.75556822418844
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"8742","O43508","OID20624",-4.71149046881674
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"8742","O43508","OID20624",-4.71149046881674
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"8742","O43508","OID20624",-4.71149046881674
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"2277","O43915","OID20662",-4.63095742637358
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"2277","O43915","OID20662",-4.63095742637358
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"2277","O43915","OID20662",-4.63095742637358
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"3490","Q16270","OID20236",-4.60472155556648
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"3490","Q16270","OID20236",-4.60472155556648
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"3490","Q16270","OID20236",-4.60472155556648
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"59","P62736","OID20079",-4.58780577909265
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"64094","Q9H3U7","OID20730",-4.51723671813497
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"64094","Q9H3U7","OID20730",-4.51723671813497
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"64094","Q9H3U7","OID20730",-4.51723671813497
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"1277","P02452","OID20335",-4.49682140316631
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"6091","Q9Y6N7","OID20734",-4.4175996724262
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"6091","Q9Y6N7","OID20734",-4.4175996724262
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"6091","Q9Y6N7","OID20734",-4.4175996724262
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"4880","P23582","OID20568",-4.37001974945235
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"4880","P23582","OID20568",-4.37001974945235
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"4880","P23582","OID20568",-4.37001974945235
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"947","P28906","OID21025",-4.31968766261698
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"947","P28906","OID21025",-4.31968766261698
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"947","P28906","OID21025",-4.31968766261698
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"7058","P35442","OID21104",-4.2873481361052
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"7058","P35442","OID21104",-4.2873481361052
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"7058","P35442","OID21104",-4.2873481361052
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"3678","P08648","OID21139",-4.24486826823183
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"3678","P08648","OID21139",-4.24486826823183
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"3678","P08648","OID21139",-4.24486826823183
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"682","P35613","OID20626",-4.24376731072008
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"682","P35613","OID20626",-4.24376731072008
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"682","P35613","OID20626",-4.24376731072008
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"51330","Q9NP84","OID21482",-4.23048852995828
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"51330","Q9NP84","OID21482",-4.23048852995828
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"51330","Q9NP84","OID21482",-4.23048852995828
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"3689","P05107","OID20315",-4.14304051009773
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"3689","P05107","OID20315",-4.14304051009773
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"3689","P05107","OID20315",-4.14304051009773
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"7070","P04216","OID21050",-3.94642091055303
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"7070","P04216","OID21050",-3.94642091055303
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"7070","P04216","OID21050",-3.94642091055303
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"2263","P21802","OID21478",-3.88113271722818
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"2263","P21802","OID21478",-3.88113271722818
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"2263","P21802","OID21478",-3.88113271722818
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"126393","O14558","OID21408",-3.82969186555791
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"126393","O14558","OID21408",-3.82969186555791
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"126393","O14558","OID21408",-3.82969186555791
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"6422","Q8N474","OID20984",-3.82955340118134
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"6422","Q8N474","OID20984",-3.82955340118134
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"6422","Q8N474","OID20984",-3.82955340118134
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"5797","P28827","OID20598",-3.8020800339255
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"5797","P28827","OID20598",-3.8020800339255
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"5797","P28827","OID20598",-3.8020800339255
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"1969","P29317","OID21342",-3.7754203052328
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"1969","P29317","OID21342",-3.7754203052328
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"1969","P29317","OID21342",-3.7754203052328
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"2658","Q9UK05","OID20202",-3.77449029585196
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"2658","Q9UK05","OID20202",-3.77449029585196
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"2658","Q9UK05","OID20202",-3.77449029585196
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"133","P35318","OID21467",-3.69230303777457
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"133","P35318","OID21467",-3.69230303777457
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"133","P35318","OID21467",-3.69230303777457
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"2069","O14944","OID20905",-3.61796892045157
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"2069","O14944","OID20905",-3.61796892045157
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"2069","O14944","OID20905",-3.61796892045157
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"7857","P13521","OID21400",-3.61470431164747
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"7857","P13521","OID21400",-3.61470431164747
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"7857","P13521","OID21400",-3.61470431164747
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"2348","P15328","OID21529",-3.57107711097675
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"2348","P15328","OID21529",-3.57107711097675
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"27329","Q9Y5C1","OID20407",-3.48246218760067
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"27329","Q9Y5C1","OID20407",-3.48246218760067
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"27329","Q9Y5C1","OID20407",-3.48246218760067
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"1942","P20827","OID21125",-3.40853319557729
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"1942","P20827","OID21125",-3.40853319557729
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"1942","P20827","OID21125",-3.40853319557729
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"5617","P01236","OID21033",-3.40543671458326
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"5617","P01236","OID21033",-3.40543671458326
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"5617","P01236","OID21033",-3.40543671458326
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"140862","B1AKI9","OID20538",-3.31765953231565
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"140862","B1AKI9","OID20538",-3.31765953231565
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"140862","B1AKI9","OID20538",-3.31765953231565
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"4854","Q9UM47","OID20253",-3.26235344299799
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"4854","Q9UM47","OID20253",-3.26235344299799
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"4854","Q9UM47","OID20253",-3.26235344299799
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"3373","Q12794","OID20357",-3.21319813430487
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"3373","Q12794","OID20357",-3.21319813430487
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"3373","Q12794","OID20357",-3.21319813430487
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"51129","Q9BY76","OID20703",-3.11600484467924
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"51129","Q9BY76","OID20703",-3.11600484467924
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"51129","Q9BY76","OID20703",-3.11600484467924
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"356","P48023","OID20665",-3.08313844996858
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"356","P48023","OID20665",-3.08313844996858
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"356","P48023","OID20665",-3.08313844996858
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"11005","Q9NQ38","OID21148",-2.98114497291081
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"11005","Q9NQ38","OID21148",-2.98114497291081
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"11005","Q9NQ38","OID21148",-2.98114497291081
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"5175","P16284","OID21131",-2.92154651445503
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"1890","P19971","OID20234",12.1032527972381
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"957","O75356","OID20104",9.58099759560054
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"3458","P01579","OID20495",8.06056826450646
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"2203","P09467","OID20227",7.14073376601889
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"10924","Q92484","OID20676",5.68323688523939
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"79077","Q9H773","OID20148",5.4787498037154
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"4907","P21589","OID21498",4.86352520974635
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"4869","P06748","OID20961",4.51961420338449
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"6419","Q53H47","OID20948",4.45830523187038
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"2521","P35637","OID21256",4.16880604353025
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"100","P00813","OID20645",3.96406576086133
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"3303","P0DMV8","OID20718",3.960347639697
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"2023","P06733","OID21037",3.57440741903417
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"3569","P05231","OID20911",2.74901615322299
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"87178","Q8TCS8","OID20445",2.72830726113994
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"2332","Q06787","OID21233",2.41676428477177
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"11164","Q9UKK9","OID21115",2.35169910343019
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"351","P05067","OID21070",2.2123623668451
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"2026","P09104","OID21046",2.05875526897338
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"328","P27695","OID21434",2.03285772269091
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"1676","O00273","OID20620",1.58080657270668
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"10591","O43598","OID20744",1.55951391888905
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"7431","P08670","OID20053",1.55913603763521
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"836","P42574","OID20305",1.40677478306068
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"8635","O00584","OID20321",1.1626968631774
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"2272","P49789","OID20872",1.12809393868112
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"581","Q07812","OID20856",1.11028164162512
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"3099","P52789","OID20065",1.06758827404491
"GO:0034655","nucleobase-containing compound catabolic process",2.07996840464127,0.00158593347763661,"253943","Q7Z739","OID20478",1.03322428384396
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"22918","Q9NPY3","OID20397",-8.8629087059826
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"652","P12644","OID20994",-8.52335376779355
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"6369","O00175","OID20772",-8.2607624901256
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"4162","P43121","OID20343",-8.25769875245774
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"10457","Q14956","OID20173",-8.2127605660059
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"7049","Q03167","OID20255",-8.19065443371906
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"7060","P35443","OID20368",-7.64953913682972
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"3685","P06756","OID21416",-7.59881747905576
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"3688","P05556","OID20376",-7.58571385299735
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"4856","P48745","OID20299",-7.51617467769149
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"8829","O14786","OID20390",-7.3640005146002
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"3339","P98160","OID20383",-7.27498579969711
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"8751","Q13444","OID20109",-7.06830909308609
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"6092","Q9HCK4","OID21007",-6.97622877331884
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"1003","P33151","OID20243",-6.95999694935435
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"4879","P16860","OID20049",-6.91149481655409
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"2191","Q12884","OID20330",-6.67803683875475
