"OlinkID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Assay","UniProt","MissingFreq","LOD","Panel","Panel_Version"
"OID21015",0.109807141656158,2.89498407310705,0.858771141651936,0.391002104266533,0.517353710182292,-6.84651976755018,"RWDD1","Q9H446",0.03,0.5634,"NEUROLOGY",1
"OID21489",0.11030494325347,4.06065613577023,0.856714567937909,0.392136537763054,0.518374757135433,-6.84827559294515,"MDK","P21741",0.04,0.1019,"ONCOLOGY",1
"OID21433",0.0990634047919302,1.09016553524804,0.855255481384348,0.392942603425291,0.518520758262352,-6.84951876309888,"HBQ1","P09105",0.12,0.3565,"ONCOLOGY",1
"OID20164",-0.067075170239597,1.36498120104439,-0.855201046841731,0.39297269503018,0.518520758262352,-6.84956510154274,"APLP1","P51693",0.13,0.3828,"CARDIOMETABOLIC",1
"OID21171",-0.091522471626733,1.3892088772846,-0.853832345447299,0.393729778631513,0.519040455409992,-6.85072926902251,"CEACAM5","P06731",0.64,1.715,"ONCOLOGY",1
"OID21506",0.147048058007565,4.30386631853786,0.843956950575709,0.399218486940546,0.52572655509071,-6.8590738647088,"SNAP29","O95721",0.03,0.4237,"ONCOLOGY",1
"OID21304",0.126528848255571,2.79267467362924,0.843307412092974,0.399581110969295,0.52572655509071,-6.85961932756931,"PSMD9","O00233",0.03,0.6757,"ONCOLOGY",1
"OID20396",0.0683673392181606,3.70282088772846,0.842726905517959,0.399905364159274,0.52572655509071,-6.86010646544156,"VCAM1","P19320",0.03,0.2052,"CARDIOMETABOLIC",1
"OID20182",0.143733694829754,2.25501540469974,0.840750961217635,0.401010256015914,0.526694536623844,-6.86176209393453,"SSC4D","Q8WTU2",0.09,0.5086,"CARDIOMETABOLIC",1
"OID20924",0.0499903783102153,1.64789033942559,0.838853486633011,0.402072733254602,0.527605083398372,-6.86334862973632,"SPOCK1","Q08629",0.03,0.6485,"NEUROLOGY",1
"OID20143",-0.070887990752416,1.80645770234987,-0.836053377150695,0.40364438991632,0.529181498339836,-6.86568261764772,"PLIN3","O60664",0.05,0.6817,"CARDIOMETABOLIC",1
"OID21184",0.0204215762925598,0.0627741514360313,0.834611254919489,0.404454802664072,0.52975794042801,-6.86688216785187,"PPM1A","P35813",0.99,0.5198,"ONCOLOGY",1
"OID20286",-0.0909470365699873,1.20808250652742,-0.827062337771339,0.408714959461585,0.534847689625096,-6.87312535078344,"CORO1A","P31146",0.28,0.7488,"CARDIOMETABOLIC",1
"OID20996",-0.102509987389661,3.19187441253264,-0.823386793812652,0.410798726633542,0.536772934548612,-6.87614485585668,"ASAH2","Q9NR71",0.06,1.2572,"NEUROLOGY",1
"OID20519",-0.141800500210173,2.64325613577024,-0.823142527484173,0.410937432047712,0.536772934548612,-6.87634504878879,"METAP1D","Q6UB28",0.07,0.7693,"INFLAMMATION",1
"OID20406",0.0485303320722986,3.85278276762402,0.822401429891444,0.411358163653523,0.536831795306744,-6.87695236973145,"DPP4","P27487",0.03,1.3606,"CARDIOMETABOLIC",1
"OID21141",0.12290602774275,2.27965248041775,0.819899993064696,0.412781332795718,0.538197558909746,-6.87899691929699,"BLVRB","P30043",0.17,1.1449,"NEUROLOGY",1
"OID20322",0.110615632618749,8.3281407310705,0.81229414614662,0.417125742328307,0.543366167536144,-6.8851763486408,"SPP1","P10451",0.03,0.8134,"CARDIOMETABOLIC",1
"OID20474",-0.0877581588902896,1.18903733681462,-0.811584739401876,0.417532326007134,0.543400449785241,-6.88574978551682,"TANK","Q92844",0.61,1.3849,"INFLAMMATION",1
"OID21270",0.0919379361076079,2.02643864229765,0.807366545343921,0.419954745308483,0.545705231317217,-6.88914917973724,"TPMT","P51580",0.11,0.9566,"ONCOLOGY",1
"OID20539",-0.04227956284153,-0.137635770234987,-0.807170860286065,0.420067008011853,0.545705231317217,-6.88930681010539,"SLC39A5","Q6ZMH5",0.89,0.2794,"INFLAMMATION",1
"OID20736",-0.0469577763766291,2.08414516971279,-0.789348503584986,0.43039481248967,0.558614157173242,-6.90347122302695,"ENPP5","Q9UJA9",0.04,-0.1842,"INFLAMMATION",1
"OID20672",-0.152824295922653,9.87141201044386,-0.785231660778358,0.43280156663038,0.561228165802916,-6.90669802494458,"MMP1","P03956",0.03,2.8171,"INFLAMMATION",1
"OID21229",0.0848640731399747,1.61231566579634,0.781945949951049,0.434727829965168,0.563214931115345,-6.90926153797443,"SUGT1","Q9Y2Z0",0.33,1.1199,"ONCOLOGY",1
"OID21214",-0.0628825641025626,1.05372637075718,-0.780265958601059,0.4357146497914,0.563982096514412,-6.91056812809572,"SLAMF8","Q9P0V8",0.08,0.2268,"ONCOLOGY",1
"OID21245",0.0325389743589741,0.330653263707572,0.774601526516424,0.439051155093849,0.567786516406434,-6.91495325919636,"CEACAM3","P40198",0.96,0.934,"ONCOLOGY",1
"OID21199",0.0561245691467,0.18576501305483,0.770672742577864,0.441374413557788,0.570274897806582,-6.91797549741207,"BTC","P35070",0.82,0.5654,"ONCOLOGY",1
"OID20075",0.14676287515763,2.38212767624021,0.760682771851979,0.447313024177486,0.57742575569072,-6.92559202307411,"CA5A","P35218",0.17,1.0235,"CARDIOMETABOLIC",1
"OID20106",-0.0821979823455212,2.566572845953,-0.759765934463128,0.447860316683828,0.577610462582302,-6.92628607662316,"DCN","P07585",0.03,0.508,"CARDIOMETABOLIC",1
"OID20198",-0.0516341782261453,2.21784934725849,-0.758787340946308,0.448444780207496,0.577842733017594,-6.92702608972061,"CLUL1","Q15846",0.03,0.4619,"CARDIOMETABOLIC",1
"OID20364",-0.109975767129043,2.73742010443864,-0.758093338586064,0.448859731454615,0.577856356980761,-6.92755009576585,"PRSS2","P07478",0.04,-0.0428,"CARDIOMETABOLIC",1
"OID20150",0.0600273476250527,1.01965117493473,0.755837563783222,0.450209619452241,0.57907249882741,-6.92925043780768,"LACTB2","Q53H82",0.18,0.4633,"CARDIOMETABOLIC",1
"OID21373",-0.159119146700293,1.63102349869452,-0.753730648419377,0.451472510724782,0.579745642979971,-6.93083401074475,"DEFB4A_DEFB4B","O15263",0.3,0.8899,"ONCOLOGY",1
"OID21442",0.093382437999158,1.94388511749347,0.753610869188172,0.451544367135554,0.579745642979971,-6.9309239052876,"FXN","Q16595",0.07,0.4881,"ONCOLOGY",1
"OID20939",0.0512450819672128,1.96195874673629,0.752176438737765,0.452405283416785,0.580329578099269,-6.93199947001556,"WFIKKN1","Q96NZ8",0.05,0.9154,"NEUROLOGY",1
"OID20466",0.0333435939470364,0.178795300261097,0.750833459356642,0.453212084369255,0.580455671504949,-6.93300469272462,"DGKZ","Q13574",0.99,1.2013,"INFLAMMATION",1
"OID20172",0.0637737873055914,3.41392950391645,0.750565369756547,0.453373564259392,0.580455671504949,-6.93320477297637,"FCRL1","Q96LA6",0.04,0.8733,"CARDIOMETABOLIC",1
"OID20350",-0.0456337746952493,1.32107389033943,-0.749985382703404,0.453722172897851,0.580455671504949,-6.93363834952594,"ANPEP","P15144",0.03,0.01,"CARDIOMETABOLIC",1
"OID20456",-0.0743956326187464,0.440102872062663,-0.746738453492182,0.455678039102524,0.582436420283995,-6.93605781118542,"IL17F","Q96PD4",0.72,0.7566,"INFLAMMATION",1
"OID21286",-0.0548550819672129,0.467716449086162,-0.744507110793453,0.457024706091212,0.583237241464494,-6.93771465446959,"TBC1D23","Q9NUY8",0.58,0.5232,"ONCOLOGY",1
"OID20888",-0.0644669651113917,1.36273002610966,-0.744167334192393,0.457230012906624,0.583237241464494,-6.93796646229142,"KLB","Q86Z14",0.98,3.6361,"NEUROLOGY",1
"OID20281",0.0650491298865072,6.55247075718016,0.74367256724844,0.457529004675786,0.583237241464494,-6.93833299571969,"SERPINA11","Q86U17",0.03,0.1092,"CARDIOMETABOLIC",1
"OID20808",-0.0473312189995798,-0.467752219321149,-0.739124489251383,0.460282438035664,0.586224245947383,-6.94169110410153,"CDHR1","Q96JP9",0.97,1.2247,"NEUROLOGY",1
"OID20799",-0.0540103656998734,0.305466057441253,-0.734147486006446,0.463306485774084,0.589550283322498,-6.94534202996494,"SLC16A1","P53985",0.96,1.5331,"NEUROLOGY",1
"OID20650",0.0795111181168577,7.40231697127937,0.731151435048671,0.465132210068545,0.591346911199244,-6.94752798869016,"VEGFA","P15692",0.03,0.7618,"INFLAMMATION",1
"OID20644",-0.115697255149222,2.62865613577023,-0.729285176183864,0.466271466748423,0.592268378651997,-6.94888515859302,"PRDX5","P30044",0.04,-0.7828,"INFLAMMATION",1
"OID21163",-0.0458446237915084,0.493004699738903,-0.72410947537434,0.469438922928956,0.59576218549332,-6.95263109598252,"RABEPK","Q7Z6M1",0.75,0.7127,"ONCOLOGY",1
"OID20790",-0.0481110004203451,0.225593472584856,-0.723284981234107,0.469944673032806,0.595874833863247,-6.95322529071669,"SESTD1","Q86VW0",0.99,2.3637,"NEUROLOGY",1
"OID20834",-0.0598078646490116,2.87765822454308,-0.71172633568459,0.477066060865994,0.60436826327793,-6.96148481808523,"NOS3","P29474",0.33,2.5246,"NEUROLOGY",1
"OID20215",-0.0892032870954179,4.26279164490862,-0.71045479947448,0.477853056731382,0.604829068263193,-6.9623853405464,"DDC","P20711",0.03,0.7985,"CARDIOMETABOLIC",1
"OID20711",0.139583791509036,4.0991362924282,0.701640898040327,0.483327815819122,0.610872079001534,-6.96858333680407,"MGLL","Q99685",0.04,0.8162,"INFLAMMATION",1
"OID20458",0.0598734468263986,0.653365796344648,0.700732002596015,0.483894314528886,0.610872079001534,-6.96921808899967,"CXCL14","O95715",0.65,0.7163,"INFLAMMATION",1
"OID21177",0.0422970407734347,0.449011227154047,0.700706739192091,0.483909862442083,0.610872079001534,-6.96923595020248,"RARRES1","P49788",0.68,0.6353,"ONCOLOGY",1
"OID21456",0.0656293274485079,4.42396997389034,0.698597955849644,0.485225848721266,0.611484185568485,-6.97070523378329,"CRISP2","P16562",0.03,0.8786,"ONCOLOGY",1
"OID20365",0.0448886212694411,1.53442245430809,0.698558116720787,0.485250571332864,0.611484185568485,-6.97073312675245,"CTSZ","Q9UBR2",0.03,0.0414,"CARDIOMETABOLIC",1
"OID21338",0.0492013451029845,3.72426840731071,0.695572122279262,0.487117156795725,0.613295521639728,-6.97280615095558,"ERP44","Q9BS26",0.04,0.7397,"ONCOLOGY",1
"OID21272",-0.0320826397646067,0.206907571801567,-0.694272564064281,0.487930501471993,0.613386539217254,-6.97370587291558,"FLT3","P36888",0.95,0.9282,"ONCOLOGY",1
"OID20537",0.0658598108448933,3.4367817232376,0.694085501134118,0.488047932183357,0.613386539217254,-6.97383491226941,"SIGLEC10","Q96LC7",0.04,0.3418,"INFLAMMATION",1
"OID21285",0.0770613829340053,0.942127676240209,0.692322375185239,0.489152999033901,0.614128347943375,-6.97505225749662,"TACC3","Q9Y6A5",0.39,0.5245,"ONCOLOGY",1
"OID20965",-0.115837112232027,3.10966527415144,-0.691772876153817,0.4894976825105,0.614128347943375,-6.97543102623847,"LAIR2","Q6ISS4",0.07,0.9579,"NEUROLOGY",1
"OID20471",0.0527288776796974,0.979505744125326,0.689143404472504,0.491148882935699,0.615659433083433,-6.97723936403967,"GALNT3","Q14435",0.69,1.2364,"INFLAMMATION",1
"OID20447",-0.071508058007566,0.85568955613577,-0.686677927924899,0.492699825444131,0.616903982510036,-6.97892867893834,"RABGAP1L","Q5R372",0.71,0.9411,"INFLAMMATION",1
"OID21212",0.0465271963009668,0.961208093994778,0.686180098861331,0.49301320736176,0.616903982510036,-6.97926916928378,"NFKBIE","O00221",0.42,0.8052,"ONCOLOGY",1
"OID21243",0.0716872005044152,0.857630026109661,0.684917768880344,0.493808688401689,0.616903982510036,-6.98013102370449,"AGR3","Q8TD06",0.66,0.8805,"ONCOLOGY",1
"OID21067",-0.0564629508196722,0.540336031331593,-0.684822809927876,0.493868548629448,0.616903982510036,-6.98019580157575,"BIN2","Q9UBW5",0.7,0.8829,"NEUROLOGY",1
"OID20337",0.0457325935266927,2.82336762402089,0.67970937533729,0.497097599201515,0.620395169658484,-6.98367090540893,"PRCP","P42785",0.04,0.5427,"CARDIOMETABOLIC",1
"OID20594",0.163426439680535,4.28233864229765,0.6784484684001,0.497895705471865,0.6208490079575,-6.98452368000573,"BANK1","Q8NDB2",0.07,1.1749,"INFLAMMATION",1
"OID20168",0.0639930180748202,0.719084856396867,0.677276840010279,0.498637816466045,0.621207591022489,-6.9853147681225,"MEP1B","Q16820",0.3,0.2936,"CARDIOMETABOLIC",1
"OID20190",-0.0410015973097928,2.52670757180157,-0.676621921716784,0.499052704334372,0.621207591022489,-6.98575659597114,"SIGLEC7","Q9Y286",0.04,0.1594,"CARDIOMETABOLIC",1
"OID21273",-0.0434261790668335,1.67434856396867,-0.673043761844607,0.501323818712671,0.623346911166856,-6.98816175675772,"PDCD1LG2","Q9BQ51",0.03,0.2175,"ONCOLOGY",1
"OID20786",0.0831728121059275,4.59304960835509,0.672540590234796,0.501643770358212,0.623346911166856,-6.98849880015984,"AGRN","O00468",0.03,1.2533,"INFLAMMATION",1
"OID20059",-0.038744804539722,0.0138650130548303,-0.671216539065879,0.50248560908371,0.62385050858438,-6.98938517229718,"DUOX2","Q9NRD8",0.83,0.3823,"CARDIOMETABOLIC",1
"OID21314",0.0927632744850767,1.93008563968668,0.669226605573619,0.503752768881492,0.624880821815671,-6.9907134323757,"INPPL1","O15357",0.11,0.5304,"ONCOLOGY",1
"OID21389",0.0681801807482149,5.04378851174935,0.666746430720076,0.505334204844528,0.625613135373626,-6.99236371506894,"EBI3_IL27","Q14213_Q8NEV9",0.03,0.4274,"ONCOLOGY",1
"OID21092",0.0400777763766287,2.79387597911227,0.666562121636444,0.505451637288731,0.625613135373626,-6.99248632422861,"CNTN3","Q9P232",0.04,0.3029,"NEUROLOGY",1
"OID21220",0.0614378226145428,0.957630809399478,0.666241441337425,0.505656522992679,0.625613135373626,-6.99269898071896,"TBL1X","O60907",0.67,1.3766,"ONCOLOGY",1
"OID21210",-0.03664123160992,0.0332530026109661,-0.661559749117523,0.50864961664429,0.628675695866907,-6.99579538925687,"LSM1","O15116",0.91,0.4753,"ONCOLOGY",1
"OID20956",-0.0853664480874311,3.92505221932115,-0.660994733596205,0.50901174255984,0.628675695866907,-6.99616730767138,"DNMBP","Q6XZF7",0.03,0.5246,"NEUROLOGY",1
"OID21144",0.106494808743171,4.39572323759791,0.659577660009478,0.509919951956396,0.629253550384879,-6.99709936918928,"VSIG4","Q9Y279",0.04,0.2207,"NEUROLOGY",1
"OID20503",-0.0315210172341316,0.243411227154047,-0.656231807777644,0.512067449459528,0.631358399721885,-6.99929241641223,"FGF2","P09038",0.66,0.312,"INFLAMMATION",1
"OID20950",0.120472761664563,5.33222245430809,0.652139296919465,0.5147011607282,0.633586020681186,-7.00195912071665,"RHOC","P08134",0.03,0.7686,"NEUROLOGY",1
"OID21063",-0.0658615846994514,4.5701681462141,-0.652046538940636,0.514760930728381,0.633586020681186,-7.00201937569284,"MSR1","P21757",0.03,0.998,"NEUROLOGY",1
"OID20844",0.0621287053383786,0.875869451697128,0.649555289855201,0.516367558050881,0.634630493607229,-7.00363447553284,"TBC1D17","Q9HA65",0.95,2.1618,"NEUROLOGY",1
"OID21061",0.0901374947456918,3.61378563968668,0.649353612545148,0.516497735524987,0.634630493607229,-7.00376495488564,"CLEC1B","Q9P126",0.04,0.4031,"NEUROLOGY",1
"OID21511",0.0892444976881074,2.44767963446475,0.643807222557286,0.520084467637205,0.638488577537428,-7.00733746300859,"SPARC","P09486",0.04,0.1071,"ONCOLOGY",1
"OID20351",0.0440271164354776,3.07808511749347,0.637793314315654,0.523987973045968,0.64272859526411,-7.01117663930588,"SSC5D","A1L4H1",0.04,0.523,"CARDIOMETABOLIC",1
"OID20420",-0.0323440226986126,0.256339164490862,-0.636525386489075,0.524812735665025,0.643165654123165,-7.01198163230499,"IL10RA","Q13651",0.62,0.3558,"INFLAMMATION",1
"OID20444",-0.0369359730979401,0.196375979112272,-0.635862297446447,0.525244449518358,0.643165654123165,-7.01240184970458,"PRKAB1","Q9Y478",0.59,0.2472,"INFLAMMATION",1
"OID20515",0.0869746195880605,1.75991305483029,0.633323058798127,0.526899402126267,0.6446397651014,-7.01400692719033,"FOXO1","Q12778",0.25,0.8353,"INFLAMMATION",1
"OID20827",-0.0653041950399324,0.557569712793734,-0.6319585229288,0.527789733924216,0.645176672179388,-7.0148669355375,"DUSP3","P51452",0.95,2.4824,"NEUROLOGY",1
"OID20402",-0.0392550189155106,3.22282793733681,-0.630586773084187,0.52868538841154,0.64521838421448,-7.0157298000994,"PROC","P04070",0.03,-0.6386,"CARDIOMETABOLIC",1
"OID21166",0.0410264775115603,1.50283916449086,0.630523288586309,0.528726891473167,0.64521838421448,-7.01576965142362,"RAD23B","P54727",0.27,1.1996,"ONCOLOGY",1
"OID20637",0.0563290416141236,5.3607227154047,0.628662799647179,0.529943297009977,0.64600152404841,-7.01693645373622,"CD22","P20273",0.03,0.5596,"INFLAMMATION",1
"OID20263",-0.133922013451026,5.13940704960836,-0.628159192107205,0.53027276956528,0.64600152404841,-7.01725173820171,"MB","P02144",0.03,-0.2221,"CARDIOMETABOLIC",1
"OID21476",-0.0928265069356861,2.0657088772846,-0.625472347882609,0.532032332992065,0.647593018607888,-7.01892958091646,"ATOX1","O00244",0.06,0.4599,"ONCOLOGY",1
"OID20666",0.0815466876839003,5.62000208877285,0.623289656902056,0.533463918446096,0.64878292719955,-7.02028731348817,"IL12B","P29460",0.03,0.2531,"INFLAMMATION",1
"OID20968",0.0594497519966379,3.32322454308094,0.62211211182531,0.534237058727056,0.649170711667486,-7.02101783280582,"FRZB","Q92765",0.03,-0.5004,"NEUROLOGY",1
"OID21355",0.0568574443043295,1.23355248041775,0.618636201087279,0.536522543396321,0.651393980045321,-7.02316615924681,"VPS37A","Q8NEZ2",0.28,0.6683,"ONCOLOGY",1
"OID20921",0.0742060487599844,1.8374,0.613828597150613,0.539691762089538,0.654685507662097,-7.02611775570713,"ABHD14B","Q96IU4",0.06,0.5696,"NEUROLOGY",1
"OID20373",-0.0475518411097094,2.5843592689295,-0.608126113422785,0.543463053860882,0.658701190811875,-7.02958896065667,"RARRES2","Q99969",0.04,-0.2032,"CARDIOMETABOLIC",1
"OID20992",0.0676386717108028,2.53082010443864,0.607184813010078,0.544086839210663,0.658898384094948,-7.03015883794223,"FUT8","Q9BYC5",0.04,0.2418,"NEUROLOGY",1
"OID21181",-0.0272709373686426,0.0283778067885118,-0.604585888619006,0.54581073433213,0.660340412974834,-7.03172793510424,"MAGED1","Q9Y5V3",0.74,0.2155,"ONCOLOGY",1
"OID20967",0.0649917948717955,3.30988407310705,0.603997313296703,0.546201797156231,0.660340412974834,-7.03208205429518,"TNFRSF10A","O00220",0.04,0.5227,"NEUROLOGY",1
"OID20583",-0.0648417738545612,0.993014882506527,-0.601919904500359,0.547582389937227,0.661449902975738,-7.03333004574604,"ANXA11","P50995",0.5,0.9151,"INFLAMMATION",1
"OID21207",-0.0274655317360234,-0.0626130548302872,-0.592628261893984,0.55377828024907,0.667351484294571,-7.03885965735298,"FES","P07332",0.89,0.5137,"ONCOLOGY",1
"OID20131",-0.0433746826397646,1.24341906005222,-0.59249349345432,0.553868592582303,0.667351484294571,-7.03893902194532,"VSIR","Q9H7M9",0.18,0.7607,"CARDIOMETABOLIC",1
"OID21263",-0.0860886666666655,0.863258994708995,-0.592499734229181,0.553869041548888,0.667351484294571,-7.03724829621397,"GCG","P01275",0.48,1.0434,"ONCOLOGY",1
"OID20449",0.0356241025641028,0.292004960835509,0.591245837749822,0.554703137576347,0.667793414992923,-7.03967493042201,"IL22RA1","Q8N6P7",0.79,0.6445,"INFLAMMATION",1
"OID20440",-0.0401753678015968,0.392865535248042,-0.582006728093268,0.560903334378314,0.674689280157079,-7.04507510140563,"IL24","Q13007",0.86,0.9502,"INFLAMMATION",1
"OID21301",0.0463793064312742,3.12266083550914,0.580587176388399,0.561859002326407,0.674907781958464,-7.04589723150341,"FLT1","P17948",0.04,1.0548,"ONCOLOGY",1
"OID21277",0.109998709541823,4.56342637075718,0.580333913986005,0.56202957349935,0.674907781958464,-7.04604371064721,"STAT5B","P51692",0.04,1.72,"ONCOLOGY",1
"OID20328",-0.0635002522068082,6.57747806788512,-0.577172002759098,0.564161219299647,0.67689872575919,-7.04786709198707,"CCL15","Q16663",0.03,0.2992,"CARDIOMETABOLIC",1
"OID20980",-0.0681213787305595,3.73197754569191,-0.575235323433293,0.565468785306537,0.677898401177048,-7.04897900723182,"OBP2B","Q9NPH6",0.05,1.5387,"NEUROLOGY",1
"OID20213",0.0402752080706191,4.2535498694517,0.571458180380499,0.568023097042161,0.680389778435246,-7.05113692358406,"SORT1","Q99523",0.03,1.3477,"CARDIOMETABOLIC",1
"OID21118",0.121557448507778,3.49446187989556,0.569646766134953,0.569250122490758,0.681288463181988,-7.0521666770106,"TMSB10","P63313",0.04,0.4122,"NEUROLOGY",1
"OID21341",0.0252081799075241,0.389530809399478,0.566803097953069,0.571178641266086,0.683024500727394,-7.05377697781329,"ATP6V1D","Q9Y5K8",0.73,0.4708,"ONCOLOGY",1
"OID20913",-0.0621222404371571,1.13144595300261,-0.564446236016592,0.572779763302434,0.68331040026303,-7.05510511223221,"NMNAT1","Q9HAN9",0.04,-0.0592,"NEUROLOGY",1
"OID20459",-0.0732438713745271,2.07386109660574,-0.564173829038164,0.572964935131086,0.68331040026303,-7.05525828774843,"MVK","Q03426",0.34,1.6771,"INFLAMMATION",1
"OID20382",0.0518754728877674,5.22709921671018,0.563741633218392,0.573258783790694,0.68331040026303,-7.05550116168944,"FCN2","Q15485",0.03,0.1923,"CARDIOMETABOLIC",1
"OID20586",-0.0395341235813377,2.25390182767624,-0.56363620338232,0.573330419814817,0.68331040026303,-7.05556043929938,"LTA","P01374",0.04,0.7614,"INFLAMMATION",1
"OID21016",0.0834995628415303,3.12116109660574,0.561117375548561,0.575044547528491,0.684782215348512,-7.05697188279822,"VTA1","Q9NP79",0.03,0.1895,"NEUROLOGY",1
"OID21432",-0.056768074821353,3.87748407310705,-0.559590834428818,0.576084546693906,0.685449473127053,-7.05782425537118,"ACP6","Q9NPH0",0.04,0.6334,"ONCOLOGY",1
"OID20057",0.0263039974779321,0.166535509138381,0.557613489344141,0.577432786660712,0.686482073326255,-7.05892511121697,"MFAP3","P55082",0.98,0.9075,"CARDIOMETABOLIC",1
"OID20760",0.103672501050859,2.6857180156658,0.552935386307287,0.580629139558147,0.689708263032911,-7.06151336140287,"ATP5IF1","Q9UII2",0.04,0.2564,"INFLAMMATION",1
"OID20140",0.0381505548549807,0.370169451697128,0.549000797005371,0.583323665467178,0.692015396568946,-7.063673639414,"STK4","Q13043",0.7,0.6112,"CARDIOMETABOLIC",1
"OID20633",-0.0559359016393428,3.07300574412533,-0.548685483312016,0.583539925028397,0.692015396568946,-7.06384602231431,"IL16","Q14005",0.03,-0.1082,"INFLAMMATION",1
"OID21198",0.0583124884405217,0.891438120104439,0.545616133133776,0.585646378345786,0.693937541174236,-7.06551953297661,"BGN","P21810",0.36,0.8368,"ONCOLOGY",1
"OID20940",0.0508635561160164,1.75777415143603,0.5413574848783,0.588574886145207,0.69682975335667,-7.06782596315435,"CDCP1","Q9H5V8",0.04,-0.6375,"NEUROLOGY",1
"OID20930",-0.0494301849516603,0.209707049608355,-0.535041616179742,0.592930522450235,0.700919314965565,-7.07121333164247,"CHMP1A","Q9HD42",0.52,0.1195,"NEUROLOGY",1
"OID21246",-0.0772407103825123,1.40977310704961,-0.534926405443689,0.593010113221391,0.700919314965565,-7.07127475360685,"ATG4A","Q8WYN0",0.18,0.4865,"ONCOLOGY",1
"OID20431",-0.0820465405632618,0.235906266318538,-0.530805879315669,0.595859912156316,0.703705631794525,-7.07346283417822,"IL10","P22301",0.91,1.6874,"INFLAMMATION",1
"OID20608",-0.0401214375788148,1.1898725848564,-0.529295373993492,0.596906161160245,0.704359128239463,-7.07426071040411,"RAB6A","P20340",0.3,0.8919,"INFLAMMATION",1
"OID21018",-0.056289592265658,6.16345613577024,-0.525655382370098,0.599430836416066,0.705739582904964,-7.07617409193512,"CD8A","P01732",0.04,0.8287,"NEUROLOGY",1
"OID20775",0.195411025641023,4.48622349869452,0.525624018731794,0.599452611123202,0.705739582904964,-7.07619052111164,"PNLIPRP2","P54317",0.19,-0.0434,"INFLAMMATION",1
"OID21395",0.120068213535098,4.3217592689295,0.52547275956934,0.59955763026356,0.705739582904964,-7.07626974127056,"HAO1","Q9UJM8",0.03,0.1489,"ONCOLOGY",1
"OID21374",0.0507616687683919,5.92492506527415,0.524432549199802,0.600280074088981,0.706008416356505,-7.07681392221948,"S100A12","P80511",0.03,1.0765,"ONCOLOGY",1
"OID20310",0.0321547961328289,3.64576527415144,0.520439092912844,0.603057128931549,0.708691313522354,-7.07889321096886,"PTPRF","P10586",0.03,0.0375,"CARDIOMETABOLIC",1
"OID20833",0.0297730138713739,-0.508251958224543,0.518659141018003,0.604296808569306,0.709564617457303,-7.07981484004995,"IVD","P26440",0.99,2.2214,"NEUROLOGY",1
"OID21409",0.0384234468263976,3.05943420365535,0.516452674033891,0.605835306767238,0.710787071732663,-7.08095276127197,"SLITRK2","Q9H156",0.04,0.788,"ONCOLOGY",1
"OID20547",-0.0489427742749074,1.69733237597911,-0.514651856601852,0.607092169563494,0.711677366945228,-7.08187798228871,"CLEC4C","Q8WTT0",0.12,0.6882,"INFLAMMATION",1
"OID21521",0.0832517234131982,2.00906501305483,0.5136674159389,0.607779732430452,0.711899375117308,-7.08238241387722,"SRC","P12931",0.19,0.8123,"ONCOLOGY",1
"OID20774",-0.0401516729718357,3.68608825065274,-0.511903602174263,0.609012503924019,0.712759105739086,-7.08328378745646,"DAG1","Q14118",0.03,0.5017,"INFLAMMATION",1
"OID20524",0.0907661076082366,1.82079007832898,0.509500116646924,0.610694152740778,0.714142343916998,-7.0845070726624,"DAPP1","Q9UN19",0.41,1.1973,"INFLAMMATION",1
"OID20121",0.0515297898276603,3.03699060052219,0.506213739744691,0.612996874911389,0.716249005926717,-7.08617041182376,"CCL27","Q9Y4X3",0.04,0.4394,"CARDIOMETABOLIC",1
"OID20613",-0.0507185498108445,6.02644516971279,-0.499619648223004,0.617628838277668,0.721071576714696,-7.08947546722698,"CXCL6","P80162",0.04,0.9324,"INFLAMMATION",1
"OID21010",0.0509551240016828,2.64413681462141,0.498660647141798,0.618303759634674,0.721270263279958,-7.08995252791484,"CD300C","Q08708",0.03,-0.2011,"NEUROLOGY",1
"OID21036",-0.0511145229087843,1.35731958224543,-0.49751507434283,0.619110409517211,0.721622165742328,-7.09052119994953,"ANXA3","P12429",0.07,0.2972,"NEUROLOGY",1
"OID20394",-0.0412153047498945,5.19572584856397,-0.491290045073283,0.623501769784109,0.726122800822876,-7.09358852267183,"ADA2","Q9NZK5",0.03,0.5944,"CARDIOMETABOLIC",1
"OID20470",-0.0223379192938213,-0.506569451697128,-0.490601760423988,0.623987963198385,0.726122800822876,-7.09392547334682,"NFATC3","Q12968",0.92,0.1287,"INFLAMMATION",1
"OID20819",-0.0280785414039513,0.100446214099217,-0.488789349287361,0.625269503436019,0.727022067054574,-7.09481000192275,"PAK4","O96013",0.99,2.6268,"NEUROLOGY",1
"OID20544",-0.0890783270281645,4.3333501305483,-0.48066914813158,0.631025176146629,0.733117867246774,-7.09873281866338,"IKBKG","Q9Y6K9",0.03,1.204,"INFLAMMATION",1
"OID20218",-0.103359903320725,3.85106553524804,-0.478684817465761,0.6324350917011,0.733981998505767,-7.0996814917555,"SNAP23","O00161",0.08,1.5527,"CARDIOMETABOLIC",1
"OID20124",-0.0229121899957961,0.143151436031332,-0.478176600093326,0.632796236640382,0.733981998505767,-7.09992399662826,"ACOX1","Q15067",0.98,0.9035,"CARDIOMETABOLIC",1
