"Protein","logFC_Unadjusted","adj.P.Val_Unadjusted","Regulation_Unadjusted","Significant_Unadjusted","logFC_Adjusted","adj.P.Val_Adjusted","Regulation_Adjusted","Significant_Adjusted","Status","Direction_Consistent","Direction_Change","logFC_Change"
"OID20557",0.41736758722152,3.70332201466421e-05,"NS",FALSE,0.514909315678187,2.12346888357345e-06,"Up",TRUE,"New_After_Adjustment",FALSE,FALSE,0.0975417284566668
"OID20558",-0.0478923034888626,0.82085255886948,"NS",FALSE,0.0131800571535585,0.967517546985954,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0610723606424211
"OID20559",0.03825636822194,0.912929337146087,"NS",FALSE,0.065762697504139,0.873948662978411,"NS",FALSE,"NS_Both",TRUE,FALSE,0.027506329282199
"OID20560",-0.142253379571247,0.0153326394560435,"NS",FALSE,-0.150006308550438,0.0262520829244709,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00775292897919017
"OID20561",-0.297465552753257,0.0327897567193826,"NS",FALSE,-0.0700203041884768,0.700359323341191,"NS",FALSE,"NS_Both",TRUE,FALSE,0.22744524856478
"OID20562",0.418256006725512,1.05618783570972e-05,"NS",FALSE,0.487834265183685,1.57373325782914e-06,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0695782584581736
"OID20563",0.589061668768389,0.02604129431546,"Up",TRUE,0.70179865770675,0.0154411756534955,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.112736988938361
"OID20564",-0.162530058848255,0.110658344833323,"NS",FALSE,-0.106704191473096,0.385713301234416,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0558258673751584
"OID20565",-0.479635052543083,1.73358224661077e-06,"NS",FALSE,-0.313151936730468,0.00243057200396862,"NS",FALSE,"NS_Both",TRUE,FALSE,0.166483115812615
"OID20566",-0.334116128625471,0.000814888104697562,"NS",FALSE,-0.160463585176431,0.14391301253939,"NS",FALSE,"NS_Both",TRUE,FALSE,0.173652543449041
"OID20567",-0.152355926860024,0.292504471741865,"NS",FALSE,-0.0188205501358521,0.928010530255424,"NS",FALSE,"NS_Both",TRUE,FALSE,0.133535376724172
"OID20568",-0.625162021857919,6.6848207692537e-05,"Down",TRUE,-0.366360070365586,0.0244706906297053,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.258801951492334
"OID20569",-0.236393211433374,0.000187355160706552,"NS",FALSE,-0.18145400468837,0.0132626380029038,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0549392067450038
"OID20570",0.63309715006305,6.4972639566026e-06,"Up",TRUE,0.766227916165195,4.70308323270982e-07,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.133130766102145
"OID20571",-0.192257276166456,0.0203353046055003,"NS",FALSE,-0.0820942714590071,0.427671807037343,"NS",FALSE,"NS_Both",TRUE,FALSE,0.110163004707449
"OID20572",-0.226123455233291,0.0841795362192363,"NS",FALSE,-0.0547497325355302,0.76425391936659,"NS",FALSE,"NS_Both",TRUE,FALSE,0.17137372269776
"OID20573",-0.502781715006304,5.66343578283847e-10,"Down",TRUE,-0.417200353907999,3.38876503097433e-06,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.0855813610983052
"OID20574",-0.171864564943253,0.368261368613804,"NS",FALSE,-0.104016790169257,0.673170835069755,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0678477747739961
"OID20575",0.226462505254306,0.0128676832597536,"NS",FALSE,0.252386707674344,0.0176284633106135,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0259242024200378
"OID20576",-0.0105888692728045,0.963661925094992,"NS",FALSE,0.160782312600325,0.350997294695341,"NS",FALSE,"NS_Both",TRUE,FALSE,0.171371181873129
"OID20577",0.228780651534256,0.248530239136225,"NS",FALSE,0.300262553836454,0.178470608261749,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0714819023021979
"OID20578",0.18259327028163,0.045223771999657,"NS",FALSE,0.234136103824154,0.019187620833056,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0515428335425239
"OID20579",0.0347240226986118,0.9131516021693,"NS",FALSE,0.0671681944902802,0.858568296652721,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0324441717916684
"OID20580",-0.297643539302225,5.16348257913809e-05,"NS",FALSE,-0.293609904534449,0.000577313823972735,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00403363476777613
"OID20581",-0.537908860865909,2.91514878592199e-09,"Down",TRUE,-0.508156731503172,6.04508394397016e-07,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.0297521293627371
"OID20582",-0.0276073392181601,0.912082573915089,"NS",FALSE,0.0371029884522335,0.899592734270317,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0647103276703936
"OID20583",-0.0648417738545609,0.660755125606462,"NS",FALSE,0.0530457126644242,0.77571202922359,"NS",FALSE,"NS_Both",TRUE,FALSE,0.117887486518985
"OID20584",-0.0716175451870532,0.39368288547894,"NS",FALSE,0.0203901046572384,0.858428552361364,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0920076498442916
"OID20585",0.274542480033628,0.0145463239733393,"NS",FALSE,0.456323196840545,0.000116279334028276,"NS",FALSE,"NS_Both",TRUE,FALSE,0.181780716806917
"OID20586",-0.0395341235813383,0.684100380764275,"NS",FALSE,-0.088960675885273,0.371092114221838,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0494265523039347
"OID20587",0.0434637536780148,0.836758296042669,"NS",FALSE,0.209631128377865,0.295875431105172,"NS",FALSE,"NS_Both",TRUE,FALSE,0.16616737469985
"OID20588",0.0729287978142082,0.738071348446704,"NS",FALSE,0.183613341110393,0.43399861354595,"NS",FALSE,"NS_Both",TRUE,FALSE,0.110684543296185
"OID20589",0.352112929802435,0.0169863843075958,"NS",FALSE,0.492145371250558,0.00234216899056586,"NS",FALSE,"NS_Both",TRUE,FALSE,0.140032441448123
"OID20590",0.395922152164772,3.0070201166067e-05,"NS",FALSE,0.438104959182689,4.67594490842013e-05,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0421828070179164
"OID20591",-0.0107061328289196,0.924325690897612,"NS",FALSE,0.0232250716954631,0.850460712650026,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0339312045243827
"OID20592",-0.174350432955022,0.0318612070423199,"NS",FALSE,-0.127116445421213,0.188953360835564,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0472339875338094
"OID20593",-0.581452198402684,0.0125926270421947,"Down",TRUE,-0.614623094896437,0.0217779284267083,"Down",TRUE,"Significant_Both",TRUE,FALSE,-0.0331708964937532
"OID20594",0.163426439680535,0.620777043277111,"NS",FALSE,0.127599190561648,0.760650475737736,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0358272491188871
"OID20595",0.11568405212274,0.146094879849807,"NS",FALSE,0.0247064569400977,0.833865788619801,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0909775951826422
"OID20596",1.13781348886086,7.35489100626572e-07,"Up",TRUE,1.34306280316621,7.98187657746013e-09,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.205249314305346
"OID20597",-0.143241286254729,0.331823628556483,"NS",FALSE,-0.0764509778293284,0.696867754894889,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0667903084254006
"OID20598",-0.191451618327027,0.00054901257521444,"NS",FALSE,-0.167842497411426,0.00818729689669845,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0236091209156006
"OID20599",0.561790323665403,1.03294737782427e-08,"Up",TRUE,0.610476959266621,1.48643403869203e-08,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0486866356012178
"OID20600",-0.599551975620006,9.62183700696418e-08,"Down",TRUE,-0.414301827345553,0.000352428782400406,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.185250148274452
"OID20601",0.409529415720891,0.00769483947353123,"NS",FALSE,0.520896660336335,0.00101906328577171,"Up",TRUE,"New_After_Adjustment",FALSE,FALSE,0.111367244615444
"OID20602",0.543093589743588,3.75872270092536e-08,"Up",TRUE,0.590910534110052,7.69347253612745e-08,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0478169443664643
"OID20603",-0.241136868432114,0.00178926098013829,"NS",FALSE,-0.167374712230418,0.0560431869255068,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0737621562016953
"OID20604",1.28023181168558,3.30556585103405e-21,"Up",TRUE,1.22720999759839,4.53284167725048e-16,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.0530218140871821
"OID20605",-0.0288721395544335,0.850178577760028,"NS",FALSE,0.0932729477372976,0.552073214703604,"NS",FALSE,"NS_Both",TRUE,FALSE,0.122145087291731
"OID20606",0.204462967633458,0.020173412324532,"NS",FALSE,0.257005146275446,0.00817456691811232,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0525421786419878
"OID20607",-0.0847471332492642,0.374733388402748,"NS",FALSE,-0.00795806856381167,0.958990637292362,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0767890646854525
"OID20608",-0.0401214375788147,0.703770594388961,"NS",FALSE,0.0203214856117705,0.887133935384675,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0604429231905853
"OID20609",-0.547976851618324,0.000368620460962589,"Down",TRUE,-0.31417551094313,0.0611293692197706,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.233801340675194
"OID20610",-0.00891684321143334,0.968087128240823,"NS",FALSE,0.136901428501788,0.396486457081875,"NS",FALSE,"NS_Both",TRUE,FALSE,0.145818271713222
"OID20611",0.276040273224041,0.00733004896558097,"NS",FALSE,0.258033732403136,0.0295438108705108,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0180065408209054
"OID20612",0.222619020596888,0.027359504603458,"NS",FALSE,0.206199704729819,0.0834294977679362,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0164193158670684
"OID20613",-0.0507185498108446,0.721192991103814,"NS",FALSE,-0.043322873259177,0.810572826593013,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00739567655166765
"OID20614",0.0820401513240855,0.113121114957907,"NS",FALSE,0.128688473246625,0.0178891005014408,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0466483219225398
"OID20615",0.429646263135768,0.0144629534537247,"NS",FALSE,0.450073821525079,0.0307374830305746,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0204275583893106
"OID20616",0.161248339638501,0.462341226576002,"NS",FALSE,0.167601035161056,0.526058722594089,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00635269552255469
"OID20617",0.344903408995376,0.00796298607473914,"NS",FALSE,0.557966280336429,1.0000672110852e-05,"Up",TRUE,"New_After_Adjustment",FALSE,FALSE,0.213062871341054
"OID20618",-0.056399760403531,0.222457055382095,"NS",FALSE,-0.0348775180608446,0.555865519268069,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0215222423426864
"OID20619",0.0127174653215633,0.845768419922205,"NS",FALSE,-0.00865671513075214,0.914406256351829,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0213741804523154
"OID20620",0.201127053383774,0.191327730726591,"NS",FALSE,0.38677960992977,0.0142740716416946,"NS",FALSE,"NS_Both",TRUE,FALSE,0.185652556545997
"OID20621",-0.104039314838167,0.266797179732676,"NS",FALSE,-0.0171705514884619,0.900748926452727,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0868687633497047
"OID20622",-0.167344775115593,0.206002917668661,"NS",FALSE,0.0669649657034316,0.643946874899314,"NS",FALSE,"NS_Both",TRUE,FALSE,0.234309740819025
"OID20623",0.406132669188732,0.00054295880794895,"NS",FALSE,0.476513372912999,0.000400825332998235,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0703807037242673
"OID20624",-0.28922573350147,1.68279871192755e-05,"NS",FALSE,-0.261002221309606,0.000880089759978558,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0282235121918641
"OID20625",0.239150016813785,0.30988978879719,"NS",FALSE,0.434946448330086,0.0817980854327995,"NS",FALSE,"NS_Both",TRUE,FALSE,0.1957964315163
"OID20626",-0.348398293400587,0.000108514681798035,"NS",FALSE,-0.176013618009786,0.0621658875741654,"NS",FALSE,"NS_Both",TRUE,FALSE,0.172384675390801
"OID20627",-0.00961566204287632,0.978469615504461,"NS",FALSE,0.0804805560727018,0.795754435056015,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0900962181155782
"OID20628",-0.222654838167296,0.00415310291521456,"NS",FALSE,-0.234007986194418,0.0101661485711879,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0113531480271216
"OID20629",-0.321154203446825,0.000774184585747586,"NS",FALSE,-0.227779551904035,0.0281619827486754,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0933746515427896
"OID20630",0.467370197561999,0.000802706830398478,"NS",FALSE,0.538976115246866,0.000417016448693036,"Up",TRUE,"New_After_Adjustment",FALSE,FALSE,0.0716059176848669
"OID20631",0.277681736023538,0.144334424657837,"NS",FALSE,0.36416995835002,0.0844456304200069,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0864882223264825
"OID20632",-0.147347280369901,0.20503919475562,"NS",FALSE,-0.10229713544248,0.463083973253847,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0450501449274217
"OID20633",-0.0559359016393436,0.692334499208218,"NS",FALSE,0.0476941622458325,0.764081046298878,"NS",FALSE,"NS_Both",TRUE,FALSE,0.103630063885176
"OID20634",-0.0628805338377462,0.448639643476289,"NS",FALSE,-0.0147331861915613,0.895982397711038,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0481473476461849
"OID20635",-0.163153316519545,0.331026987472794,"NS",FALSE,0.078317385795271,0.67822544630126,"NS",FALSE,"NS_Both",TRUE,FALSE,0.241470702314816
"OID20636",-0.529455039932741,0.000535565308539139,"Down",TRUE,-0.264058727795444,0.102572972418703,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.265396312137297
"OID20637",0.0563290416141231,0.64667194467617,"NS",FALSE,-0.107296331376855,0.391990214115914,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.163625372990978
"OID20638",1.05963895334173,1.06639251188809e-16,"Up",TRUE,1.03677806444303,7.16761955620706e-13,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.0228608888987096
"OID20639",0.319263299705759,0.00127309837326181,"NS",FALSE,0.273111367553847,0.0150711300017587,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0461519321519114
"OID20640",0.265942715426647,0.248322165132598,"NS",FALSE,0.320574371801369,0.222883522929585,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0546316563747221
"OID20641",0.1850207271963,0.262644643260194,"NS",FALSE,0.293807010610947,0.10568119888029,"NS",FALSE,"NS_Both",TRUE,FALSE,0.108786283414647
"OID20642",-0.630505510718787,1.17738742660203e-05,"Down",TRUE,-0.470402989612932,0.00336331733564411,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.160102521105855
"OID20643",0.0284640184951631,0.9431579469877,"NS",FALSE,0.0579176515421373,0.895982397711038,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0294536330469742
"OID20644",-0.115697255149222,0.592006560125738,"NS",FALSE,0.0621575275653033,0.824678930735476,"NS",FALSE,"NS_Both",TRUE,FALSE,0.177854782714526
"OID20645",0.368232833123159,0.000310649474536538,"NS",FALSE,0.378164630892358,0.00128815113081581,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00993179776919945
"OID20646",-0.588133627574609,0.00040693257561384,"Down",TRUE,-0.249931273291988,0.145621385097837,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.338202354282621
"OID20647",-0.867403795712481,1.07017565822563e-08,"Down",TRUE,-0.673879897356244,8.5695073785573e-06,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.193523898356236
"OID20648",0.271788306010927,0.0856748048106948,"NS",FALSE,0.410730179965372,0.0169988045145455,"NS",FALSE,"NS_Both",TRUE,FALSE,0.138941873954444
"OID20649",-0.46152428751576,8.47312650988e-07,"NS",FALSE,-0.554489851277068,1.32327350604942e-07,"Down",TRUE,"New_After_Adjustment",FALSE,FALSE,-0.0929655637613078
"OID20650",0.0795111181168562,0.592006560125738,"NS",FALSE,0.294491797465976,0.0280497115405484,"NS",FALSE,"NS_Both",TRUE,FALSE,0.21498067934912
"OID20651",-0.566942660781838,7.14862450749602e-09,"Down",TRUE,-0.433087203375455,1.87277435118736e-05,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.133855457406383
"OID20652",0.6877618495166,2.07682326832428e-13,"Up",TRUE,0.64700808513336,4.4245139039013e-10,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.0407537643832402
"OID20653",-0.910545140815465,5.76004028772473e-14,"Down",TRUE,-0.594279771439527,3.63724112695928e-07,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.316265369375938
"OID20654",0.824714678436314,6.66696137774624e-21,"Up",TRUE,0.802187046178941,1.1844076381721e-16,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.0225276322573734
"OID20655",-0.00226964270702021,0.991579797261191,"NS",FALSE,0.157314444804926,0.268791968947298,"NS",FALSE,"NS_Both",TRUE,FALSE,0.159584087511946
"OID20656",-0.190996746532156,0.186039835438796,"NS",FALSE,-0.128094111883846,0.461286156003508,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0629026346483103
"OID20657",0.44689154686843,1.41760138194773e-06,"NS",FALSE,0.475909809524425,3.39432956633046e-06,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0290182626559947
"OID20658",-0.0533503572929797,0.74042489958596,"NS",FALSE,0.178092745697207,0.218498054424967,"NS",FALSE,"NS_Both",TRUE,FALSE,0.231443102990186
"OID20660",0.638470546448084,5.2939573470953e-09,"Up",TRUE,0.607439031499704,8.20122925426743e-07,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.0310315149483804
"OID20661",-0.362270533837746,0.000546955270856404,"NS",FALSE,-0.270133724585157,0.028824818863943,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0921368092525889
"OID20662",-0.436765821773853,2.34308982691698e-05,"NS",FALSE,-0.270698626007879,0.0145907830954074,"NS",FALSE,"NS_Both",TRUE,FALSE,0.166067195765974
"OID20663",0.306218604455651,0.000303671852928577,"NS",FALSE,0.296841750074986,0.00262033288151929,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00937685438066549
"OID20664",-1.02383754518705,2.18155552115216e-17,"Down",TRUE,-0.834152528406096,5.60784698060964e-12,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.189685016780952
"OID20665",-0.24558844892812,0.00582128779428316,"NS",FALSE,-0.267722543681147,0.00658812670814308,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0221340947530263
"OID20666",0.0815466876839008,0.648990435022335,"NS",FALSE,0.117791656448564,0.54957798906303,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0362449687646633
"OID20667",-0.392042005044134,0.000971460477855708,"NS",FALSE,-0.259998306463497,0.0307991606300213,"NS",FALSE,"NS_Both",TRUE,FALSE,0.132043698580638
"OID20668",-0.221984123581335,0.03409315766607,"NS",FALSE,-0.0881855515001499,0.477015397852896,"NS",FALSE,"NS_Both",TRUE,FALSE,0.133798572081185
"OID20669",0.585992530474986,1.89956469623864e-05,"Up",TRUE,0.514831971270515,0.00125425929528068,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.0711605592044711
"OID20670",0.0708392349726773,0.442248740724058,"NS",FALSE,0.0769882120181675,0.468524419158521,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00614897704549021
"OID20671",-0.037203055905842,0.901095400023035,"NS",FALSE,-0.109605455664615,0.727889463293193,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0724023997587732
"OID20672",-0.152824295922653,0.561162880289625,"NS",FALSE,0.118285863724936,0.699644282656193,"NS",FALSE,"NS_Both",TRUE,FALSE,0.27111015964759
"OID20673",-0.260547141656156,0.0368295313070586,"NS",FALSE,-0.0272688481554182,0.883686852704058,"NS",FALSE,"NS_Both",TRUE,FALSE,0.233278293500738
"OID20674",-0.193928276586801,0.217089100024931,"NS",FALSE,0.00376415801693427,0.988022521410947,"NS",FALSE,"NS_Both",TRUE,FALSE,0.197692434603735
"OID20675",-0.133342189995794,0.50325114305832,"NS",FALSE,0.135585917600138,0.515134558564121,"NS",FALSE,"NS_Both",TRUE,FALSE,0.268928107595932
"OID20676",0.509366364018491,2.03948280823225e-07,"Up",TRUE,0.459324063724429,5.12489642080957e-05,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,-0.0500423002940627
"OID20677",-0.543353266078181,6.77125774808196e-06,"Down",TRUE,-0.342168078270864,0.00825392736934418,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.201185187807317
"OID20678",-0.312877213114752,3.70332201466421e-05,"NS",FALSE,-0.179001444699096,0.0186376085513101,"NS",FALSE,"NS_Both",TRUE,FALSE,0.133875768415655
"OID20679",0.368868499369481,2.91139386254828e-07,"NS",FALSE,0.384941313667513,2.44923929178445e-06,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0160728142980313
"OID20680",-0.453510290037829,6.48046000596651e-05,"NS",FALSE,-0.251707962638275,0.0307991606300213,"NS",FALSE,"NS_Both",TRUE,FALSE,0.201802327399555
"OID20681",-0.0270566792770086,0.913936537579431,"NS",FALSE,0.0773951766252229,0.772999705618529,"NS",FALSE,"NS_Both",TRUE,FALSE,0.104451855902231
"OID20682",-0.0224795964691047,0.939518283862257,"NS",FALSE,0.18434974106283,0.485272011775097,"NS",FALSE,"NS_Both",TRUE,FALSE,0.206829337531935
"OID20683",-0.0392375662042883,0.83502071980498,"NS",FALSE,0.00227760602851361,0.993040136018729,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0415151722328019
"OID20684",0.386297427490542,0.0100779887529492,"NS",FALSE,0.40072891928359,0.022134955652022,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0144314917930487
"OID20685",0.0527669777217307,0.773488391336343,"NS",FALSE,0.106807259425125,0.607594528078957,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0540402817033942
"OID20686",-0.393820071458594,1.44116986750601e-05,"NS",FALSE,-0.318908911224993,0.00165298036018592,"NS",FALSE,"NS_Both",TRUE,FALSE,0.074911160233601
"OID20687",-0.441618095838585,0.00165704222472156,"NS",FALSE,-0.254100189751506,0.110030359746748,"NS",FALSE,"NS_Both",TRUE,FALSE,0.187517906087079
"OID20688",-0.753313274485073,4.31722938537191e-05,"Down",TRUE,-0.462300933638472,0.0102393781155349,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.2910123408466
"OID20689",-0.207882240437159,0.340923389442493,"NS",FALSE,-0.192172444970979,0.461286156003508,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0157097954661802
"OID20690",0.744379659520804,3.54077884696448e-13,"Up",TRUE,0.762381468537282,7.53816363863902e-12,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0180018090164781
"OID20691",-0.430806628835644,0.000698466161517545,"NS",FALSE,-0.201077700208056,0.12961738883817,"NS",FALSE,"NS_Both",TRUE,FALSE,0.229728928627588
"OID20692",0.451113518284992,8.13813184160266e-09,"NS",FALSE,0.453659233465317,8.47323500416362e-08,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00254571518032565
"OID20693",-0.121949743589741,0.356092252442554,"NS",FALSE,-0.00420978775899927,0.984999218631131,"NS",FALSE,"NS_Both",TRUE,FALSE,0.117739955830742
"OID20694",0.342547011349306,0.000733455388137841,"NS",FALSE,0.44503892689553,7.82287325255224e-05,"NS",FALSE,"NS_Both",TRUE,FALSE,0.102491915546224
"OID20695",-0.290967133249263,0.0194761933386127,"NS",FALSE,-0.143079914575306,0.361579244645101,"NS",FALSE,"NS_Both",TRUE,FALSE,0.147887218673957
