"Assay","Missing_N","Missing_Percent","Mean","SD","Median","Min","Max"
"OID20914",0,0,3.36470191326531,0.704628913185134,3.2972,1.6119,6.7611
"OID21006",0,0,1.28915612244898,0.487186934772781,1.2542,-0.074,3.7145
"OID20903",0,0,3.78698265306122,1.2733327297666,3.6779,1.0007,8.6869
"OID21012",0,0,1.36781071428571,1.09175374850242,1.0889,-0.4824,5.5569
"OID20907",0,0,1.36626084183673,0.496172632545526,1.3148,0.2266,3.925
"OID21021",0,0,3.11183635204082,1.02799653526579,2.9773,0.8607,7.6579
"OID20834",0,0,2.94694987244898,0.702285776174919,2.8735,1.0021,6.9365
"OID20799",0,0,0.347573341836735,0.526751010697231,0.293,-0.9325,3.3428
"OID21088",0,0,2.10408992346939,0.565884960273372,2.0295,-0.0048,6.6048
"OID21073",0,0,4.63306415816327,1.08060531984187,4.4156,2.6965,8.849
"OID21005",0,0,0.736463010204082,0.882980451155621,0.5764,-1.1092,4.8086
"OID21026",0,0,2.59012755102041,0.93367429505837,2.3941,0.7836,6.5257
"OID20920",0,0,0.0740057397959184,0.128641943330591,0.0686,-0.7691,0.7406
"OID20908",0,0,2.60539094387755,1.49731816008597,2.5415,-0.8465,6.9929
"OID21090",0,0,1.35019528061224,0.718876244482952,1.2264,-0.3601,4.3007
"OID20950",0,0,5.76130535714286,1.66881240171855,5.6532,2.3921,11.563
"OID20951",0,0,2.50757933673469,0.809986775655773,2.4949,0.307,5.4353
"OID21080",0,0,0.901960459183674,0.392039147044163,0.8257,0.0911,3.6158
"OID20915",0,0,2.17823137755102,0.742332410479061,2.1064,0.6298,5.099
"OID20939",0,0,1.99397448979592,0.554377812729033,1.9564,-0.1521,4.6815
"OID20825",0,0,0.112978698979592,0.612221717212946,0.0312,-1.0349,7.0537
"OID20963",0,0,3.75080994897959,0.937828251698453,3.6497,1.6591,6.9069
"OID20804",0,0,0.439366198979592,0.693780281149014,0.3202,-1.3004,6.2425
"OID21121",0,0,3.43356033163265,1.02359548368612,3.355,1.1424,7.7305
"OID20919",0,0,1.39794668367347,0.899415456554061,1.1698,-0.0179,5.4476
"OID20944",0,0,2.68146262755102,0.615745316949152,2.6729,0.9431,4.991
"OID21097",0,0,1.63773494897959,1.57938926046414,1.1806,-0.6974,6.1893
"OID21098",0,0,2.88245510204082,0.554138037216961,2.8771,1.249,5.6401
"OID21158",0,0,4.03023290816327,1.45600000461865,3.7235,1.3761,9.69
"OID20923",0,0,3.90016989795918,1.05664942520084,3.7478,1.561,8.2374
"OID21061",0,0,4.14617933673469,1.29017768561795,4.022,1.0645,9.9812
"OID21016",0,0,3.30166734693878,1.14651308758566,3.1909,0.8767,7.6747
"OID20848",0,0,2.02908966836735,0.747013991182302,1.9584,-0.156,6.6173
"OID20810",0,0,0.90803137755102,0.557018118490854,0.8289,-0.2163,4.3274
"OID21093",0,0,3.40547334183673,0.642202915630247,3.4042,0.2972,5.4296
"OID21074",0,0,1.52797589285714,0.631209431511917,1.4796,0.0103,5.6792
"OID20822",0,0,2.42622576530612,0.775748936011872,2.3422,0.515,6.8442
"OID21039",0,0,4.32802920918367,0.539352667510166,4.3079,2.2451,6.7551
"OID20973",0,0,4.0540612244898,0.962126783385017,3.8784,2.1122,8.2199
"OID21004",0,0,6.18780395408163,1.04492477390161,6.0681,3.3819,10.5109
"OID21059",0,0,3.532425,0.792935526079213,3.4182,1.877,7.4648
"OID20863",0,0,2.4448612244898,1.60758468243973,2.1225,-1.6966,8.5454
"OID21038",0,0,2.37581849489796,1.17937155901103,2.1157,0.2801,7.5166
"OID20990",0,0,4.76160765306122,1.03484428724471,4.5699,2.6281,8.1297
"OID20790",0,0,0.306451530612245,0.559070964131634,0.2331,-1.2776,3.6086
"OID21066",0,0,5.5364262755102,1.01922077504054,5.5137,2.6737,10.0012
"OID21267",0,0,-0.473309821428571,0.543748876887758,-0.547,-1.7171,3.3197
"OID21358",0,0,3.06814298469388,0.410685593591274,3.0552,1.6696,4.8497
"OID21252",0,0,3.68375165816327,0.641091789629476,3.6128,1.8145,5.7582
"OID21336",0,0,3.21400956632653,0.80146240489501,3.0405,1.641,6.0322
"OID21369",0,0,3.79009706632653,1.19069510604508,3.5521,1.3036,8.7156
"OID21359",0,0,1.34261173469388,0.713879910528726,1.24,-0.3054,6.0286
"OID21269",0,0,3.80760535714286,1.41396564691231,3.6423,0.5419,9.6589
"OID21508",0,0,2.95603801020408,1.36109235746591,2.9983,-0.8595,6.2474
"OID21339",0,0,1.48517576530612,0.71558733138396,1.3937,-0.6349,3.7494
"OID21264",0,0,0.240660204081633,0.581005505826955,0.1511,-0.8078,6.775
"OID21505",0,0,4.9554193877551,1.57910789156802,4.7535,1.6801,9.621
"OID21340",0,0,1.22457015306122,0.517087767266774,1.2004,-0.1156,4.1733
"OID21211",0,0,2.2381825255102,1.21326239465197,1.9844,-0.2547,11.6395
"OID21337",0,0,3.55900803571429,0.836070476154697,3.5275,1.3723,9.3602
"OID21236",0,0,0.901903826530612,0.697700545999698,0.7743,-1.1703,4.455
"OID21237",0,0,1.42891696428571,0.625438643707458,1.3274,0.0813,5.8185
"OID21226",0,0,4.08756007653061,1.53726527563181,3.9312,0.6079,9.6463
"OID21437",0,0,4.09219094387755,1.12873757013289,3.9958,1.3841,7.5883
"OID21414",0,0,4.43680535714286,0.889083034835361,4.3375,2.325,8.0191
"OID21402",0,0,5.28670357142857,2.10592715522855,4.9921,1.0131,11.9153
"OID21179",0,0,3.22127168367347,0.91630730518581,3.1547,1.4115,7.1316
"OID21500",0,0,1.99660267857143,0.624968788435869,1.9708,0.2446,5.3276
"OID21515",0,0,2.61094821428571,0.617187707720514,2.5716,1.0232,5.1713
"OID21247",0,0,1.69505727040816,0.915152142728428,1.5607,-0.5853,10.9804
"OID21313",0,0,1.70526543367347,0.964008925355504,1.8033,-1.1617,3.8564
"OID21295",0,0,0.990967474489796,0.929047850795886,0.7603,-0.8239,5.1503
"OID21206",0,0,0.873956760204082,0.789046045031781,0.7309,-0.8757,5.8707
"OID21386",0,0,1.68028405612245,0.615951848716309,1.6681,-0.0285,4.6717
"OID21389",0,0,5.13095727040816,0.742546119365748,5.0818,3.1999,9.2284
"OID21329",0,0,1.69086326530612,0.582142420288552,1.6045,0.0722,3.7454
"OID21215",0,0,2.67794413265306,0.930345479707963,2.9151,-0.1756,4.7316
"OID21311",0,0,3.41760612244898,1.19705550154582,3.2078,0.3953,8.3342
"OID21398",0,0,2.89210204081633,0.827871097295858,2.7778,0.8935,6.3025
"OID21268",0,0,0.827339795918367,0.478311191416677,0.7879,-0.4846,3.993
"OID21413",0,0,4.02448915816327,0.592383888723532,3.969,1.671,6.2961
"OID21514",0,0,3.7464575255102,0.720644739650687,3.7645,1.4369,6.6766
"OID21259",0,0,3.0635443877551,0.975894907032796,2.9545,0.4665,7.5743
"OID21466",0,0,8.16601951530612,1.09420603636945,8.1585,4.3209,12.59
"OID21519",0,0,2.00664846938776,0.847731927267406,1.8399,0.3223,6.066
"OID21436",0,0,5.51510140306122,1.11522572276,5.3274,3.1121,10.0778
"OID21338",0,0,3.82617602040816,0.591317769505366,3.7779,2.2787,6.7138
"OID21310",0,0,3.87500701530612,0.940632140188896,3.814,1.3049,6.8712
"OID21404",0,0,2.39526364795918,0.772005709646405,2.2963,0.8547,7.7741
"OID21427",0,0,3.56159553571429,1.01289885681815,3.4101,0.6997,8.5605
"OID21293",0,0,2.89270255102041,0.643373681833693,2.8053,1.3759,5.5867
"OID21416",0,0,0.980269897959184,0.488865957607789,0.9716,-0.3407,2.9075
"OID21184",0,0,0.0519604591836735,0.194600678976929,0.0477,-0.6368,0.8858
"OID21440",0,0,5.20821352040816,0.738611250045031,5.0955,3.2597,9.0033
"OID21242",0,0,1.25735076530612,1.05025173091409,1.0229,-0.5993,7.4444
"OID21483",0,0,-0.114616071428571,0.421158391553418,-0.1487,-1.0993,2.5033
"OID21177",0,0,0.527029209183673,0.452546170800724,0.4751,-0.6036,5.7097
"OID21212",0,0,1.02267653061224,0.538909304643291,0.9506,-0.3528,5.1075
"OID21173",0,0,-1.17711977040816,0.491253110940151,-1.2517,-2.2238,3.2003
"OID21480",0,0,1.74351798469388,0.854878011759009,1.6186,-0.2478,5.7544
"OID21197",0,0,0.396638392857143,0.427687874596776,0.3563,-0.691,2.9952
"OID21370",0,0,2.3846987244898,0.480624586425077,2.3476,0.9744,4.8202
"OID21174",0,0,1.54614221938776,0.70221032708462,1.491,-0.1682,4.9117
"OID21374",0,0,6.16897716836735,0.737796603717,6.3133,2.9194,8.2668
"OID21448",0,0,3.71647831632653,0.99847030047672,3.5714,1.5192,7.2457
"OID21503",0,0,1.24650204081633,0.556626098524897,1.1765,-0.1163,4.2407
"OID21415",0,0,3.52816454081633,1.17253908735902,3.2521,1.2643,8.0887
"OID21517",0,0,1.79986900510204,0.772458170323907,1.6966,0.1061,5.3971
"OID21251",0,0,0.560770408163265,0.643027241371774,0.4983,-1.3336,4.0104
"OID21255",0,0,2.38872614795918,1.01606868718626,2.2204,0.4042,6.8333
"OID21240",0,0,0.500270918367347,0.641169894697047,0.368,-0.8425,5.0129
"OID21332",0,0,4.05319515306122,1.54224431324577,3.9761,0.7721,9.4006
"OID21273",0,0,1.6702450255102,0.465622540358782,1.6329,0.4704,4.6664
"OID21285",0,0,1.16366951530612,1.03057436671996,0.9559,-0.9744,6.4046
"OID21291",0,0,3.49909515306122,0.886632281102028,3.3698,1.1675,8.1842
"OID21195",0,0,2.16458354591837,0.35840212262784,2.1644,1.0479,5.9133
"OID21375",0,0,2.96686607142857,1.17480319851703,2.7406,0.6056,7.3749
"OID21512",0,0,5.0751325255102,1.31228404972123,4.7699,2.6647,12.6031
"OID21522",0,0,2.74657869897959,0.932298834795893,2.6479,0.5767,7.064
"OID21319",0,0,3.55387576530612,1.51081902173074,3.3827,0.2798,9.2398
"OID21257",0,0,1.55171173469388,1.02663379009661,1.4499,-0.6149,9.4873
"OID21471",0,0,2.78422895408163,0.783464614916322,2.7064,0.8332,6.5408
"OID21350",0,0,3.98628864795918,1.37358736722067,3.858,1.0296,7.2162
"OID21299",0,0,1.50369005102041,0.828102976289151,1.354,-0.1183,6.9564
"OID21324",0,0,2.50290191326531,0.941063224238528,2.3922,-0.9581,7.3113
"OID21216",0,0,-0.416654591836735,0.866520772220134,-0.686,-1.3764,4.8027
"OID21334",0,0,0.435494642857143,0.53795816413264,0.3595,-0.8153,3.6026
"OID21345",0,0,3.19931709183673,0.675616468251311,3.1313,1.2618,6.0485
"OID21241",0,0,0.910741836734694,0.731932648577263,0.7372,-0.9181,4.3868
"OID21443",0,0,3.30768073979592,0.475485693635539,3.2663,0.5,5.7802
"OID21249",0,0,1.80785025510204,1.10069786130895,1.6357,-0.6195,6.704
"OID21344",0,0,2.61906415816327,0.775336904106552,2.4904,0.7373,5.7354
"OID21444",0,0,3.7901306122449,0.94971934412192,3.6586,1.5407,6.7672
"OID21449",0,0,5.03182487244898,0.649225242941755,4.9618,3.0847,9.5041
"OID21198",0,0,1.27933533163265,1.01913399145079,1.174,-0.9127,8.7614
"OID21513",0,0,3.71207206632653,0.996202302808207,3.6,1.6244,8.0588
"OID21428",0,0,1.58686492346939,1.04723085040018,1.3,-0.245,5.8524
"OID21435",0,0,2.7248450255102,0.767939584815558,2.6925,-1.0515,6.2801
"OID21529",0,0,5.17215548469388,0.784415928809216,5.0766,3.2177,8.3556
"OID21527",0,0,3.70930140306122,1.20449506764459,3.4948,0.8683,8.2681
"OID21446",0,0,4.68938596938775,1.2034853931719,4.4327,2.6542,10.4021
"OID21360",0,0,3.90568826530612,0.754057506531922,3.8475,2.0901,7.2055
"OID21453",0,0,8.87175216836735,1.25598116936466,8.7602,4.4677,13.0443
"OID21418",0,0,4.41469362244898,1.13249468680544,4.269,0.5816,8.3679
"OID21258",0,0,0.624892474489796,0.428172755990697,0.6008,-0.6528,3.5178
"OID21191",0,0,1.98408418367347,0.643468489409691,1.8493,0.7647,5.2481
"OID21308",0,0,1.31695255102041,0.674804207538752,1.1884,-0.1849,4.6718
"OID21262",0,0,0.88608762755102,0.837564552469232,0.6814,-0.5915,4.6474
"OID21317",0,0,1.91213137755102,0.842070565361002,1.781,0.0094,6.1941
"OID21325",0,0,0.165244897959184,0.418193659055915,0.1326,-1.0385,2.7115
"OID21457",0,0,5.84177028061224,1.01990643379076,5.6544,3.4073,9.0615
"OID21373",0,0,1.99512181122449,1.86489414313648,1.6848,-4.1269,8.3028
"OID21467",0,0,6.95962538265306,1.21672422581786,6.872,4.0146,9.7781
"OID21438",0,0,4.19155459183673,0.792048193754954,4.0658,2.2265,7.3939
"OID21341",0,0,0.39253737244898,0.338415590353583,0.3146,-0.3906,2.5358
"OID21468",0,0,1.62842895408163,0.701121743711759,1.595,-1.1121,3.9469
"OID21342",0,0,3.78407474489796,0.969042209506794,3.5845,1.6871,7.191
"OID21495",0,0,3.20328265306122,0.470725310544624,3.2098,1.6175,4.6752
"OID21477",0,0,1.48134987244898,0.971999709082878,1.2776,-0.1205,6.0812
"OID21394",0,0,4.49886849489796,0.686929288963235,4.4855,2.151,10.1126
"OID21396",0,0,1.53696989795918,0.689524723156224,1.3887,0.1045,5.0944
"OID21473",0,0,4.23615293367347,0.464429641269781,4.2001,2.9834,6.0238
"OID21387",0,0,5.17976989795918,1.71637846371792,5.2531,1.1397,10.3394
"OID21385",0,0,2.75768801020408,1.04901933320588,2.5268,0.6312,5.9798
"OID21384",0,0,2.5735549744898,0.920644999828695,2.4204,0.5503,6.743
"OID21470",0,0,1.30774030612245,0.822617781344608,1.1152,-0.232,5.6649
"OID21246",0,0,1.28099413265306,0.96359220485535,1.0376,-0.143,6.2765
"OID21475",0,0,3.03862551020408,1.68836569072176,2.9609,-0.0894,9.1385
"OID21485",0,0,4.8655068877551,2.11940870089607,4.1831,1.6482,11.465
"OID21185",0,0,1.51592040816327,0.865110759453336,1.485,-1.06,4.7831
"OID21294",0,0,3.40411198979592,1.30725705163089,3.1067,0.6716,7.2109
"OID21279",0,0,0.227770535714286,0.243785884398896,0.2001,-0.8188,1.9826
"OID21186",0,0,0.383454974489796,0.422152099360385,0.3229,-0.7529,3.4264
"OID21481",0,0,4.8516237244898,1.05999644844987,4.9364,1.781,7.5968
"OID21176",0,0,1.66839795918367,1.54436456212972,1.3781,-0.7138,9.0721
"OID21168",0,0,0.515426785714286,1.08572163759955,0.2701,-1.341,6.8026
"OID21354",0,0,0.938831632653061,0.504706834996158,0.9142,-0.5712,4.0267
"OID21381",0,0,2.45913596938776,1.10252807404427,2.4126,-0.9958,5.5857
"OID21343",0,0,2.01736390306122,0.566581664583056,1.9217,0.8757,4.2659
"OID21327",0,0,4.4242375,1.08375688802147,4.3943,0.7841,8.0629
"OID21353",0,0,1.64687244897959,0.660752842295364,1.5982,-0.1792,3.8714
"OID21204",0,0,2.70828507653061,1.44865187450479,2.6067,0.0696,6.7817
"OID21207",0,0,0.0337358418367347,0.426621305333609,-0.0137,-1.4008,2.467
"OID21187",0,0,2.13901875,1.11872280846933,2.0798,-0.4469,5.9473
"OID21478",0,0,2.09480650510204,0.365616669285318,2.0399,1.2093,3.9073
"OID21182",0,0,0.782525382653061,0.543623126376301,0.7217,-0.4718,3.586
"OID21492",0,0,3.47209630102041,0.5350208854009,3.3953,2.2966,5.5478
"OID21213",0,0,0.102541071428571,0.470453411139723,0.0804,-1.2205,3.3245
"OID21397",0,0,3.86200905612245,0.918504227074733,3.7464,1.7387,8.9368
"OID21391",0,0,4.14176875,1.51330874340934,3.8319,1.1053,10.8373
"OID21272",0,0,0.132253954081633,0.342780551739757,0.1152,-0.7453,3.9464
"OID21330",0,0,0.891883545918367,0.474017144310799,0.8247,-0.4656,2.9191
"OID21263",6,0.76530612244898,1.00366529562982,1.31953947286219,1.076,-6.2757,6.245
"OID21181",0,0,0.0721729591836735,0.361831088402838,0.0488,-0.7663,2.8349
"OID21282",0,0,3.13348099489796,1.40034363236986,3.0659,-0.3145,6.309
"OID21318",0,0,1.29770969387755,0.740008458104925,1.1235,-0.0765,4.9848
"OID21235",0,0,0.477406887755102,0.89879529237895,0.3469,-2.2607,6.0711
"OID21244",0,0,1.30702308673469,0.967685794062731,1.1389,-0.9831,4.8886
"OID21164",0,0,0.26435943877551,0.449408317484167,0.2034,-0.7127,4.3183
"OID21165",0,0,0.456152040816327,0.654992954108647,0.3462,-1.0046,3.5653
"OID21296",0,0,5.96290663265306,1.37000470693298,5.9462,1.9318,11.9772
"OID21378",10,1.27551020408163,2.48008527131783,1.6517343406235,2.4762,-5.002,9.0803
"OID21383",0,0,5.31184528061224,1.34918118475645,5.249,2.0432,14.1174
"OID21224",0,0,2.9481431122449,1.4059561894108,2.8319,-0.273,8.1871
"OID21362",0,0,2.11691900510204,0.690234090528528,2.0677,0.0294,4.8791
"OID21367",0,0,2.28246887755102,1.15580070131066,2.2058,-0.7889,6.1655
"OID21349",0,0,1.40429693877551,0.634153244985779,1.2792,0.077,4.3356
"OID21210",0,0,0.0548343112244898,0.420332989123962,0.0406,-1.134,3.3507
"OID21309",0,0,5.16552678571429,1.38864187966462,5.1586,1.3205,9.9588
"OID21472",0,0,1.54445089285714,0.816093667572587,1.5129,-0.363,4.1775
"OID21429",0,0,6.04746683673469,0.719440568137981,6.0438,3.977,8.3422
"OID21479",0,0,0.732022831632653,0.601028664271732,0.6269,-0.3781,3.1437
"OID21491",0,0,2.41797780612245,0.488975065472334,2.3857,0.1677,4.6674
"OID21320",0,0,2.17048265306122,1.26445421005599,1.9762,-0.2928,6.8595
"OID21433",0,0,0.984679591836735,0.770396587634852,0.7761,-0.1244,5.0422
"OID21231",0,0,1.11527551020408,0.688570845582873,0.9915,-0.5259,4.4817
"OID21172",0,0,1.5647012755102,0.740421841948312,1.4318,-0.0581,6.5375
"OID21289",0,0,0.982250892857143,0.505919160119943,0.8977,-0.0368,4.7749
"OID21283",0,0,1.71569489795918,0.851244999107323,1.5603,0.1484,5.4926
"OID21161",0,0,0.640866964285714,0.688489676987598,0.5201,-0.7802,5.4477
"OID21287",0,0,1.69210140306122,1.28013303649344,1.4482,-0.6542,8.0689
"OID21439",0,0,5.77488507653061,1.17923358095907,5.7046,3.0865,9.9819
"OID21458",0,0,4.35752589285714,0.734429306285849,4.2689,2.1637,6.7135
"OID21201",0,0,0.586288903061224,0.882245435057627,0.5223,-1.4187,4.97
"OID21199",0,0,0.244894642857143,0.569968753571538,0.187,-1.1131,5.8119
"OID21260",0,0,0.11435943877551,0.500325877112094,0.0435,-1.0333,2.626
"OID21162",0,0,1.21797551020408,0.779560434129073,1.0353,-0.14,5.4568
"OID21234",0,0,0.803896556122449,0.543830596816786,0.7619,-0.7219,4.0485
"OID21424",0,0,3.89330076530612,0.678125849936355,3.8605,2.2051,5.9733
"OID21417",0,0,3.49535586734694,1.21862934876516,3.2755,0.8081,9.1535
"OID21208",0,0,-0.085459693877551,0.314416643572198,-0.1021,-0.8988,1.7824
"OID21227",0,0,3.04188647959184,0.869735912441472,2.9416,0.678,7.8772
"OID21430",0,0,5.62386045918367,1.21964836164848,5.5881,1.7424,10.3517
"OID21245",0,0,0.348981505102041,0.341795548520283,0.339,-1.0668,1.6355
"OID21274",0,0,1.1644075255102,0.622246065565606,1.0216,0.0706,4.0295
"OID21306",0,0,4.86637257653061,1.59591448793394,4.3918,1.7314,11.393
"OID21363",0,0,3.31616466836735,1.26554161675691,3.1104,0.7374,8.3734
"OID21412",0,0,2.59076836734694,0.769789131959294,2.4598,1.0283,7.0682
"OID21280",0,0,3.00105408163265,1.06570254333212,2.8806,0.7221,6.9978
"OID21395",0,0,4.64129196428571,1.82330886828564,4.4512,0.3022,10.2559
"OID21423",0,0,4.72931262755102,0.731613488606758,4.6153,2.7501,7.0812
"OID21266",0,0,-0.0602672193877551,0.293683568228077,-0.0729,-1.0008,1.4254
"OID21238",0,0,0.854553826530612,0.745982819102811,0.7083,-0.6225,3.7518
"OID21356",0,0,5.09905331632653,1.26087240284643,5.0364,2.3986,10.6178
"OID21248",0,0,2.0353700255102,0.973896473518122,1.8161,0.1911,8.461
"OID21520",0,0,4.38060344387755,0.45830040012743,4.3558,2.9181,7.0629
"OID21304",0,0,2.67904336734694,1.00891500839156,2.4667,1.0253,7.9917
"OID21333",0,0,2.3482631377551,0.551117920113837,2.3008,0.9107,5.2225
"OID21357",0,0,4.4489450255102,1.2162008538204,4.3533,1.6279,8.8463
"OID21511",0,0,2.94330153061224,1.27148299607003,2.886,-0.8488,6.5172
"OID21229",0,0,1.73823176020408,0.881739787173642,1.5798,-0.2683,5.2753
"OID21524",0,0,4.17451479591837,0.759461798786852,4.091,2.1508,6.2495
"OID21302",0,0,0.874606887755102,0.44746591896707,0.7956,-0.072,3.7569
"OID21180",0,0,0.501540816326531,0.532516700382538,0.3843,-0.6993,4.1378
"OID21377",0,0,2.39858367346939,0.493237263907595,2.3957,0.9543,5.7553
"OID21499",0,0,3.61573048469388,1.20353968817963,3.3432,1.5641,8.5713
"OID21368",0,0,5.26617346938775,1.07372492434746,5.1174,2.7986,11.5588
"OID21521",0,0,2.33255676020408,1.45300800408281,2.077,-0.231,8.556
"OID21525",0,0,5.57947678571429,0.692506090541751,5.4866,3.9424,7.9985
"OID21220",0,0,1.15381926020408,0.82526275761417,1.0559,-1.4388,5.2876
"OID21189",0,0,1.63502270408163,0.754848583241565,1.5717,-0.5216,4.9899
"OID21188",0,0,0.826845153061225,0.281124695796989,0.8299,-0.0164,4.142
"OID21531",0,0,3.9967181122449,0.666974720726262,3.9231,2.1291,7.097
"OID21346",0,0,2.47889464285714,0.718438424629443,2.4883,0.4045,6.4585
"OID21355",0,0,1.39448903061224,0.828561419098162,1.2463,-0.1714,5.0905
"OID21270",0,0,1.96488137755102,0.817670234897407,1.8137,0.2078,5.5123
"OID21451",0,0,5.07872397959184,1.48969766210521,4.9089,1.9673,10.4177
"OID21292",0,0,2.87411364795918,1.34328115091405,2.6117,0.1571,8.2378
"OID21461",0,0,6.02788533163265,1.75962202189136,5.4546,2.7632,10.2604
"OID21167",0,0,0.381020663265306,0.48514119671231,0.3138,-0.5694,4.8154
"OID21400",0,0,5.01104744897959,0.727911102872058,4.7961,3.7557,8.3387
"OID21166",0,0,1.54189464285714,0.48842401848792,1.4765,0.2921,3.7198
"OID21460",0,0,3.95021058673469,0.792098799375475,3.8724,1.8609,8.7842
"OID21523",0,0,2.06843890306122,0.571999789298178,2.0287,0.4149,5.4768
"OID21452",0,0,0.339348341836735,0.481976292080342,0.3832,-1.5436,2.4213
"OID21420",0,0,3.98142423469388,1.53504708751667,3.8445,0.2794,8.9792
"OID21498",0,0,5.63725433673469,1.0873888508401,5.4387,3.3015,9.2523
"OID21462",0,0,1.52193724489796,1.23323618157923,1.2744,-1.1033,6.367
"OID21506",0,0,4.66359043367347,1.53565667017624,4.6518,1.5447,10.2498
"OID21463",0,0,5.54333201530612,0.992054009227336,5.4397,3.1328,9.0268
"OID21530",0,0,1.63811760204082,0.627208720422934,1.5792,-0.0782,6.1804
"OID21202",0,0,1.44476492346939,0.47606818936622,1.3764,0.2162,3.4561
"OID21422",0,0,4.31882295918367,1.41850547952288,4.1957,0.957,8.8631
"OID21507",0,0,4.18922232142857,1.82843266512071,3.5588,1.528,12.0193
"OID21243",0,0,0.712367602040816,0.77961877122793,0.5612,-0.985,4.1385
"OID21496",0,0,3.43829617346939,0.378680598248457,3.3968,2.3209,4.827
"OID21445",0,0,2.77388112244898,0.980655861345654,2.606,0.0972,6.4725
"OID21178",0,0,0.439644770408163,0.426060261536421,0.388,-0.6171,2.8642
"OID21214",0,0,1.18701071428571,0.639261075235793,1.1315,-0.9361,3.5849
"OID21271",0,0,0.708940178571429,0.905450390304826,0.6704,-2.4146,6.11
"OID21193",0,0,1.30201275510204,0.892016661966932,1.2078,-0.4582,5.7479
"OID21365",0,0,1.21458533163265,1.14259321424243,0.9184,-0.7289,6.5734
"OID21315",0,0,3.43713520408163,0.829336178408876,3.3965,0.9688,7.3599
"OID21209",0,0,1.35497079081633,0.778856240012739,1.252,-0.6931,5.0026
"OID21497",0,0,4.41675841836735,0.452229811497087,4.4352,2.8469,5.7015
"OID21361",0,0,2.45676198979592,1.05633789480649,2.355,-0.1244,6.1768
"OID21510",0,0,4.00704706632653,0.42892279393696,4.0094,2.7865,6.7115
"OID21233",0,0,0.494395025510204,0.463552319829333,0.4493,-0.9596,3.2865
"OID21364",0,0,0.512144005102041,0.704153314255345,0.3554,-0.8145,5.7378
"OID21239",0,0,0.50626237244898,0.543344777046102,0.4257,-0.5661,4.5808
"OID21200",0,0,0.284672704081633,0.429039147674636,0.1972,-0.7395,2.8287
"OID21230",0,0,0.897127040816327,0.687650994696209,0.7667,-0.5923,5.4853
"OID21382",0,0,0.923579591836735,0.382438983110565,0.881,0.0948,3.4793
"OID21366",0,0,1.11612168367347,0.663118366938636,1.0346,-0.4257,4.7676
"OID21348",0,0,4.10519757653061,1.76032071659363,3.9605,0.8838,9.9245
"OID21192",0,0,1.97128048469388,0.892899025275364,1.8142,0.1273,7.7431
"OID21175",0,0,1.64211517857143,0.832132608541713,1.5095,-0.3216,5.2563
"OID21288",0,0,2.24703762755102,0.841161985772688,2.0537,0.6841,6.4849
"OID21205",0,0,2.06712538265306,1.18483945584359,1.7816,0.1767,6.9223
"OID21493",0,0,2.79201836734694,0.937669455748978,2.5449,1.2513,7.17
"OID21351",0,0,2.91196530612245,0.520819674483061,2.8566,1.4969,5.4787
"OID21502",0,0,2.82718443877551,0.591629770011554,2.8064,1.0135,4.7654
"OID21447",0,0,3.68571709183673,0.796838602321315,3.5571,1.9904,10.2119
"OID21379",0,0,2.37445510204082,0.557325868113938,2.3562,0.9268,4.9229
"OID21441",0,0,2.50701964285714,0.857931283108245,2.3619,0.6567,7.0443
"OID21254",0,0,0.880503954081633,0.508465105510713,0.878,-0.6078,3.966
"OID21372",0,0,2.21613329081633,1.04173248770503,2.0074,-0.5539,5.9991
"OID21407",0,0,5.81934540816327,0.735441008678337,5.7834,3.8005,8.8514
"OID21196",0,0,1.4520056122449,0.718309983970647,1.3854,-0.5977,4.6265
"OID21250",0,0,3.19113290816327,1.75470927837361,2.8297,-1.2703,8.8929
"OID21426",0,0,3.13734081632653,0.634962761846831,3.0892,1.0555,6.2781
"OID21434",0,0,6.26213443877551,1.13790375557331,6.1498,3.6221,10.7054
"OID21256",0,0,0.615887882653061,0.541613683792348,0.5575,-0.8713,4.0462
"OID21454",0,0,4.67617691326531,0.910567447425938,4.6219,2.1624,7.6072
"OID21217",0,0,0.325655102040816,0.576072448592689,0.247,-1.5078,3.2343
"OID21203",0,0,-0.0340673469387755,0.339303061194549,-0.0427,-1.2857,2.3524
"OID21456",0,0,4.48431964285714,0.729109102145938,4.5186,2.4405,6.5831
"OID21253",0,0,1.97342869897959,1.06436600827499,1.8107,-0.4293,6.6183
"OID21347",0,0,4.76554655612245,1.37457734834318,4.481,2.2217,10.0675
"OID21425",0,0,6.75267244897959,1.07913618422009,6.6608,4.0056,10.6167
"OID21228",0,0,1.66653979591837,0.68635294674642,1.6418,-0.1146,4.4405
"OID21275",0,0,3.94681887755102,0.863517512063669,3.7949,2.138,7.0781
"OID21303",0,0,2.70707806122449,0.688769719085642,2.6157,1.1262,6.5327
"OID21312",0,0,3.44762780612245,1.11544571568539,3.2702,1.0261,7.5208
"OID21432",0,0,4.10730816326531,0.858099371921249,4.0924,-0.4706,7.5545
"OID21409",0,0,3.08134974489796,0.589728432468062,3.0497,1.6175,5.3617
"OID21322",0,0,2.59232946428571,0.65155134220702,2.5576,1.0227,6.2546
"OID21183",0,0,0.389620408163265,0.318245233588421,0.3954,-0.5984,1.9936
