"Protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","Significant"
"OID20260",0.154866492856662,4.28347754569191,1.92615556082411,0.0548496933809728,0.111335528183821,-5.25313121498958,"NS",FALSE
"OID20088",0.0987931336743246,-0.0842240208877285,1.92481008482339,0.0550185385146302,0.11151984615235,-5.25568594709998,"NS",FALSE
"OID20755",0.159500685952641,5.36283864229765,1.91840539094555,0.0558278011283964,0.112999897751386,-5.26782049859044,"NS",FALSE
"OID20379",-0.212778383749841,2.87216684073107,-1.89626506740705,0.0587032340343069,0.118651939794943,-5.30946703818059,"NS",FALSE
"OID20293",-0.234445939246051,3.23863524804178,-1.89481039488832,0.0588964160949834,0.118874263558942,-5.31218677718637,"NS",FALSE
"OID21444",-0.206804153887046,3.48966971279373,-1.89319200125444,0.0591117235912869,0.119140554318687,-5.31520904497647,"NS",FALSE
"OID20517",0.126153798573079,0.441949347258486,1.89119478365215,0.0593785170074493,0.119509719441754,-5.31893615372536,"NS",FALSE
"OID21436",0.333092962312307,5.58894151436031,1.88804761372455,0.05980125292551,0.120191266428346,-5.32480282086464,"NS",FALSE
"OID21216",0.202392663354508,-0.487525587467363,1.88505982387817,0.0602046803129824,0.12083214630232,-5.33036248536701,"NS",FALSE
"OID20083",-0.271348481473503,-0.0162339425587467,-1.88227661772634,0.0605825193708091,0.121419944152716,-5.335533691804,"NS",FALSE
"OID20283",0.15076215728474,4.45460757180157,1.87985299401756,0.0609125375171778,0.121753194313607,-5.34002786600071,"NS",FALSE
"OID21040",0.214570865292671,2.75740313315927,1.87980874714039,0.0609191979945617,0.121753194313607,-5.34011273441164,"NS",FALSE
"OID20955",0.27490878552048,4.62633237597911,1.87868986914338,0.0610723526136657,0.121888815481743,-5.34218682956143,"NS",FALSE
"OID21166",0.129953567538757,1.50283916449086,1.87486843573258,0.0615972438000331,0.122764939177472,-5.34925881893152,"NS",FALSE
"OID20072",0.077829139738063,1.04858825065274,1.86675941614859,0.0627246159252408,0.124837710525305,-5.36422377912441,"NS",FALSE
"OID20073",0.0916527257515149,0.531749347258486,1.85881595115252,0.0638458268334638,0.126892470855382,-5.37882279116791,"NS",FALSE
"OID20152",-0.209037659356292,2.36101592689295,-1.85745982996308,0.0640395746714849,0.127100766952155,-5.38131193081511,"NS",FALSE
"OID20691",-0.201077700208056,3.39826919060052,-1.84756608021203,0.065462483936133,0.12961738883817,-5.39939542042239,"NS",FALSE
"OID20887",0.221609256166062,1.52744255874674,1.84738484382585,0.0654889816243236,0.12961738883817,-5.39972656582113,"NS",FALSE
"OID21103",-0.219325881252324,3.0052545691906,-1.84470969115416,0.0658783647057805,0.130207722219309,-5.40459957980317,"NS",FALSE
"OID20537",0.181478986916613,3.4367817232376,1.84380435952297,0.0660103356324805,0.130288355827092,-5.40624619621085,"NS",FALSE
"OID20482",-0.167923157270628,1.5214501305483,-1.84214348074062,0.0662535756039374,0.130588082121416,-5.40926718177788,"NS",FALSE
"OID21039",-0.13373219553525,4.27049634464752,-1.8371548587406,0.0669876075536426,0.131853018173768,-5.4183209500795,"NS",FALSE
"OID20176",0.182007614838379,1.35672349869452,1.83584460005868,0.0671824439132291,0.132054624968369,-5.4206985307246,"NS",FALSE
"OID21302",0.104850095487224,0.812358746736292,1.83474775855874,0.0673446416835175,0.132191611216685,-5.42268269725075,"NS",FALSE
"OID20111",-0.112784285021711,2.29268511749347,-1.83337689462672,0.0675484054718095,0.132308915847927,-5.42516319782581,"NS",FALSE
"OID20310",0.121985677324771,3.64576527415144,1.83308202899251,0.0675923420956199,0.132308915847927,-5.42569666200739,"NS",FALSE
"OID20990",0.209913750832126,4.49797493472585,1.83210720019539,0.0677384964669461,0.132308915847927,-5.42746248136466,"NS",FALSE
"OID21369",-0.293813500335856,3.68068276762402,-1.83186498376088,0.0677747560536616,0.132308915847927,-5.42790072648733,"NS",FALSE
"OID21175",0.228534353159438,1.56473603133159,1.83072340233379,0.0679454589021808,0.132372308342192,-5.4299638953654,"NS",FALSE
"OID20289",0.223371431796024,1.90887362924282,1.83033938043648,0.0680029621719923,0.132372308342192,-5.43065765049124,"NS",FALSE
"OID20433",-0.115506645744886,0.0731832898172324,-1.82978987077038,0.0680851271039268,0.132372308342192,-5.43164941012923,"NS",FALSE
"OID21000",0.327870984886124,3.13035169712794,1.82372747591158,0.0689993437922117,0.13396747592265,-5.44257997847138,"NS",FALSE
"OID20348",0.151858219093836,1.99254856396867,1.81459224528111,0.0703954299547735,0.136386019676506,-5.45898137924768,"NS",FALSE
"OID20204",0.161795988826061,4.79592793733681,1.81432847822962,0.0704358869987835,0.136386019676506,-5.45945305441386,"NS",FALSE
"OID21201",-0.233499765801672,0.586981723237598,-1.81343474299009,0.0705743488104286,0.136469207645606,-5.4610551052996,"NS",FALSE
"OID21304",0.297634088742571,2.79267467362924,1.81082879211894,0.0709777774807533,0.136926226644216,-5.46571640993664,"NS",FALSE
"OID20742",0.341234680268693,4.39502819843342,1.81043765310313,0.0710384934688567,0.136926226644216,-5.46641547801302,"NS",FALSE
"OID20897",-0.169625798067105,1.95824516971279,-1.81005236821359,0.0710981526732036,0.136926226644216,-5.46710328092844,"NS",FALSE
"OID20439",0.115291337280465,0.492221409921671,1.80341072326322,0.072136265812518,0.138738524691909,-5.47894812477628,"NS",FALSE
"OID21367",0.265308338798977,1.95109295039164,1.80248633134429,0.0722820632577384,0.138832081176489,-5.48059441421442,"NS",FALSE
"OID20855",0.172047083461113,0.729280417754569,1.7999285054221,0.0726858862854775,0.139420310740869,-5.48514253943866,"NS",FALSE
"OID20313",0.231429553570118,1.86255979112272,1.79869744282915,0.0728809032082123,0.139606984831817,-5.48732925621277,"NS",FALSE
"OID21196",-0.185439650200307,1.36821671018277,-1.79230444329606,0.0739005654139849,0.141370693409082,-5.49866139887939,"NS",FALSE
"OID20917",-0.171154689811521,2.07181618798956,-1.7897885498943,0.0743048485092271,0.141954048823109,-5.50310955825605,"NS",FALSE
"OID20566",-0.160463585176431,1.37683994778068,-1.78284336088824,0.0754309631854467,0.14391301253939,-5.51535898989196,"NS",FALSE
"OID21087",0.281751815259235,2.97620313315927,1.78087544557947,0.0757526195227572,0.144333991064027,-5.51882147204925,"NS",FALSE
"OID20646",-0.249931273291988,5.4808634464752,-1.77594620207819,0.0765630511464587,0.145621385097837,-5.52747724017699,"NS",FALSE
"OID20736",-0.114799970796265,2.08414516971279,-1.77552332471059,0.0766321074832563,0.145621385097837,-5.52821633878722,"NS",FALSE
"OID21427",-0.26236197028286,3.65538433420366,-1.77107242532199,0.0773713284527289,0.146830847754249,-5.53601242132497,"NS",FALSE
"OID20149",0.296592703012694,0.427261879895561,1.76419449316308,0.0785238417139486,0.148820384362377,-5.54801813826645,"NS",FALSE
"OID21438",-0.137785014295633,3.95201749347258,-1.76307823928287,0.0787115641370647,0.148978576360087,-5.54996047300124,"NS",FALSE
"OID20146",0.283450638579673,3.11148511749347,1.76196017172091,0.0789012447474362,0.149140051248791,-5.55190835561325,"NS",FALSE
"OID20914",-0.180223494206343,3.33128015665796,-1.75931935003608,0.0793490206131639,0.149788309717584,-5.55649953820207,"NS",FALSE
"OID21342",-0.194029824728647,3.62560522193211,-1.75794149754777,0.0795835805712895,0.150032897937167,-5.55889261051195,"NS",FALSE
"OID20789",-0.0930066858820023,3.98526971279373,-1.75513713804119,0.0800620723297441,0.150736101922535,-5.56375577885713,"NS",FALSE
"OID20901",-0.158221397403065,1.37000104438642,-1.75346400005951,0.0803498221720457,0.151078810373491,-5.56665672467816,"NS",FALSE
"OID20494",0.207453128254361,0.694627676240209,1.74833099095872,0.081235572805033,0.152543539472263,-5.57553338623919,"NS",FALSE
"OID20958",0.251123714456191,3.77785117493473,1.74625955113714,0.0815952352788392,0.15286842140439,-5.5791082571601,"NS",FALSE
"OID21455",0.331838722263069,4.75557075718016,1.74610261297406,0.0816225371109515,0.15286842140439,-5.57937892966832,"NS",FALSE
"OID21141",0.288501283476579,2.27965248041775,1.74472407791257,0.0818626746242863,0.153117489578672,-5.58175547198515,"NS",FALSE
"OID20229",-0.170178179549894,4.2139772845953,-1.74212196498452,0.0823172065450682,0.153766389742356,-5.58623557508369,"NS",FALSE
"OID21361",0.237874828886776,2.18902558746736,1.74023313813097,0.0826489789543972,0.154079248464709,-5.58948487790557,"NS",FALSE
"OID20187",0.289512776529728,2.67991853785901,1.7399410130009,0.0827003383991826,0.154079248464709,-5.58998697891134,"NS",FALSE
"OID21224",0.29262640491353,2.62344804177546,1.73716795490563,0.0831891731253208,0.154788188015734,-5.59474914686441,"NS",FALSE
"OID20538",-0.167259224310232,3.59381749347259,-1.72898361754339,0.0846453184211218,0.157292795869679,-5.60875978604861,"NS",FALSE
"OID21470",0.184523762441867,1.16781331592689,1.72690297452871,0.085019173450612,0.157782336183019,-5.61231215148789,"NS",FALSE
"OID21158",-0.276060919643147,3.74301775456919,-1.72587248861439,0.0852046760954337,0.157921507315661,-5.6140696186814,"NS",FALSE
"OID20141",0.292413884485232,4.51599869451697,1.72332004974379,0.0856655678602112,0.158570073150572,-5.61841829276127,"NS",FALSE
"OID21102",-0.150596007172652,2.81670417754569,-1.71951422475939,0.0863561170742075,0.159641515263962,-5.62488968104267,"NS",FALSE
"OID20290",-0.181046467746721,5.72115953002611,-1.71797303991056,0.0866374153885292,0.159954607997685,-5.62750715011032,"NS",FALSE
"OID21485",0.522710381652113,4.86447232375979,1.71465113498235,0.0872460300952439,0.160870421943359,-5.6331405246817,"NS",FALSE
"OID20511",-0.309406059673174,2.6709,-1.71356890957198,0.0874449829748455,0.161029485400843,-5.63497331482598,"NS",FALSE
"OID21002",0.19466801018674,3.25798015665796,1.7105036073481,0.088010417327743,0.161862144609195,-5.6401581736443,"NS",FALSE
"OID20886",-0.24177055032,0.545230287206266,-1.70818182618816,0.0884408019661302,0.162444609266838,-5.64407960247706,"NS",FALSE
"OID21242",0.255445301514259,1.30887415143603,1.70476276858516,0.0890775726896377,0.163404173778552,-5.64984451325843,"NS",FALSE
"OID20169",0.286500660908641,3.44713133159269,1.69947590834902,0.0900695015351979,0.164869974173693,-5.65873636368275,"NS",FALSE
"OID20924",0.107595191192436,1.64789033942559,1.69927136127362,0.090107382665958,0.164869974173693,-5.6590784511847,"NS",FALSE
"OID20868",-0.259905400806807,1.57304203655352,-1.69317425935334,0.091263466554069,0.16677173108154,-5.66929944637399,"NS",FALSE
"OID21350",0.302117765064086,3.63109738903394,1.69068147324487,0.091739283944898,0.16742712229535,-5.67346729287911,"NS",FALSE
"OID21401",-0.183998896079968,3.03903368146214,-1.68225005100698,0.0933633880162043,0.170173828412189,-5.68751928725023,"NS",FALSE
"OID20084",0.156411704786887,1.02998590078329,1.68114206293139,0.0935786597340231,0.170182371885354,-5.68936099323609,"NS",FALSE
"OID20150",0.143407680807839,1.01965117493473,1.68099968538189,0.0936062591335816,0.170182371885354,-5.68959739521019,"NS",FALSE
"OID21260",-0.111210373165969,0.0795725848563969,-1.67839302229652,0.0941140069668878,0.17088807618257,-5.69392439412092,"NS",FALSE
"OID20995",-0.230672240765474,5.3427454308094,-1.67373430813427,0.0950274068939657,0.17232761986228,-5.70164203442708,"NS",FALSE
"OID20427",-0.16002456383472,0.677649608355091,-1.65934948857332,0.0978921742230715,0.177297740132787,-5.72533750768104,"NS",FALSE
"OID20467",0.16484177953076,0.626604438642298,1.65600199968291,0.0985686738279587,0.178297006202725,-5.73082277840456,"NS",FALSE
"OID20475",0.307277169807477,2.77604699738903,1.65469681321806,0.0988334545971342,0.178470608261749,-5.73295852939784,"NS",FALSE
"OID20577",0.300262553836454,2.56560234986945,1.65429821564898,0.0989144308910464,0.178470608261749,-5.73361044661228,"NS",FALSE
"OID20768",-0.162502819926253,7.46230731070496,-1.64768355527945,0.100265649627139,0.180680470765676,-5.74440577389426,"NS",FALSE
"OID21081",0.0982197530511675,0.25970861618799,1.64465393304801,0.100889605385009,0.181575876694179,-5.74933623532689,"NS",FALSE
"OID20151",0.1911432793201,1.61990522193211,1.63846670117083,0.10217387274638,0.183655929754185,-5.75937817949158,"NS",FALSE
"OID20767",-0.140787548095918,5.31121018276762,-1.63269869817799,0.103381864187064,0.185405787650092,-5.7687046883989,"NS",FALSE
"OID20075",0.346184550156751,2.38212767624021,1.63258308519933,0.103406866869925,0.185405787650092,-5.76889224938718,"NS",FALSE
"OID21386",-0.14609696913454,1.87317023498695,-1.63052656540068,0.103840414853369,0.185919971965942,-5.77220947748985,"NS",FALSE
"OID21358",-0.0958542928567034,3.06130835509138,-1.62998679406056,0.103953854164302,0.185919971965942,-5.77307863749577,"NS",FALSE
"OID20219",-0.377730951143269,1.2034590078329,-1.62470815020963,0.105075722556462,0.187691509416481,-5.78157357799016,"NS",FALSE
"OID20592",-0.127116445421213,0.47735953002611,-1.62078832884705,0.105914375107969,0.188953360835564,-5.78786329499241,"NS",FALSE
"OID20712",-0.0908566420249146,4.62551697127937,-1.6182069053335,0.106468713970443,0.189705476638108,-5.79199613047957,"NS",FALSE
"OID21422",-0.228695951474074,3.85247937336815,-1.61325916149303,0.107540199484015,0.191311139480796,-5.79990252658201,"NS",FALSE
"OID20522",-0.252807297227462,0.15863681462141,-1.61281090051903,0.107637618014388,0.191311139480796,-5.80061755825041,"NS",FALSE
"OID21474",-0.133716291356693,2.66900417754569,-1.609994838353,0.108250597344445,0.192044254763991,-5.80510427500774,"NS",FALSE
"OID20996",-0.215352260387946,3.19187441253264,-1.60968516013718,0.108318872875981,0.192044254763991,-5.8055980543563,"NS",FALSE
"OID20513",-0.132034904291461,1.22536005221932,-1.59824915515729,0.110840389379555,0.196271271900105,-5.82373854934613,"NS",FALSE
"OID20831",0.0943556158773139,-0.0907360313315927,1.59566720105517,0.111416071977285,0.197046493633094,-5.82781655732377,"NS",FALSE
"OID20492",0.120934781491744,0.865786945169713,1.59486237246406,0.111596064313784,0.197120860203211,-5.82908646353184,"NS",FALSE
"OID21479",-0.111633840316074,0.521745953002611,-1.59342116566216,0.111918868630242,0.197311228762188,-5.83135881385087,"NS",FALSE
"OID21468",0.157665521132051,1.44490704960836,1.59314953892665,0.111979990571123,0.197311228762188,-5.83178707826775,"NS",FALSE
"OID21433",0.204472226809901,1.09016553524804,1.58483372363652,0.113857857935379,0.200373003681843,-5.84485682801465,"NS",FALSE
"OID20458",0.147857957987101,0.653365796344648,1.57857201419959,0.11528823370309,0.202640696139872,-5.85465366226467,"NS",FALSE
"OID20423",-0.0662397846861425,0.0256352480417755,-1.57445969782821,0.116234448768363,0.204052859078612,-5.86106600242791,"NS",FALSE
"OID20253",-0.122422500193974,2.65579686684073,-1.57096900363192,0.117043373531142,0.205220835307978,-5.86649699749947,"NS",FALSE
"OID21173",-0.103601031883243,-1.21008459530026,-1.56671461695422,0.118035684513934,0.206474741859467,-5.87310046255487,"NS",FALSE
"OID20305",0.260487824378753,2.88197806788512,1.56666413605225,0.118047490622242,0.206474741859467,-5.87317870337924,"NS",FALSE
"OID20859",0.256804718548652,2.39923733681462,1.56530765316023,0.118365083463509,0.206777144583563,-5.87528019743034,"NS",FALSE
"OID20356",-0.0587247341645569,0.685367624020888,-1.56172671673422,0.119205850772321,0.207991649271852,-5.88081849074783,"NS",FALSE
"OID20925",-0.339289887766159,2.25990574412533,-1.56107752326402,0.119359804178982,0.208006292892397,-5.88182207541715,"NS",FALSE
"OID20526",0.23412159472018,1.4735634464752,1.55852789241553,0.119962522565284,0.208802003344447,-5.88575663067253,"NS",FALSE
"OID20153",0.257743572652901,3.19737232375979,1.55585626407331,0.120596645430966,0.209650372653103,-5.88987264093725,"NS",FALSE
"OID20465",-0.0937469414883962,-0.0103746736292428,-1.55069585845032,0.121828699473334,0.211534886448839,-5.89780302947209,"NS",FALSE
"OID20358",0.124147349767146,2.08918903394256,1.5430907290012,0.12366251452047,0.214458414138048,-5.90944310122879,"NS",FALSE
"OID21306",-0.197889963718681,4.31941540469974,-1.54214410915223,0.123892834819077,0.214597407219952,-5.91088840615329,"NS",FALSE
"OID21501",0.217525352319482,3.61380313315927,1.53997783554866,0.124419970581736,0.21524956169649,-5.91419172121953,"NS",FALSE
"OID20840",0.114580381968095,-0.301380939947781,1.53857100740914,0.124763244455684,0.215582438122337,-5.91633451524322,"NS",FALSE
"OID21244",0.208072246758533,1.17714621409922,1.53792319115154,0.124921564361467,0.215595308541711,-5.91732057897553,"NS",FALSE
"OID20076",-0.194657886577025,1.15526449086162,-1.53641134421305,0.12529165665378,0.215973193435768,-5.91962021915238,"NS",FALSE
"OID20658",0.178092745697207,4.0589634464752,1.52984360221155,0.126909296831856,0.218498054424967,-5.92958430929849,"NS",FALSE
"OID20552",0.189246555991083,2.22635404699739,1.52599433374926,0.127865057784244,0.219878661340175,-5.93540462386196,"NS",FALSE
"OID20504",0.121751937742515,1.81986762402089,1.52474862245481,0.128175189318369,0.220107304842394,-5.93728488019655,"NS",FALSE
"OID21247",0.165043428119405,1.62027937336815,1.52422558094964,0.128306077630311,0.220107304842394,-5.93807420155234,"NS",FALSE
"OID20415",-0.237760889797836,5.45128041775457,-1.52319595942659,0.128563349075619,0.220284203631966,-5.93962680098991,"NS",FALSE
"OID20094",-0.11137637911058,2.34028328981723,-1.52181512373919,0.12890834706643,0.220527054606335,-5.94170698910928,"NS",FALSE
"OID21505",-0.242562495251483,4.40113211488251,-1.52139736915422,0.129013728237156,0.220527054606335,-5.94233646763638,"NS",FALSE
"OID21382",-0.0889782940179061,0.95492454308094,-1.52023654099958,0.129304397331875,0.220759837260752,-5.94408324939718,"NS",FALSE
"OID20548",-0.261163455005887,2.47318146214099,-1.51686959337028,0.130152962648335,0.221943417212972,-5.94914379230534,"NS",FALSE
"OID20640",0.320574371801369,4.20187180156658,1.51407412647397,0.130860234946062,0.222883522929585,-5.95333665743201,"NS",FALSE
"OID20783",-0.168403233963048,6.61672402088773,-1.51064506351461,0.131731695145343,0.223925625959998,-5.95846930471667,"NS",FALSE
"OID21529",-0.143617231272562,5.02803394255875,-1.51043346586538,0.131785480358543,0.223925625959998,-5.95878557761364,"NS",FALSE
"OID21145",0.153908996627258,5.18574934725849,1.50399825814132,0.133434110568533,0.226457653209541,-5.96838574590893,"NS",FALSE
"OID20387",-0.126809127539846,1.91665874673629,-1.5033464388902,0.133601887602502,0.226473425129271,-5.96935583529145,"NS",FALSE
"OID20468",-0.0937161082134282,0.17962637075718,-1.49856811645275,0.134837592661511,0.228297298475473,-5.97645499475544,"NS",FALSE
"OID20469",-0.107489161783661,0.540471540469974,-1.48174801855136,0.139257743217099,0.235502147996728,-6.00126686239412,"NS",FALSE
"OID20982",-0.124526899639624,3.65288015665796,-1.48112254570212,0.139423782512018,0.235504237836494,-6.00218401803161,"NS",FALSE
"OID21161",0.136283907503624,0.552114360313316,1.46894701236335,0.142696306433858,0.240747369414383,-6.01996462211303,"NS",FALSE
"OID21476",0.210425515977546,2.0657088772846,1.46481419389242,0.143820247482431,0.24235746892971,-6.02596695233597,"NS",FALSE
"OID21071",-0.0419091944118898,0.427898955613577,-1.45934895754566,0.145316135330177,0.244326603234265,-6.03387855972603,"NS",FALSE
"OID20918",0.278193121127415,3.7729590078329,1.45929901680004,0.145330729705476,0.244326603234265,-6.03395092471114,"NS",FALSE
"OID20331",0.173863534524421,0.759587467362924,1.45799594964365,0.145689385563785,0.244641753197002,-6.03583294465972,"NS",FALSE
"OID20908",0.276173141090986,2.23735117493473,1.45681428888314,0.146015213442126,0.24490110329671,-6.03753818043718,"NS",FALSE
"OID20801",-0.0963815560491983,0.327841253263708,-1.45137769310358,0.147521300434594,0.247137090645996,-6.04536599560982,"NS",FALSE
"OID21502",-0.116250517247167,2.89915848563969,-1.44848754046554,0.148326447643346,0.248194957473468,-6.04951550964907,"NS",FALSE
"OID21083",-0.183247283731868,2.24004046997389,-1.44228265050211,0.150068047134294,0.250815484625622,-6.05839679285077,"NS",FALSE
"OID21467",-0.189539162521312,6.81321488250653,-1.43208463643645,0.152963295932154,0.255355782578327,-6.07291148784665,"NS",FALSE
"OID20708",-0.182934100740509,1.69604960835509,-1.42426435928588,0.155212253467319,0.258807829877245,-6.08397298195665,"NS",FALSE
"OID21488",-0.110392012657979,1.47953107049608,-1.42351270611986,0.155429402037777,0.258867850247066,-6.08503299261846,"NS",FALSE
"OID20068",0.0894234936567681,0.778449869451697,1.42034551608444,0.156348208028538,0.260094981691246,-6.08949348980774,"NS",FALSE
"OID21229",0.171620601851536,1.61231566579634,1.41876387783306,0.156809122403465,0.260315446699951,-6.09171732458116,"NS",FALSE
"OID21312",0.189617580211785,3.18846605744125,1.41864055981817,0.156845066206199,0.260315446699951,-6.09189060912983,"NS",FALSE
"OID20466",0.0697605023146567,0.178795300261097,1.41166794656405,0.158886957557322,0.263398448201175,-6.10166417606391,"NS",FALSE
"OID21292",0.226413716711228,2.53322375979112,1.40940552284539,0.159554684720164,0.264171322618945,-6.10482520119977,"NS",FALSE
"OID20168",-0.142751026694489,0.719084856396867,-1.40883614863226,0.159722899050223,0.264171322618945,-6.10561993178069,"NS",FALSE
"OID20655",0.157314444804926,6.21874386422976,1.39819164791525,0.162892328738995,0.268791968947298,-6.12041901170583,"NS",FALSE
"OID20271",0.276781033935907,6.21853916449086,1.39771134285028,0.163036660703552,0.268791968947298,-6.12108415158129,"NS",FALSE
"OID20167",-0.143429239495631,1.98907885117493,-1.39756366216449,0.163080921677612,0.268791968947298,-6.1212886261668,"NS",FALSE
"OID21379",-0.109765325868879,2.21074882506527,-1.39655255724796,0.163384151775188,0.268981512542331,-6.12268800554374,"NS",FALSE
"OID20993",0.283597802152084,2.84812506527415,1.39470294973481,0.163941655550054,0.269588752337201,-6.12524518202729,"NS",FALSE
"OID21213",-0.101824502473069,0.112538381201044,-1.3866529081325,0.166381983572135,0.273287189108713,-6.13633588885807,"NS",FALSE
"OID21442",0.188532173006807,1.94388511749347,1.37526998910874,0.169879326353714,0.278226805032279,-6.15190993160924,"NS",FALSE
"OID21236",0.119637375253581,0.755888511749347,1.37521648807162,0.169895893919839,0.278226805032279,-6.15198283142612,"NS",FALSE
"OID21016",0.227635259852012,3.12116109660574,1.37496622511066,0.169973408532666,0.278226805032279,-6.15232379920412,"NS",FALSE
"OID21389",0.14760511398672,5.04378851174935,1.36461618699401,0.173202320444136,0.283187775646076,-6.16637132210809,"NS",FALSE
"OID20753",-0.149320379331886,4.82595691906005,-1.36347841507282,0.173560083775538,0.283448411103136,-6.16790914257313,"NS",FALSE
"OID20065",0.0524002499363087,0.484867362924282,1.361276952684,0.174253241805907,0.28425557367653,-6.17088118208534,"NS",FALSE
"OID20281",0.130491060000657,6.55247075718016,1.35267227507844,0.176985524933081,0.28838348361388,-6.18245152449419,"NS",FALSE
"OID21280",0.181188048099098,2.7622044386423,1.34994188965361,0.17785935659658,0.289477244392384,-6.18610772371414,"NS",FALSE
"OID20085",0.155797718171975,1.49599268929504,1.34253940681176,0.180243733697623,0.293024226910015,-6.1959836437671,"NS",FALSE
"OID20407",-0.108621404100167,4.3758725848564,-1.34156843093054,0.180557611956189,0.293200940324312,-6.19727524667257,"NS",FALSE
"OID21208",0.061684507103451,-0.0802618798955614,1.33804587850382,0.181702067756075,0.294724466314905,-6.20195257942915,"NS",FALSE
"OID20454",0.118824714547253,0.0584201044386423,1.33585881842178,0.182415981627671,0.295546981571362,-6.20485029348237,"NS",FALSE
"OID20587",0.209631128377865,2.97501853785901,1.33460523856028,0.182825756239235,0.295875431105172,-6.20650919618602,"NS",FALSE
"OID20052",0.0838388918021473,0.418815143603133,1.32640208600737,0.185523841872415,0.29990222854715,-6.21732672358556,"NS",FALSE
"OID21506",0.25984968421749,4.30386631853786,1.32066245373331,0.187429696101694,0.302640718338215,-6.22485614009546,"NS",FALSE
"OID20213",0.101765975110635,4.2535498694517,1.31708436303115,0.18862427678449,0.304225836935707,-6.22953392004099,"NS",FALSE
"OID20312",-0.345515792579885,4.84300078328982,-1.31309298055102,0.189964872030637,0.305749017071751,-6.23473667535539,"NS",FALSE
"OID20844",0.136860046102977,0.875869451697128,1.31299875250982,0.18999659003479,0.305749017071751,-6.23485931793926,"NS",FALSE
"OID21091",-0.168690554599945,3.20114255874674,-1.30250129076068,0.193554700781728,0.311124485283565,-6.24846770184107,"NS",FALSE
"OID20698",0.254399847155977,2.13813054830287,1.30015181037946,0.194357742305957,0.312064285118216,-6.2514986280462,"NS",FALSE
"OID20777",-0.134311278412516,4.74593838120104,-1.28880094876316,0.19827180346927,0.317991478291344,-6.26606541936404,"NS",FALSE
"OID20285",0.0654898053942092,4.68145822454308,1.28773143350012,0.198642971647594,0.318229603682076,-6.26743169635961,"NS",FALSE
"OID21043",0.197376760403298,2.22926422976501,1.28324679524156,0.200208283333879,0.320378092815357,-6.27314691349943,"NS",FALSE
"OID20507",-0.186088868168348,2.44541436031332,-1.27824442635214,0.201964026346057,0.322719267537998,-6.27949902794954,"NS",FALSE
"OID21212",0.0950859218601722,0.961208093994778,1.27779246521134,0.202122984217291,0.322719267537998,-6.28007183694825,"NS",FALSE
"OID21365",-0.216667890247895,1.33191148825065,-1.27127445707287,0.204429115086987,0.326037059664402,-6.28830864044115,"NS",FALSE
"OID21251",-0.114430614830804,0.553962402088773,-1.27046968424241,0.204715150443558,0.326129264196035,-6.28932274911208,"NS",FALSE
"OID21445",0.192956643593364,2.81820208877285,1.26434848539832,0.20690033893338,0.32879510342507,-6.29701534615291,"NS",FALSE
"OID20449",0.0851104393430188,0.292004960835509,1.26425929178298,0.206932118997505,0.32879510342507,-6.29712726300368,"NS",FALSE
"OID20294",0.159230853721147,2.74987937336815,1.26385068582036,0.207078791520338,0.32879510342507,-6.29763931851834,"NS",FALSE
"OID21059",-0.13581336208929,3.32353133159269,-1.26263778325541,0.207513879796799,0.32912023776873,-6.29915872375984,"NS",FALSE
"OID20824",-0.139079297834926,-0.0239590078328982,-1.2611553570206,0.208046968371642,0.329599908872591,-6.30101357788842,"NS",FALSE
"OID21428",0.1537168944047,1.32284621409922,1.25932550692795,0.20870613604995,0.330278038112269,-6.30330028171938,"NS",FALSE
"OID20798",0.108240844416701,0.414953263707572,1.2519002860341,0.211396521007154,0.334165518273476,-6.31254555642652,"NS",FALSE
"OID21203",-0.0628274960019031,-0.0318140992167102,-1.25105354372311,0.211704300127579,0.334228582951496,-6.31359675342376,"NS",FALSE
"OID21374",0.132300826597715,5.92492506527415,1.25050629792046,0.211904196049024,0.334228582951496,-6.31427530756188,"NS",FALSE
"OID21137",0.13144831267397,3.89788772845953,1.24778075590017,0.212899783055104,0.335428654890567,-6.31765158190669,"NS",FALSE
"OID20792",-0.136907316851811,2.23826919060052,-1.2439012352238,0.21432289439291,0.33729891639589,-6.32244466033488,"NS",FALSE
"OID21424",-0.10304063694869,3.69060391644909,-1.23375213705053,0.218077302427662,0.342829994685511,-6.33491432665521,"NS",FALSE
"OID20463",0.0861596402988482,0.366820104438642,1.22113286787387,0.222812588775533,0.349625514999818,-6.35027693952461,"NS",FALSE
"OID21248",0.158416605474723,1.99694464751958,1.2209304308723,0.222889324118149,0.349625514999818,-6.35052199554331,"NS",FALSE
"OID21398",-0.130513335685952,2.5698819843342,-1.21969164377376,0.22335810048175,0.349976672794321,-6.35202148169941,"NS",FALSE
"OID20411",-0.0897024771444803,6.22542976501305,-1.21741129607724,0.224222367732227,0.350946071729849,-6.35477810340767,"NS",FALSE
"OID20576",0.160782312600325,3.31902402088773,1.21656863528473,0.22454337314653,0.350997294695341,-6.35579480087002,"NS",FALSE
"OID21157",-0.112739351641279,4.87408720626632,-1.21507057885821,0.225113141314464,0.350997294695341,-6.35760164851397,"NS",FALSE
"OID21352",-0.138384772775242,1.92908250652742,-1.21446210164434,0.225345344183597,0.350997294695341,-6.35833460417884,"NS",FALSE
