"Patient_Timepoint","Median_Correlation","Mean_Correlation","PCA_Mahalanobis_Distance"
"76_D0",0.712613608441088,0.710219118298095,2.61016383556175
"193_DE",0.712638825320618,0.70110414507251,3.06015442963876
"186_D7",0.712797702947072,0.70260469275003,3.5460024396848
"143_D3",0.71298401520784,0.704069392350036,4.63145269760249
"378_D0",0.71298543136877,0.692748617827652,2.68157660998675
"251_D0",0.713033717158822,0.710312388976783,1.73324618961219
"331_D0",0.713113212473157,0.689739127932821,2.48029450223501
"364_DE",0.713140660103449,0.706032333254412,2.76780001838433
"198_D0",0.713264295989072,0.690631970041149,2.99869243840428
"280_D0",0.713541501817555,0.698129201369328,3.89775814909501
"348_D7",0.713550221152885,0.698761719970154,3.38055389261826
"94_D0",0.714313107330608,0.7090220730087,2.02563652710595
"98_D3",0.714442522964147,0.687868249544308,4.16734083864438
"288_D7",0.714449025111598,0.707362342480555,2.25424018083118
"309_D0",0.71506124219808,0.682583068136864,4.06922826545794
"364_D0",0.71510475366576,0.696039581948928,6.16335887582205
"203_D3",0.715264369346983,0.70876389523546,5.33560335432999
"3_D0",0.715483145319597,0.713425717701284,0.980277234705807
"37_D7",0.715576986580132,0.689377312049744,3.54916132923305
"43_D7",0.715775598220558,0.706244100949579,2.3698127418286
"53_D7",0.716147437931655,0.70937759775966,3.78471290768213
"341_D0",0.716166428246337,0.692477948242336,5.7478051493634
"15_D0",0.716277498677076,0.686559042304786,3.3280035468881
"235_D3",0.716381925025251,0.700035957880704,2.11203203371751
"261_DE",0.716392907913078,0.712669027394318,5.55359389386519
"330_D0",0.716650418644541,0.690248061382017,4.59189843040192
"267_D0",0.716725765347049,0.69300876599997,2.76236524926354
"313_D0",0.716742278354259,0.692540979260308,2.96280991090711
"193_D7",0.716890454627165,0.695210774087773,1.69724797379029
"280_D3",0.717218320901274,0.709671549604119,0.78148493463705
"187_D3",0.717348522608094,0.703687608235393,3.06608430138444
"102_D0",0.7173914162179,0.71465185236375,3.30111109551056
"53_D0",0.717460069610707,0.710791881504547,6.15432413486586
"147_D0",0.717776901087855,0.693452023286024,3.13395335150918
"280_D7",0.718005566316929,0.71122319210739,0.766927224954151
"52_D7",0.718085763154376,0.712152893915394,4.04343756309129
"211_D3",0.718107493688961,0.712663406277748,3.19947113864785
"354_D3",0.718307152282478,0.693757602561587,2.94026867459877
"241_D0",0.718440786926265,0.698897260622669,5.94044695924897
"264_D0",0.71855838115651,0.690982941874645,2.62920721485818
"194_D0",0.718601724929657,0.695540567195243,5.08773587472939
"48_D3",0.718637078663579,0.700776588910543,4.55845540943685
"302_D3",0.718880596110828,0.691896906190116,5.07898080716611
"187_D0",0.719129191998492,0.703276025150334,3.42032896931463
"383_D3",0.719283711582678,0.700549783748956,4.27696916320866
"194_D3",0.719384007808562,0.692105238636024,4.51111539581906
"185_D0",0.719499833527563,0.716993194300432,3.35743634454157
"104_D0",0.719527406766755,0.701098830378754,4.58887389143576
"67_D0",0.719819033432468,0.715547952022705,2.00249506859339
"155_D0",0.719838808977808,0.701549202984292,4.07445283958721
"244_D0",0.720275989494397,0.706212801052323,4.22947059527609
"98_D7",0.720384305751074,0.701248214191891,2.88892203820241
"287_D0",0.72046411955222,0.703408826823408,3.44087786224158
"178_D0",0.720546708093806,0.717643990933241,2.56534082083872
"262_D0",0.720693601725219,0.705058550045665,3.71005334013418
"187_D7",0.720753629353098,0.703966592690989,4.49152944667706
"165_D0",0.720827553628021,0.698872750530099,2.71084624696489
"361_D0",0.720872922727504,0.706736122557507,5.65782979622511
"18_D3",0.720893910421481,0.710594919795035,2.29725722235544
"5_D0",0.721215525172754,0.709829577354656,4.20271856133756
"351_D0",0.721219059616455,0.698175721289374,2.73269308386035
"261_D0",0.721385344798714,0.695475540975025,4.06701188457097
"84_D3",0.721789466024309,0.70698963816898,3.97239911163975
"353_D0",0.721900458932539,0.703927951052516,5.02286437605898
"174_D0",0.722008698339658,0.705366295355006,3.82817883413174
"32_D7",0.722075839842552,0.711538808217527,3.56915046304657
"162_D0",0.722135962474355,0.718264162793692,2.73743979401219
"370_D0",0.722468188019813,0.719956541887308,0.545820424266667
"149_D0",0.722516597594751,0.709821571500143,4.95582800765485
"175_D7",0.722532972916062,0.699578640509101,5.39252049591658
"1_D3",0.722585943676492,0.719735759359419,2.32618141893099
"362_D7",0.722697326779473,0.722444270962,3.10153434090974
"144_D0",0.722713591112934,0.708950905739065,1.98831640957432
"340_D7",0.722780824018421,0.707421242581238,5.5659999821229
"152_D7",0.723035898470757,0.714997375951078,4.45744543760125
"105_D0",0.723053081480272,0.706181891543011,4.70306911302038
"171_D0",0.723107231786249,0.705981433922155,5.72715672157306
"74_D7",0.723172714431886,0.700012703696031,2.40934628804533
"342_D7",0.723261782719413,0.703772408505964,2.8295130235212
"274_D0",0.723355103099526,0.704219581295069,6.87877001185172
"225_D3",0.723565326195558,0.718247660438767,3.29256267433383
"283_D0",0.723566316544646,0.702042264134844,5.42529265915648
"45_D0",0.723725457067401,0.710363723704047,4.68558329932611
"55_D0",0.723772544488045,0.695088526943969,6.56641968713961
"31_D0",0.723797489332015,0.71255938693255,3.67714678990435
"358_D7",0.724057478725947,0.711857852211271,1.85996010207452
"81_D0",0.724155328503828,0.702737315444101,2.41152359625247
"14_D3",0.724440612576154,0.700600443442144,2.86927304227374
"22_D7",0.724613940712598,0.713417195938356,2.33991285188029
"24_D3",0.724719537907454,0.706036633389719,2.58519989839241
"348_D0",0.724768763207825,0.696694912614982,2.59336642650994
"185_D3",0.724854603865919,0.717652097243456,3.23951863674028
"169_D0",0.725184230771904,0.701448480785993,2.8016894576865
"242_D3",0.725284938762471,0.706163055310425,3.70597994047696
"158_D7",0.725439042800001,0.717967091160836,3.49738447682109
"299_D0",0.725530535440313,0.704335853335703,4.49714861369483
"226_D3",0.725581694512052,0.703521721638176,4.38559176501824
"131_D0",0.72606929855354,0.72095106697758,2.63759103908951
"209_D0",0.726074621784824,0.705451203687964,4.01918492390825
"91_D0",0.726167700206432,0.713220625188076,3.15363735555751
"375_D3",0.726215254434504,0.718517767687545,4.28997857366712
"309_D3",0.726260355689454,0.723211548834321,3.12184843255587
"25_D0",0.726359180197836,0.707944919375774,0.682511206637064
"307_D7",0.726437182397241,0.705791472121377,3.85532188723006
"367_D0",0.72648672615959,0.696108467489605,3.10815580851185
"44_D0",0.726761429035156,0.722594322416114,2.90115793596141
"140_D7",0.726788141159821,0.721424166270872,3.45753264198979
"73_D0",0.727051989505349,0.710915896043633,4.88966107364422
"101_D0",0.72708224243504,0.719488570075086,3.10038508475339
"203_D0",0.72719072370194,0.718275418874426,4.56685392662383
"155_D7",0.727363781282105,0.719405209460486,4.57838419161364
"140_D0",0.727548378037062,0.718608108193405,3.12454472035119
"356_D0",0.727785607714403,0.704239334231769,1.61101297759833
"331_D3",0.72789953319303,0.703784631804498,3.67184347640357
"42_D0",0.728287577237568,0.706821564417847,3.711847103441
"383_D0",0.728427068869208,0.70719641278821,1.30599209729446
"223_D0",0.728620607649892,0.713428558541684,3.24391199905729
"132_D7",0.728733344726269,0.717638545898509,2.08171357415205
"82_D3",0.728848891679559,0.713882885502218,4.17494339088897
"148_D0",0.72896417641703,0.713188036576054,5.06721017365509
"190_D0",0.729105150667875,0.720670915147158,1.83001038962655
"323_D3",0.729312157924451,0.723361998959379,1.98461065720901
"355_D7",0.729344084077724,0.721656828765411,2.77679851582733
"204_D3",0.729489364585222,0.717187750480636,2.27688576434625
"309_D7",0.729799876767222,0.717117351875948,1.72293009929471
"4_D3",0.729975748143965,0.717835010578647,3.84177644898617
"303_D0",0.73001755481991,0.727082746118759,1.76560036032042
"92_D0",0.730041974538689,0.728631624726102,2.29509985911225
"380_D3",0.730062705130333,0.721003988833209,2.1920510341242
"261_D7",0.7301713045546,0.719676194899333,2.46194936882125
"207_D0",0.730209811764385,0.723078181382629,2.21025673905538
"321_D7",0.730302177380581,0.717772465190077,2.55849024733493
"306_D0",0.730412909833385,0.705247078843097,3.54161156475072
"288_D3",0.730432638414359,0.712576167061788,2.40696038295934
"236_D7",0.730867663444335,0.716176153936548,2.74093204333333
"138_D0",0.731134522146743,0.714106490057946,2.77967944799381
"102_DE",0.731297261777458,0.722246347583902,3.66833705380607
"266_D0",0.731445276081053,0.725918630026935,1.63481919590392
"363_D0",0.732328331188816,0.712327853911704,3.29632880922918
"284_D0",0.73235064638501,0.726437988334479,2.55257300482974
"339_D0",0.732395193661057,0.727391121681352,3.24673061922101
"74_D0",0.732427571549473,0.708609866380195,3.04840104207922
"191_D0",0.732615364045186,0.718475270156759,2.19202592120848
"236_D3",0.732816053004443,0.722810441756136,1.73819376838702
"129_D0",0.732910098858545,0.729352348086153,0.690534613444886
"93_D0",0.733461810922043,0.710440678013768,2.93714227208047
"20_D3",0.733512933635497,0.713709519223744,3.73818804360207
"19_D3",0.733803940846999,0.72703188056372,1.78021307783095
"300_D3",0.734345426076125,0.722002240053087,6.73486687436074
"5_D3",0.734360535803137,0.7217803951466,2.22173991989817
"124_D3",0.734480718852832,0.721868020517688,2.65801437380829
"112_D0",0.734584528493206,0.729364559066169,2.02646054494576
"297_D0",0.734749877494214,0.707139379734235,2.40068171798571
"375_D7",0.734819102201341,0.728832007569984,4.76229551470978
"52_D3",0.734857813969546,0.699235494995419,3.99601525842412
"150_D3",0.734874303803004,0.724021154887257,0.17280389474057
"168_D7",0.735026254279189,0.703264027038665,2.37813414938963
"163_D0",0.735065053147168,0.721822101624373,5.47117765626009
"66_DE",0.73531055878185,0.716098463013597,4.10880869266125
"12_D0",0.735792932099957,0.718944668384916,2.73666217266557
"341_D3",0.73604703860114,0.727160423093413,1.12545052248198
"344_DE",0.736218309171492,0.723158448941107,5.39873275105863
"115_D7",0.736251413105798,0.708027775163299,2.86421068240997
"171_D3",0.736876591689796,0.705569457535136,3.73167321537707
"160_D0",0.737022552694968,0.7181650445256,3.92638025785848
"204_D0",0.737529441837229,0.725464765639937,2.2755846287374
"7_D3",0.737622958587095,0.722784696588268,2.14077948262614
"224_D7",0.737643180083118,0.730462033321655,1.84182706714208
"357_D3",0.737909653923353,0.707465231871138,2.29045060646601
"156_DE",0.737979399914934,0.7273980047139,2.33143441860453
"316_D3",0.738075344968034,0.718290227101733,2.29454817223235
"3_D3",0.738148518239816,0.728046611572446,1.18918044679921
"123_D7",0.738172452012395,0.719256062574528,2.03776888062204
"98_D0",0.738205160256625,0.724046511612408,2.15180731852388
"168_D0",0.738238995305272,0.724018204448524,2.29231938592498
"346_D7",0.738303713783401,0.71548768900744,4.81692915502878
"74_D3",0.738695171274959,0.728926571897688,0.812553538153376
"32_D3",0.739077872842694,0.716829794199883,3.50609108837274
"83_D0",0.739091079379604,0.730221518788922,2.62739837020009
"22_D3",0.73913351832276,0.709090775918716,2.33196748183897
"235_D0",0.739150254465713,0.732505264887792,1.15419362224484
"145_D0",0.739179984762047,0.731209424524163,2.50269466341783
"241_D7",0.739336342359257,0.709618727034108,2.52324670315906
"344_D3",0.739455989451449,0.728256012625675,4.48526997041486
"139_D0",0.739558409624278,0.724450993395219,1.43881093252676
"87_D3",0.739614146062244,0.716382496518965,2.67778988228828
"188_D0",0.739694178106712,0.706115105564778,3.0182402742625
"5_D7",0.73987140656566,0.727916676179044,3.93661912463981
"236_D0",0.739907315726854,0.725001526172256,2.68178483237324
"39_D0",0.740090307730537,0.725514125181603,2.71677788393936
"196_D3",0.740252853798488,0.728776458988157,2.80842825107539
"379_D7",0.740573728534168,0.716594383869787,3.87225558461539
"49_DE",0.740879131989056,0.72998441111868,2.78873525812767
"175_D0",0.740936378450684,0.7300948353887,4.49432173982071
"90_D3",0.741338082377413,0.717467341303577,3.78492165506737
"376_D3",0.74157043768565,0.736038017280372,0.962692288242896
"32_D0",0.741788307764099,0.71361427046361,2.74943508358259
"352_D0",0.741989669830961,0.734833520074365,1.24135009552781
"208_D3",0.74200931069677,0.730964600344823,1.01025712931182
"371_D3",0.742098698604655,0.732667465461358,4.34573852147185
"196_D0",0.742204431214983,0.733191033353816,1.65716073492448
"41_D0",0.742349992101642,0.733221218325529,1.8540675876031
"169_D7",0.742610446944936,0.731854351180335,2.03977428416334
"333_D3",0.742664211450756,0.733801609234223,2.52452297503091
"7_D0",0.742876452782076,0.731990530912892,1.9712289088784
"89_D0",0.742898021652245,0.732704393334216,2.81722135957871
"214_D0",0.742983504728214,0.732448432200172,1.23373840286613
"193_D3",0.742986227698872,0.724150750391529,2.33553539158004
"99_D0",0.743138303840124,0.720437016417444,1.80553678150404
"58_D0",0.7432646822819,0.735567075787564,4.05618395927526
"357_D7",0.74335824744355,0.737989105260211,1.36517961768701
"352_D3",0.743447788410111,0.71932112871741,2.12725857340079
"137_D0",0.743643630690991,0.739653479071828,1.63804356646384
"231_D0",0.743930981943094,0.733723666651621,2.58160415049516
"166_D3",0.744016766078108,0.72270077331959,1.8479799343666
"295_D0",0.744171636233276,0.72483634674209,4.4951824415472
"230_D0",0.744175564124759,0.732110727096616,1.99712394191569
"108_D3",0.744388408457402,0.717065736387153,2.2212341619003
"184_D3",0.744524972764148,0.73368272872552,1.98392091482716
"9_D3",0.744605647617087,0.728676046259811,2.61374752286824
"272_D0",0.744939958205018,0.734764835411968,2.27383282288805
"66_D3",0.745270941827691,0.719801769248285,3.53257663625215
"283_D7",0.745271933585103,0.734334595058546,2.67937527924193
"117_D0",0.745437317536156,0.743520994809506,2.04608212643888
"43_D0",0.745560345808191,0.738155706128095,1.11615011845592
"20_D0",0.745664117498875,0.719317014297685,4.7122194589155
"242_D0",0.745672898978422,0.736385236223349,2.47545840374913
"175_D3",0.745836976359683,0.732106333638894,4.28334508911593
"220_D0",0.745912346271764,0.723650481956943,2.25643107200915
"136_D0",0.746185390388794,0.730064100595533,2.49852235350225
"2_D3",0.746318822118522,0.738603635306095,4.36585771039599
"283_D3",0.746456690544802,0.729883261515645,2.89358531357786
"76_D3",0.746506708900029,0.722729496720584,1.29128037097447
"57_D3",0.746576100930607,0.735514493435362,3.01642159820974
"364_D7",0.746668368960625,0.735064352895116,1.42859794237848
"225_D0",0.746712535202251,0.714377372871001,1.51673363402571
"101_D3",0.747053471675125,0.726372074140667,4.46012845590639
"113_D0",0.74805315871073,0.739113758417776,1.35648127169959
"369_D3",0.748573954647381,0.738014757705071,1.10860822119336
"130_D0",0.748602598799868,0.722981728459572,3.17249701846595
"152_D3",0.748700237789589,0.739225806447058,1.38349550784487
"168_D3",0.748869175159446,0.720892923027098,2.97324895046232
"362_D0",0.748892675069212,0.739200529983498,2.167863122763
"114_D3",0.749026016200135,0.736151933688421,3.4341557360433
"84_D0",0.749051293502056,0.739594034366875,3.24039070672566
"239_D3",0.749163540825186,0.734834065972439,2.53913330721649
"342_D3",0.74924001670791,0.741644677699596,1.22447372404606
"119_D3",0.749246643787532,0.72987911402865,1.72989403882307
"239_D7",0.749354501331278,0.726848559279892,1.67216404789293
"288_D0",0.749535075396353,0.736055428689395,2.34834604423805
"254_D0",0.749748076154199,0.73856031541535,0.796579877592986
"79_D0",0.749972255747554,0.727084438738971,2.65063940753817
"305_D3",0.749990997856324,0.735267765584232,1.47132071709069
"166_D0",0.750161061836284,0.741270866057083,1.34248039503433
"83_D3",0.750440029518459,0.735485841743365,3.97968244417522
"377_D0",0.75055792444673,0.735463525508312,2.72899243266907
"52_D0",0.75080652758945,0.736553986828682,4.02730507948087
"43_D3",0.75082173107083,0.744980150613579,1.13259464400933
"123_D3",0.750976432972883,0.737112858455771,0.749149447597463
"185_D7",0.750981073505185,0.737952976152489,3.09581415410146
"316_D0",0.751319601079892,0.727795939957164,1.79961143298792
"239_D0",0.75135408120619,0.730243140115315,2.6183574165317
"69_D0",0.751521843318633,0.736833654518587,1.98334401172204
"192_D3",0.751743697804177,0.728011847513642,1.37154908303588
"340_D0",0.752144377989228,0.74073044287883,1.29278810640328
"92_D3",0.752190105874506,0.738960254765906,1.76864936550969
"254_D3",0.752253541023064,0.740358977568717,0.971480856730828
"89_D3",0.752425245118014,0.737391470147467,1.25428656338863
"358_D3",0.752466553871501,0.724424671310435,3.86198315039626
"82_D0",0.752506601171376,0.741704334321744,1.699818299325
"49_D0",0.752631485017712,0.725323705622492,2.50774332368694
"188_D3",0.752700939438509,0.744941785150477,0.951769480273211
"379_D3",0.75308695961523,0.740999733712812,0.951133398285237
"249_D3",0.753424666395045,0.748425848462857,2.31761471843456
"377_D3",0.753633992003333,0.733132311374429,2.61623826204123
"96_D3",0.75365102038302,0.742022977963405,1.86845039509562
"307_D3",0.753857717010619,0.743083849218194,1.74969919043482
"376_D0",0.753963171852224,0.735498212352131,2.62138311011602
"99_D3",0.754152709725507,0.739533864794,2.21631671128432
"186_D0",0.754230393903851,0.74126601512174,1.96583578447009
"355_D0",0.754415380370019,0.741382143592954,1.81911911131477
"60_D0",0.75448664685641,0.752118180594716,0.508379748045108
"304_D0",0.756360824365914,0.746332419471866,1.26489016124423
"372_D0",0.756781881561851,0.74526967262868,1.89517461867245
"297_D3",0.756978551884758,0.736891753578863,2.16128163955134
"20_D7",0.756980320728341,0.730459340125295,1.81765771965504
"27_D0",0.757110419351796,0.747696437089519,0.603850373941339
"336_D3",0.757150998759725,0.749685609584648,1.72982248372371
"130_D3",0.757214956854808,0.750551258519364,1.61166357425698
"137_D3",0.757396147340157,0.741542698975011,3.0201569891745
"264_D3",0.75768317078917,0.73984470300366,2.5920809860118
"12_D3",0.758146067662081,0.744775937125354,2.25644074247562
"87_D0",0.758289824676922,0.750356628497061,0.88291679409719
"13_D3",0.758654750533804,0.731463523225336,3.78878826991489
"379_D0",0.758943862020706,0.746825037838203,2.38727251940909
"89_D7",0.759079945424379,0.746183099341587,1.93737056157608
"192_D7",0.759252204691827,0.740083973526274,2.19434611241252
"50_D0",0.759477824717608,0.747979236199789,2.08245945238434
"357_D0",0.759809756613331,0.731420941038134,1.74909301075761
"159_D0",0.759832524873557,0.747386257976572,2.65227435053593
"282_D0",0.759965649675715,0.745308165883214,2.96814863985095
"19_D0",0.760147512153022,0.745743632408454,2.23620062912252
"298_D0",0.760150281667181,0.741458916574878,3.00049434327078
"358_D0",0.760312174712613,0.739306929697787,4.99629329013388
"63_D0",0.761259027643728,0.751410052682454,0.788839401673297
"209_D3",0.761423860342121,0.748934756396356,1.69028177807537
"97_D0",0.761687465586107,0.747734920577853,1.63798310592751
"300_D0",0.762135170536198,0.749166188234205,2.24802350495875
"385_D3",0.762946389336471,0.749740540645425,1.1133672009151
"310_D7",0.76307813544309,0.742757805287307,3.73018019202165
"96_D0",0.763553348774452,0.751989900493711,0.943017512281828
"384_D0",0.763990249536965,0.747440905921397,1.50006590523992
"282_D7",0.764143216386902,0.750640446547183,0.620303072072997
"156_D0",0.764697296987016,0.755325665762194,0.952515318134345
"63_D3",0.76622789086939,0.760882987728886,1.05156083004974
"115_D0",0.766261960530352,0.755024749000772,0.750275538313227
"340_D3",0.766359807097877,0.75679288952385,0.908322814955204
"152_D0",0.766850503366509,0.75792619200577,1.96261741045818
"354_D0",0.766851592595517,0.742533662066379,2.39934212393015
"40_D0",0.767013712683407,0.757096733185491,1.89075545424674
"17_D0",0.76727329960197,0.755804596437141,1.44882742347325
"57_D0",0.768961625790959,0.758440530433612,1.69666975910356
"115_D3",0.773152775033887,0.758915810788697,0.976996189531906
"192_D0",0.773417472586069,0.760696397703677,1.39341483999182
"159_D3",0.776430975810941,0.75839415071528,0.641973039753611
